#,P:N1,P:N2,净利润,年化收益率%,夏普比率
683,7,18,508594.68,90.67,1.1670
684,8,18,508594.68,90.67,1.1670
685,9,18,508594.68,90.67,1.1670
686,10,18,508594.68,90.67,1.1670
687,11,18,508594.68,90.67,1.1670
688,12,18,508594.68,90.67,1.1670
689,13,18,508594.68,90.67,1.1670
690,14,18,508594.68,90.67,1.1670
691,15,18,508594.68,90.67,1.1670
692,16,18,508594.68,90.67,1.1670
693,17,18,508594.68,90.67,1.1670
694,33,18,508594.68,90.67,1.1670
695,34,18,508594.68,90.67,1.1670
696,35,18,508594.68,90.67,1.1670
697,36,18,508594.68,90.67,1.1670
698,37,18,508594.68,90.67,1.1670
699,38,18,508594.68,90.67,1.1670
700,39,18,508594.68,90.67,1.1670
701,40,18,508594.68,90.67,1.1670
702,41,18,508594.68,90.67,1.1670
703,42,18,508594.68,90.67,1.1670
704,43,18,508594.68,90.67,1.1670
705,44,18,508594.68,90.67,1.1670
706,45,18,508594.68,90.67,1.1670
707,46,18,508594.68,90.67,1.1670
708,47,18,508594.68,90.67,1.1670
709,48,18,508594.68,90.67,1.1670
710,49,18,508594.68,90.67,1.1670
711,50,18,508594.68,90.67,1.1670
712,5,3,505251.13,72.14,0.5926
713,8,15,490459.67,89.51,0.9246
714,9,15,490459.67,89.51,0.9246
715,2,19,391818.53,69.34,1.0545
716,7,19,391818.53,69.34,1.0545
717,8,19,391818.53,69.34,1.0545
718,14,13,388385.15,69.63,0.5426
719,2,20,384292.29,68.67,1.1036
720,3,20,384292.29,68.67,1.1036
721,4,20,384292.29,68.67,1.1036
722,6,20,384292.29,68.67,1.1036
723,7,20,384292.29,68.67,1.1036
724,8,20,384292.29,68.67,1.1036
725,11,20,384292.29,68.67,1.1036
726,12,20,384292.29,68.67,1.1036
727,13,20,384292.29,68.67,1.1036
728,14,20,384292.29,68.67,1.1036
729,15,20,384292.29,68.67,1.1036
730,16,20,384292.29,68.67,1.1036
731,17,20,384292.29,68.67,1.1036
732,18,20,384292.29,68.67,1.1036
733,19,20,384292.29,68.67,1.1036
734,11,3,376383.83,62.23,0.8449
735,5,20,343004.76,61.05,0.9788
736,9,20,343004.76,61.05,0.9788
737,10,20,343004.76,61.05,0.9788
738,16,2,298638.25,42.64,0.4021
739,11,4,270351.69,44.70,0.6715
740,9,6,269880.13,45.09,-0.0439
741,12,4,246078.42,40.68,0.1884
742,9,5,240209.45,40.13,-0.0982
743,11,6,224107.71,37.72,-0.0739
744,10,3,213359.75,35.28,0.1455
745,3,19,194926.08,33.82,0.4970
746,4,19,194926.08,33.82,0.4970
747,5,19,194926.08,33.82,0.4970
748,6,19,194926.08,33.82,0.4970
749,13,15,173272.83,30.54,0.4923
750,14,15,173272.83,30.54,0.4923
751,34,2,145189.18,25.48,0.2692
752,10,15,121300.64,21.29,0.4076
753,11,15,121300.64,21.29,0.4076
754,12,15,121300.64,21.29,0.4076
755,8,6,45830.72,7.66,-0.4235
756,10,5,19287.45,3.22,-0.4160
757,14,2,12374.04,1.76,0.0693
758,9,4,6425.73,1.07,-0.4439
759,1,1,0.00,0.00,0.0000
760,1,2,0.00,0.00,0.0000
761,1,3,0.00,0.00,0.0000
762,1,4,0.00,0.00,0.0000
763,1,5,0.00,0.00,0.0000
764,1,6,0.00,0.00,0.0000
765,1,7,0.00,0.00,0.0000
766,1,8,0.00,0.00,0.0000
767,1,9,0.00,0.00,0.0000
768,1,10,0.00,0.00,0.0000
769,1,11,0.00,0.00,0.0000
770,1,12,0.00,0.00,0.0000
771,1,13,0.00,0.00,0.0000
772,1,14,0.00,0.00,0.0000
773,1,15,0.00,0.00,0.0000
774,1,16,0.00,0.00,0.0000
775,1,17,0.00,0.00,0.0000
776,1,18,0.00,0.00,0.0000
777,1,19,0.00,0.00,0.0000
778,1,20,0.00,0.00,0.0000
779,1,21,0.00,0.00,0.0000
780,1,22,0.00,0.00,0.0000
781,1,23,0.00,0.00,0.0000
782,1,24,0.00,0.00,0.0000
783,1,25,0.00,0.00,0.0000
784,1,26,0.00,0.00,0.0000
785,1,27,0.00,0.00,0.0000
786,1,28,0.00,0.00,0.0000
787,1,29,0.00,0.00,0.0000
788,1,30,0.00,0.00,0.0000
789,1,31,0.00,0.00,0.0000
790,1,32,0.00,0.00,0.0000
791,1,33,0.00,0.00,0.0000
792,1,34,0.00,0.00,0.0000
793,1,35,0.00,0.00,0.0000
794,1,36,0.00,0.00,0.0000
795,1,37,0.00,0.00,0.0000
796,1,38,0.00,0.00,0.0000
797,1,39,0.00,0.00,0.0000
798,1,40,0.00,0.00,0.0000
799,1,41,0.00,0.00,0.0000
800,1,42,0.00,0.00,0.0000
801,1,43,0.00,0.00,0.0000
802,1,44,0.00,0.00,0.0000
803,1,45,0.00,0.00,0.0000
804,1,46,0.00,0.00,0.0000
805,1,47,0.00,0.00,0.0000
806,1,48,0.00,0.00,0.0000
807,1,49,0.00,0.00,0.0000
808,1,50,0.00,0.00,0.0000
809,2,1,0.00,0.00,0.0000
810,2,2,0.00,0.00,0.0000
811,2,23,0.00,0.00,0.0000
812,2,24,0.00,0.00,0.0000
813,2,25,0.00,0.00,0.0000
814,2,26,0.00,0.00,0.0000
815,2,27,0.00,0.00,0.0000
816,2,28,0.00,0.00,0.0000
817,2,29,0.00,0.00,0.0000
818,2,30,0.00,0.00,0.0000
819,2,31,0.00,0.00,0.0000
820,2,32,0.00,0.00,0.0000
821,2,33,0.00,0.00,0.0000
822,2,34,0.00,0.00,0.0000
823,2,35,0.00,0.00,0.0000
824,2,36,0.00,0.00,0.0000
825,2,37,0.00,0.00,0.0000
826,2,38,0.00,0.00,0.0000
827,2,39,0.00,0.00,0.0000
828,2,40,0.00,0.00,0.0000
829,2,41,0.00,0.00,0.0000
830,2,42,0.00,0.00,0.0000
831,2,43,0.00,0.00,0.0000
832,2,44,0.00,0.00,0.0000
833,2,45,0.00,0.00,0.0000
834,2,46,0.00,0.00,0.0000
835,2,47,0.00,0.00,0.0000
836,2,48,0.00,0.00,0.0000
837,2,49,0.00,0.00,0.0000
838,2,50,0.00,0.00,0.0000
839,3,1,0.00,0.00,0.0000
840,3,3,0.00,0.00,0.0000
841,3,23,0.00,0.00,0.0000
842,3,24,0.00,0.00,0.0000
843,3,25,0.00,0.00,0.0000
844,3,26,0.00,0.00,0.0000
845,3,27,0.00,0.00,0.0000
846,3,28,0.00,0.00,0.0000
847,3,29,0.00,0.00,0.0000
848,3,30,0.00,0.00,0.0000
849,3,31,0.00,0.00,0.0000
850,3,32,0.00,0.00,0.0000
851,3,33,0.00,0.00,0.0000
852,3,34,0.00,0.00,0.0000
853,3,35,0.00,0.00,0.0000
854,3,36,0.00,0.00,0.0000
855,3,37,0.00,0.00,0.0000
856,3,38,0.00,0.00,0.0000
857,3,39,0.00,0.00,0.0000
858,3,40,0.00,0.00,0.0000
859,3,41,0.00,0.00,0.0000
860,3,42,0.00,0.00,0.0000
861,3,43,0.00,0.00,0.0000
862,3,44,0.00,0.00,0.0000
863,3,45,0.00,0.00,0.0000
864,3,46,0.00,0.00,0.0000
865,3,47,0.00,0.00,0.0000
866,3,48,0.00,0.00,0.0000
867,3,49,0.00,0.00,0.0000
868,3,50,0.00,0.00,0.0000
869,4,1,0.00,0.00,0.0000
870,4,4,0.00,0.00,0.0000
871,4,23,0.00,0.00,0.0000
872,4,24,0.00,0.00,0.0000
873,4,25,0.00,0.00,0.0000
874,4,26,0.00,0.00,0.0000
875,4,27,0.00,0.00,0.0000
876,4,28,0.00,0.00,0.0000
877,4,29,0.00,0.00,0.0000
878,4,30,0.00,0.00,0.0000
879,4,31,0.00,0.00,0.0000
880,4,32,0.00,0.00,0.0000
881,4,33,0.00,0.00,0.0000
882,4,34,0.00,0.00,0.0000
883,4,35,0.00,0.00,0.0000
884,4,36,0.00,0.00,0.0000
885,4,37,0.00,0.00,0.0000
886,4,38,0.00,0.00,0.0000
887,4,39,0.00,0.00,0.0000
888,4,40,0.00,0.00,0.0000
889,4,41,0.00,0.00,0.0000
890,4,42,0.00,0.00,0.0000
891,4,43,0.00,0.00,0.0000
892,4,44,0.00,0.00,0.0000
893,4,45,0.00,0.00,0.0000
894,4,46,0.00,0.00,0.0000
895,4,47,0.00,0.00,0.0000
896,4,48,0.00,0.00,0.0000
897,4,49,0.00,0.00,0.0000
898,4,50,0.00,0.00,0.0000
899,5,1,0.00,0.00,0.0000
900,5,5,0.00,0.00,0.0000
901,5,23,0.00,0.00,0.0000
902,5,24,0.00,0.00,0.0000
903,5,25,0.00,0.00,0.0000
904,5,26,0.00,0.00,0.0000
905,5,27,0.00,0.00,0.0000
906,5,28,0.00,0.00,0.0000
907,5,29,0.00,0.00,0.0000
908,5,30,0.00,0.00,0.0000
909,5,31,0.00,0.00,0.0000
910,5,32,0.00,0.00,0.0000
911,5,33,0.00,0.00,0.0000
912,5,34,0.00,0.00,0.0000
913,5,35,0.00,0.00,0.0000
914,5,36,0.00,0.00,0.0000
915,5,37,0.00,0.00,0.0000
916,5,38,0.00,0.00,0.0000
917,5,39,0.00,0.00,0.0000
918,5,40,0.00,0.00,0.0000
919,5,41,0.00,0.00,0.0000
920,5,42,0.00,0.00,0.0000
921,5,43,0.00,0.00,0.0000
922,5,44,0.00,0.00,0.0000
923,5,45,0.00,0.00,0.0000
924,5,46,0.00,0.00,0.0000
925,5,47,0.00,0.00,0.0000
926,5,48,0.00,0.00,0.0000
927,5,49,0.00,0.00,0.0000
928,5,50,0.00,0.00,0.0000
929,6,1,0.00,0.00,0.0000
930,6,6,0.00,0.00,0.0000
931,6,23,0.00,0.00,0.0000
932,6,24,0.00,0.00,0.0000
933,6,25,0.00,0.00,0.0000
934,6,26,0.00,0.00,0.0000
935,6,27,0.00,0.00,0.0000
936,6,28,0.00,0.00,0.0000
937,6,29,0.00,0.00,0.0000
938,6,30,0.00,0.00,0.0000
939,6,31,0.00,0.00,0.0000
940,6,32,0.00,0.00,0.0000
941,6,33,0.00,0.00,0.0000
942,6,34,0.00,0.00,0.0000
943,6,35,0.00,0.00,0.0000
944,6,36,0.00,0.00,0.0000
945,6,37,0.00,0.00,0.0000
946,6,38,0.00,0.00,0.0000
947,6,39,0.00,0.00,0.0000
948,6,40,0.00,0.00,0.0000
949,6,41,0.00,0.00,0.0000
950,6,42,0.00,0.00,0.0000
951,6,43,0.00,0.00,0.0000
952,6,44,0.00,0.00,0.0000
953,6,45,0.00,0.00,0.0000
954,6,46,0.00,0.00,0.0000
955,6,47,0.00,0.00,0.0000
956,6,48,0.00,0.00,0.0000
957,6,49,0.00,0.00,0.0000
958,6,50,0.00,0.00,0.0000
959,7,1,0.00,0.00,0.0000
960,7,7,0.00,0.00,0.0000
961,7,23,0.00,0.00,0.0000
962,7,24,0.00,0.00,0.0000
963,7,25,0.00,0.00,0.0000
964,7,26,0.00,0.00,0.0000
965,7,27,0.00,0.00,0.0000
966,7,28,0.00,0.00,0.0000
967,7,29,0.00,0.00,0.0000
968,7,30,0.00,0.00,0.0000
969,7,31,0.00,0.00,0.0000
970,7,32,0.00,0.00,0.0000
971,7,33,0.00,0.00,0.0000
972,7,34,0.00,0.00,0.0000
973,7,35,0.00,0.00,0.0000
974,7,36,0.00,0.00,0.0000
975,7,37,0.00,0.00,0.0000
976,7,38,0.00,0.00,0.0000
977,7,39,0.00,0.00,0.0000
978,7,40,0.00,0.00,0.0000
979,7,41,0.00,0.00,0.0000
980,7,42,0.00,0.00,0.0000
981,7,43,0.00,0.00,0.0000
982,7,44,0.00,0.00,0.0000
983,7,45,0.00,0.00,0.0000
984,7,46,0.00,0.00,0.0000
985,7,47,0.00,0.00,0.0000
986,7,48,0.00,0.00,0.0000
987,7,49,0.00,0.00,0.0000
988,7,50,0.00,0.00,0.0000
989,8,1,0.00,0.00,0.0000
990,8,8,0.00,0.00,0.0000
991,8,23,0.00,0.00,0.0000
992,8,24,0.00,0.00,0.0000
993,8,25,0.00,0.00,0.0000
994,8,26,0.00,0.00,0.0000
995,8,27,0.00,0.00,0.0000
996,8,28,0.00,0.00,0.0000
997,8,29,0.00,0.00,0.0000
998,8,30,0.00,0.00,0.0000
999,8,31,0.00,0.00,0.0000
1000,8,32,0.00,0.00,0.0000
1001,8,33,0.00,0.00,0.0000
1002,8,34,0.00,0.00,0.0000
1003,8,35,0.00,0.00,0.0000
1004,8,36,0.00,0.00,0.0000
1005,8,37,0.00,0.00,0.0000
1006,8,38,0.00,0.00,0.0000
1007,8,39,0.00,0.00,0.0000
1008,8,40,0.00,0.00,0.0000
1009,8,41,0.00,0.00,0.0000
1010,8,42,0.00,0.00,0.0000
1011,8,43,0.00,0.00,0.0000
1012,8,44,0.00,0.00,0.0000
1013,8,45,0.00,0.00,0.0000
1014,8,46,0.00,0.00,0.0000
1015,8,47,0.00,0.00,0.0000
1016,8,48,0.00,0.00,0.0000
1017,8,49,0.00,0.00,0.0000
1018,8,50,0.00,0.00,0.0000
1019,9,1,0.00,0.00,0.0000
1020,9,9,0.00,0.00,0.0000
1021,9,23,0.00,0.00,0.0000
1022,9,24,0.00,0.00,0.0000
1023,9,25,0.00,0.00,0.0000
1024,9,26,0.00,0.00,0.0000
1025,9,27,0.00,0.00,0.0000
1026,9,28,0.00,0.00,0.0000
1027,9,29,0.00,0.00,0.0000
1028,9,30,0.00,0.00,0.0000
1029,9,31,0.00,0.00,0.0000
1030,9,32,0.00,0.00,0.0000
1031,9,33,0.00,0.00,0.0000
1032,9,34,0.00,0.00,0.0000
1033,9,35,0.00,0.00,0.0000
1034,9,36,0.00,0.00,0.0000
1035,9,37,0.00,0.00,0.0000
1036,9,38,0.00,0.00,0.0000
1037,9,39,0.00,0.00,0.0000
1038,9,40,0.00,0.00,0.0000
1039,9,41,0.00,0.00,0.0000
1040,9,42,0.00,0.00,0.0000
1041,9,43,0.00,0.00,0.0000
1042,9,44,0.00,0.00,0.0000
1043,9,45,0.00,0.00,0.0000
1044,9,46,0.00,0.00,0.0000
1045,9,47,0.00,0.00,0.0000
1046,9,48,0.00,0.00,0.0000
1047,9,49,0.00,0.00,0.0000
1048,9,50,0.00,0.00,0.0000
1049,10,1,0.00,0.00,0.0000
1050,10,10,0.00,0.00,0.0000
1051,10,23,0.00,0.00,0.0000
1052,10,24,0.00,0.00,0.0000
1053,10,25,0.00,0.00,0.0000
1054,10,26,0.00,0.00,0.0000
1055,10,27,0.00,0.00,0.0000
1056,10,28,0.00,0.00,0.0000
1057,10,29,0.00,0.00,0.0000
1058,10,30,0.00,0.00,0.0000
1059,10,31,0.00,0.00,0.0000
1060,10,32,0.00,0.00,0.0000
1061,10,33,0.00,0.00,0.0000
1062,10,34,0.00,0.00,0.0000
1063,10,35,0.00,0.00,0.0000
1064,10,36,0.00,0.00,0.0000
1065,10,37,0.00,0.00,0.0000
1066,10,38,0.00,0.00,0.0000
1067,10,39,0.00,0.00,0.0000
1068,10,40,0.00,0.00,0.0000
1069,10,41,0.00,0.00,0.0000
1070,10,42,0.00,0.00,0.0000
1071,10,43,0.00,0.00,0.0000
1072,10,44,0.00,0.00,0.0000
1073,10,45,0.00,0.00,0.0000
1074,10,46,0.00,0.00,0.0000
1075,10,47,0.00,0.00,0.0000
1076,10,48,0.00,0.00,0.0000
1077,10,49,0.00,0.00,0.0000
1078,10,50,0.00,0.00,0.0000
1079,11,1,0.00,0.00,0.0000
1080,11,11,0.00,0.00,0.0000
1081,11,23,0.00,0.00,0.0000
1082,11,24,0.00,0.00,0.0000
1083,11,25,0.00,0.00,0.0000
1084,11,26,0.00,0.00,0.0000
1085,11,27,0.00,0.00,0.0000
1086,11,28,0.00,0.00,0.0000
1087,11,29,0.00,0.00,0.0000
1088,11,30,0.00,0.00,0.0000
1089,11,31,0.00,0.00,0.0000
1090,11,32,0.00,0.00,0.0000
1091,11,33,0.00,0.00,0.0000
1092,11,34,0.00,0.00,0.0000
1093,11,35,0.00,0.00,0.0000
1094,11,36,0.00,0.00,0.0000
1095,11,37,0.00,0.00,0.0000
1096,11,38,0.00,0.00,0.0000
1097,11,39,0.00,0.00,0.0000
1098,11,40,0.00,0.00,0.0000
1099,11,41,0.00,0.00,0.0000
1100,11,42,0.00,0.00,0.0000
1101,11,43,0.00,0.00,0.0000
1102,11,44,0.00,0.00,0.0000
1103,11,45,0.00,0.00,0.0000
1104,11,46,0.00,0.00,0.0000
1105,11,47,0.00,0.00,0.0000
1106,11,48,0.00,0.00,0.0000
1107,11,49,0.00,0.00,0.0000
1108,11,50,0.00,0.00,0.0000
1109,12,1,0.00,0.00,0.0000
1110,12,12,0.00,0.00,0.0000
1111,12,23,0.00,0.00,0.0000
1112,12,24,0.00,0.00,0.0000
1113,12,25,0.00,0.00,0.0000
1114,12,26,0.00,0.00,0.0000
1115,12,27,0.00,0.00,0.0000
1116,12,28,0.00,0.00,0.0000
1117,12,29,0.00,0.00,0.0000
1118,12,30,0.00,0.00,0.0000
1119,12,31,0.00,0.00,0.0000
1120,12,32,0.00,0.00,0.0000
1121,12,33,0.00,0.00,0.0000
1122,12,34,0.00,0.00,0.0000
1123,12,35,0.00,0.00,0.0000
1124,12,36,0.00,0.00,0.0000
1125,12,37,0.00,0.00,0.0000
1126,12,38,0.00,0.00,0.0000
1127,12,39,0.00,0.00,0.0000
1128,12,40,0.00,0.00,0.0000
1129,12,41,0.00,0.00,0.0000
1130,12,42,0.00,0.00,0.0000
1131,12,43,0.00,0.00,0.0000
1132,12,44,0.00,0.00,0.0000
1133,12,45,0.00,0.00,0.0000
1134,12,46,0.00,0.00,0.0000
1135,12,47,0.00,0.00,0.0000
1136,12,48,0.00,0.00,0.0000
1137,12,49,0.00,0.00,0.0000
1138,12,50,0.00,0.00,0.0000
1139,13,1,0.00,0.00,0.0000
1140,13,13,0.00,0.00,0.0000
1141,13,23,0.00,0.00,0.0000
1142,13,24,0.00,0.00,0.0000
1143,13,25,0.00,0.00,0.0000
1144,13,26,0.00,0.00,0.0000
1145,13,27,0.00,0.00,0.0000
1146,13,28,0.00,0.00,0.0000
1147,13,29,0.00,0.00,0.0000
1148,13,30,0.00,0.00,0.0000
1149,13,31,0.00,0.00,0.0000
1150,13,32,0.00,0.00,0.0000
1151,13,33,0.00,0.00,0.0000
1152,13,34,0.00,0.00,0.0000
1153,13,35,0.00,0.00,0.0000
1154,13,36,0.00,0.00,0.0000
1155,13,37,0.00,0.00,0.0000
1156,13,38,0.00,0.00,0.0000
1157,13,39,0.00,0.00,0.0000
1158,13,40,0.00,0.00,0.0000
1159,13,41,0.00,0.00,0.0000
1160,13,42,0.00,0.00,0.0000
1161,13,43,0.00,0.00,0.0000
1162,13,44,0.00,0.00,0.0000
1163,13,45,0.00,0.00,0.0000
1164,13,46,0.00,0.00,0.0000
1165,13,47,0.00,0.00,0.0000
1166,13,48,0.00,0.00,0.0000
1167,13,49,0.00,0.00,0.0000
1168,13,50,0.00,0.00,0.0000
1169,14,1,0.00,0.00,0.0000
1170,14,14,0.00,0.00,0.0000
1171,14,23,0.00,0.00,0.0000
1172,14,24,0.00,0.00,0.0000
1173,14,25,0.00,0.00,0.0000
1174,14,26,0.00,0.00,0.0000
1175,14,27,0.00,0.00,0.0000
1176,14,28,0.00,0.00,0.0000
1177,14,29,0.00,0.00,0.0000
1178,14,30,0.00,0.00,0.0000
1179,14,31,0.00,0.00,0.0000
1180,14,32,0.00,0.00,0.0000
1181,14,33,0.00,0.00,0.0000
1182,14,34,0.00,0.00,0.0000
1183,14,35,0.00,0.00,0.0000
1184,14,36,0.00,0.00,0.0000
1185,14,37,0.00,0.00,0.0000
1186,14,38,0.00,0.00,0.0000
1187,14,39,0.00,0.00,0.0000
1188,14,40,0.00,0.00,0.0000
1189,14,41,0.00,0.00,0.0000
1190,14,42,0.00,0.00,0.0000
1191,14,43,0.00,0.00,0.0000
1192,14,44,0.00,0.00,0.0000
1193,14,45,0.00,0.00,0.0000
1194,14,46,0.00,0.00,0.0000
1195,14,47,0.00,0.00,0.0000
1196,14,48,0.00,0.00,0.0000
1197,14,49,0.00,0.00,0.0000
1198,14,50,0.00,0.00,0.0000
1199,15,1,0.00,0.00,0.0000
1200,15,15,0.00,0.00,0.0000
1201,15,23,0.00,0.00,0.0000
1202,15,24,0.00,0.00,0.0000
1203,15,25,0.00,0.00,0.0000
1204,15,26,0.00,0.00,0.0000
1205,15,27,0.00,0.00,0.0000
1206,15,28,0.00,0.00,0.0000
1207,15,29,0.00,0.00,0.0000
1208,15,30,0.00,0.00,0.0000
1209,15,31,0.00,0.00,0.0000
1210,15,32,0.00,0.00,0.0000
1211,15,33,0.00,0.00,0.0000
1212,15,34,0.00,0.00,0.0000
1213,15,35,0.00,0.00,0.0000
1214,15,36,0.00,0.00,0.0000
1215,15,37,0.00,0.00,0.0000
1216,15,38,0.00,0.00,0.0000
1217,15,39,0.00,0.00,0.0000
1218,15,40,0.00,0.00,0.0000
1219,15,41,0.00,0.00,0.0000
1220,15,42,0.00,0.00,0.0000
1221,15,43,0.00,0.00,0.0000
1222,15,44,0.00,0.00,0.0000
1223,15,45,0.00,0.00,0.0000
1224,15,46,0.00,0.00,0.0000
1225,15,47,0.00,0.00,0.0000
1226,15,48,0.00,0.00,0.0000
1227,15,49,0.00,0.00,0.0000
1228,15,50,0.00,0.00,0.0000
1229,16,1,0.00,0.00,0.0000
1230,16,16,0.00,0.00,0.0000
1231,16,23,0.00,0.00,0.0000
1232,16,24,0.00,0.00,0.0000
1233,16,25,0.00,0.00,0.0000
1234,16,26,0.00,0.00,0.0000
1235,16,27,0.00,0.00,0.0000
1236,16,28,0.00,0.00,0.0000
1237,16,29,0.00,0.00,0.0000
1238,16,30,0.00,0.00,0.0000
1239,16,31,0.00,0.00,0.0000
1240,16,32,0.00,0.00,0.0000
1241,16,33,0.00,0.00,0.0000
1242,16,34,0.00,0.00,0.0000
1243,16,35,0.00,0.00,0.0000
1244,16,36,0.00,0.00,0.0000
1245,16,37,0.00,0.00,0.0000
1246,16,38,0.00,0.00,0.0000
1247,16,39,0.00,0.00,0.0000
1248,16,40,0.00,0.00,0.0000
1249,16,41,0.00,0.00,0.0000
1250,16,42,0.00,0.00,0.0000
1251,16,43,0.00,0.00,0.0000
1252,16,44,0.00,0.00,0.0000
1253,16,45,0.00,0.00,0.0000
1254,16,46,0.00,0.00,0.0000
1255,16,47,0.00,0.00,0.0000
1256,16,48,0.00,0.00,0.0000
1257,16,49,0.00,0.00,0.0000
1258,16,50,0.00,0.00,0.0000
1259,17,1,0.00,0.00,0.0000
1260,17,17,0.00,0.00,0.0000
1261,17,23,0.00,0.00,0.0000
1262,17,24,0.00,0.00,0.0000
1263,17,25,0.00,0.00,0.0000
1264,17,26,0.00,0.00,0.0000
1265,17,27,0.00,0.00,0.0000
1266,17,28,0.00,0.00,0.0000
1267,17,29,0.00,0.00,0.0000
1268,17,30,0.00,0.00,0.0000
1269,17,31,0.00,0.00,0.0000
1270,17,32,0.00,0.00,0.0000
1271,17,33,0.00,0.00,0.0000
1272,17,34,0.00,0.00,0.0000
1273,17,35,0.00,0.00,0.0000
1274,17,36,0.00,0.00,0.0000
1275,17,37,0.00,0.00,0.0000
1276,17,38,0.00,0.00,0.0000
1277,17,39,0.00,0.00,0.0000
1278,17,40,0.00,0.00,0.0000
1279,17,41,0.00,0.00,0.0000
1280,17,42,0.00,0.00,0.0000
1281,17,43,0.00,0.00,0.0000
1282,17,44,0.00,0.00,0.0000
1283,17,45,0.00,0.00,0.0000
1284,17,46,0.00,0.00,0.0000
1285,17,47,0.00,0.00,0.0000
1286,17,48,0.00,0.00,0.0000
1287,17,49,0.00,0.00,0.0000
1288,17,50,0.00,0.00,0.0000
1289,18,1,0.00,0.00,0.0000
1290,18,18,0.00,0.00,0.0000
1291,18,23,0.00,0.00,0.0000
1292,18,24,0.00,0.00,0.0000
1293,18,25,0.00,0.00,0.0000
1294,18,26,0.00,0.00,0.0000
1295,18,27,0.00,0.00,0.0000
1296,18,28,0.00,0.00,0.0000
1297,18,29,0.00,0.00,0.0000
1298,18,30,0.00,0.00,0.0000
1299,18,31,0.00,0.00,0.0000
1300,18,32,0.00,0.00,0.0000
1301,18,33,0.00,0.00,0.0000
1302,18,34,0.00,0.00,0.0000
1303,18,35,0.00,0.00,0.0000
1304,18,36,0.00,0.00,0.0000
1305,18,37,0.00,0.00,0.0000
1306,18,38,0.00,0.00,0.0000
1307,18,39,0.00,0.00,0.0000
1308,18,40,0.00,0.00,0.0000
1309,18,41,0.00,0.00,0.0000
1310,18,42,0.00,0.00,0.0000
1311,18,43,0.00,0.00,0.0000
1312,18,44,0.00,0.00,0.0000
1313,18,45,0.00,0.00,0.0000
1314,18,46,0.00,0.00,0.0000
1315,18,47,0.00,0.00,0.0000
1316,18,48,0.00,0.00,0.0000
1317,18,49,0.00,0.00,0.0000
1318,18,50,0.00,0.00,0.0000
1319,19,1,0.00,0.00,0.0000
1320,19,18,0.00,0.00,0.0000
1321,19,19,0.00,0.00,0.0000
1322,19,23,0.00,0.00,0.0000
1323,19,24,0.00,0.00,0.0000
1324,19,25,0.00,0.00,0.0000
1325,19,26,0.00,0.00,0.0000
1326,19,27,0.00,0.00,0.0000
1327,19,28,0.00,0.00,0.0000
1328,19,29,0.00,0.00,0.0000
1329,19,30,0.00,0.00,0.0000
1330,19,31,0.00,0.00,0.0000
1331,19,32,0.00,0.00,0.0000
1332,19,33,0.00,0.00,0.0000
1333,19,34,0.00,0.00,0.0000
1334,19,35,0.00,0.00,0.0000
1335,19,36,0.00,0.00,0.0000
1336,19,37,0.00,0.00,0.0000
1337,19,38,0.00,0.00,0.0000
1338,19,39,0.00,0.00,0.0000
1339,19,40,0.00,0.00,0.0000
1340,19,41,0.00,0.00,0.0000
1341,19,42,0.00,0.00,0.0000
1342,19,43,0.00,0.00,0.0000
1343,19,44,0.00,0.00,0.0000
1344,19,45,0.00,0.00,0.0000
1345,19,46,0.00,0.00,0.0000
1346,19,47,0.00,0.00,0.0000
1347,19,48,0.00,0.00,0.0000
1348,19,49,0.00,0.00,0.0000
1349,19,50,0.00,0.00,0.0000
1350,20,1,0.00,0.00,0.0000
1351,20,18,0.00,0.00,0.0000
1352,20,19,0.00,0.00,0.0000
1353,20,20,0.00,0.00,0.0000
1354,20,23,0.00,0.00,0.0000
1355,20,24,0.00,0.00,0.0000
1356,20,25,0.00,0.00,0.0000
1357,20,26,0.00,0.00,0.0000
1358,20,27,0.00,0.00,0.0000
1359,20,28,0.00,0.00,0.0000
1360,20,29,0.00,0.00,0.0000
1361,20,30,0.00,0.00,0.0000
1362,20,31,0.00,0.00,0.0000
1363,20,32,0.00,0.00,0.0000
1364,20,33,0.00,0.00,0.0000
1365,20,34,0.00,0.00,0.0000
1366,20,35,0.00,0.00,0.0000
1367,20,36,0.00,0.00,0.0000
1368,20,37,0.00,0.00,0.0000
1369,20,38,0.00,0.00,0.0000
1370,20,39,0.00,0.00,0.0000
1371,20,40,0.00,0.00,0.0000
1372,20,41,0.00,0.00,0.0000
1373,20,42,0.00,0.00,0.0000
1374,20,43,0.00,0.00,0.0000
1375,20,44,0.00,0.00,0.0000
1376,20,45,0.00,0.00,0.0000
1377,20,46,0.00,0.00,0.0000
1378,20,47,0.00,0.00,0.0000
1379,20,48,0.00,0.00,0.0000
1380,20,49,0.00,0.00,0.0000
1381,20,50,0.00,0.00,0.0000
1382,21,1,0.00,0.00,0.0000
1383,21,18,0.00,0.00,0.0000
1384,21,19,0.00,0.00,0.0000
1385,21,20,0.00,0.00,0.0000
1386,21,21,0.00,0.00,0.0000
1387,21,23,0.00,0.00,0.0000
1388,21,24,0.00,0.00,0.0000
1389,21,25,0.00,0.00,0.0000
1390,21,26,0.00,0.00,0.0000
1391,21,27,0.00,0.00,0.0000
1392,21,28,0.00,0.00,0.0000
