P:m,P:l,净利润,年化收益率%
34,7,3425687.82,21.36
21,43,2822543.54,21.33
15,40,3124464.08,21.3
33,25,3408060.8,21.25
12,3,2673362.36,21.18
20,38,2773003.46,21.16
34,20,3376642.65,21.05
20,39,2758246.85,21.05
35,8,3351566.39,20.9
14,46,3030156.84,20.65
15,30,3079447.95,20.62
34,12,3288786.02,20.5
15,32,3001235.31,20.46
17,28,2991696.31,20.39
39,4,3265458.02,20.36
14,47,2977425.39,20.3
14,1,2392662.04,20.21
34,4,3224390.35,20.1
15,39,2946883.25,20.09
3,20,2444194.69,20.06
32,24,3197306.89,19.93
3,50,2419299.85,19.86
18,28,2904484.33,19.8
34,2,2561743.88,19.74
14,30,2935854.39,19.66
18,50,2532494.05,19.52
34,14,3128672.48,19.51
16,50,2508914.88,19.5
3,21,2369676.15,19.45
13,1,2298760.29,19.41
14,28,2892217.88,19.37
17,46,2486115.59,19.32
14,37,2832759.04,19.31
34,13,3093151.33,19.28
35,9,3088358.78,19.25
14,41,2823946.5,19.25
34,25,3076476.03,19.18
14,44,2810660.06,19.16
21,38,2522419.2,19.06
32,7,3053073.6,19.03
32,8,3053073.6,19.03
15,50,2782421.23,18.97
46,6,3028803.48,18.88
46,7,3028803.48,18.88
30,2,2576398.19,18.83
19,46,2443485.57,18.83
15,49,2758455.22,18.8
19,44,2439873.53,18.74
14,45,2731174.23,18.62
35,10,2969987.67,18.52
14,36,2715155.53,18.51
3,19,2252458.14,18.49
33,26,2962740.45,18.47
17,22,2809519.04,18.34
15,24,2754260.18,17.98
33,30,2882659.74,17.97
17,45,2312505.05,17.97
32,25,2856280.5,17.81
27,39,2572838.23,17.81
16,24,2653818.3,17.77
17,44,2275326.32,17.68
19,45,2282574.13,17.59
32,30,2809575.38,17.52
15,38,2570700.27,17.52
34,26,2806218.7,17.5
3,22,2129562.38,17.48
18,21,2675909.36,17.46
23,40,2476068.59,17.46
15,36,2552905.61,17.4
31,2,2349728.48,17.4
33,27,2781974.19,17.34
38,3,2781516.29,17.34
38,2,2779881.13,17.33
22,38,2272730.48,17.18
14,29,2553398.21,17.1
28,32,2468967.48,17.09
35,6,2736076.17,17.06
35,7,2736076.17,17.06
28,38,2565224.33,17.05
27,40,2455481.95,17
20,3,2506039.12,16.99
24,37,2407806.19,16.98
24,38,2400780.27,16.93
21,2,2441279.75,16.91
14,38,2476689.43,16.88
18,23,2516465.63,16.85
16,46,2164995.59,16.82
17,47,2162788.7,16.81
15,34,2464829.93,16.8
46,5,2691846.81,16.78
3,49,2027655.72,16.64
4,1,1999660.74,16.54
20,24,2461835.38,16.49
17,48,2113418.74,16.42
16,43,2105222.48,16.41
16,23,2507236.4,16.36
3,24,1991305.63,16.34
37,7,2619251.26,16.33
19,47,2117037.13,16.32
49,5,2614435.95,16.3
24,48,2266845.19,16.25
47,5,2601194.52,16.22
47,6,2601194.52,16.22
15,45,2376549.82,16.2
27,1,2358707.45,16.19
50,5,2590713.92,16.15
16,25,2408903.7,16.13
22,39,2122225.95,16.04
48,5,2569920.71,16.02
48,6,2569920.71,16.02
18,27,2387304.65,15.99
45,4,2552943.86,15.98
3,23,1937937.43,15.91
25,44,2163736.58,15.9
11,1,1909344.89,15.87
39,5,2528114.76,15.76
15,27,2353063.28,15.76
18,25,2352556.62,15.76
24,40,2217022.94,15.64
35,17,2501053.23,15.59
19,43,2020533.7,15.52
24,43,2161942.13,15.49
32,29,2472206.28,15.41
24,4,2055434.06,15.39
15,48,2247225.22,15.32
20,37,2005114.08,15.3
28,37,2294363.98,15.25
39,9,2434177.64,15.18
26,42,2191542.53,15.17
27,32,2190322.93,15.16
17,26,2259685.82,15.13
22,3,2106864.95,14.91
35,11,2382841.57,14.86
15,26,2219384.97,14.86
20,36,1944996.57,14.84
20,49,2021756.54,14.82
15,31,2167037.19,14.77
36,7,2363969.62,14.74
39,2,2351761.43,14.66
18,22,2246762.21,14.66
23,6,1985581.07,14.64
37,9,2346322.06,14.63
28,39,2101134.53,14.54
35,18,2330356.29,14.53
19,4,2189946.15,14.5
24,44,2015333.95,14.44
36,9,2314443.8,14.43
23,39,2042381.54,14.41
24,42,2036684.19,14.37
18,24,2138587.79,14.32
28,40,2059940.95,14.26
15,47,1815413.43,14.21
24,47,1980983.01,14.2
3,47,1730032.52,14.2
16,28,2108304.34,14.12
16,26,2102741.5,14.08
35,14,2255106.91,14.06
21,4,2029760.98,14.06
28,31,2021125.82,13.99
21,46,1979860.33,13.96
19,20,2198950.33,13.94
21,45,1969817,13.89
20,23,2073139.04,13.88
32,1,1772246.37,13.85
32,26,2216393.76,13.82
19,42,1792193.45,13.81
20,34,1797845.79,13.72
20,35,1797845.79,13.72
16,39,1749636.92,13.64
23,42,1929431.52,13.61
35,12,2181935.52,13.6
35,13,2181935.52,13.6
2,4,1679241.19,13.53
35,15,2160976,13.47
35,16,2160976,13.47
17,30,1960009.42,13.36
17,31,1960009.42,13.36
24,49,1851711.69,13.27
3,25,1617112.91,13.27
3,45,1613848.15,13.25
3,46,1613848.15,13.25
12,1,1568669.58,13.19
23,38,1861354.16,13.13
17,43,1690197.31,13.13
15,41,1925190.13,13.12
39,3,2102836.14,13.11
28,1,1871340.96,13.08
29,1,1838018.71,13.05
23,3,1767307.79,13.03
35,19,2085544.76,13
35,20,2085544.76,13
33,31,2079026.19,12.96
35,21,2077674.29,12.95
35,22,2077674.29,12.95
16,1,1522162.15,12.94
35,24,2072371.21,12.92
17,23,1972072.6,12.87
32,27,2062938.96,12.86
3,43,1567277.46,12.86
3,44,1567277.46,12.86
21,1,1845642.08,12.78
35,23,2043682.36,12.74
35,25,2043682.36,12.74
23,41,1805658.4,12.74
42,3,2042014.9,12.73
50,4,1460561.81,12.73
5,2,1586479.32,12.69
25,4,1601703.15,12.68
27,41,1828014.97,12.65
24,41,1789922.41,12.62
26,46,1757473.01,12.57
28,42,1801887.57,12.47
26,43,1793434.45,12.41
27,42,1788082.48,12.38
17,24,1836869.05,12.3
28,33,1775621.43,12.29
24,39,1742405.5,12.29
47,7,1939463,12.09
40,9,1935088.31,12.06
25,46,1633350.21,12
25,49,1618355.35,11.93
38,9,1907681.72,11.89
19,41,1545843.1,11.86
28,35,1774470.05,11.79
20,50,1604024.68,11.76
18,30,1533389.64,11.76
33,28,1882935.38,11.74
17,25,1750012.61,11.72
34,27,1873999.71,11.68
39,7,1861419.35,11.61
39,8,1861419.35,11.61
27,33,1674695.02,11.59
16,38,1483209.51,11.56
19,48,1496802.2,11.54
3,48,1397809.65,11.47
20,27,1676305.87,11.43
15,35,1672872.1,11.4
23,47,1579999.2,11.38
36,8,1822768.48,11.36
18,26,1696055.6,11.36
27,38,1706354.27,11.34
28,30,1631695.54,11.3
27,45,1578885.75,11.3
24,5,1509686.81,11.3
15,28,1685097.17,11.29
49,6,1806196.82,11.26
18,33,1457198.44,11.17
39,6,1789370.92,11.16
28,36,1676517.56,11.14
26,47,1557678.45,11.14
23,46,1545095.74,11.13
50,6,1782474.79,11.11
24,50,1545735.65,11.08
23,48,1529008.43,11.01
42,4,1748818.52,10.9
25,38,1534429.25,10.82
37,8,1729211.32,10.78
25,45,1461896.01,10.74
37,10,1711819.56,10.67
25,41,1443273.26,10.6
16,42,1360082.39,10.6
17,49,1363053.21,10.59
45,5,1685279.32,10.55
45,6,1685279.32,10.55
22,2,1433327.25,10.52
38,6,1685630.76,10.51
18,35,1366795.29,10.48
5,1,1306214.56,10.45
23,49,1449776.53,10.44
25,50,1398925.54,10.31
16,41,1317696.21,10.27
23,43,1445423.23,10.19
28,43,1468719.81,10.17
25,48,1382415.32,10.16
25,39,1439560.79,10.15
17,1,1184997.79,10.1
28,41,1457440.25,10.09
21,44,1427919.28,10.07
27,43,1449909.29,10.04
21,3,1445828.75,10.01
19,49,1291036.54,9.95
25,1,1249182.6,9.89
27,46,1377432.93,9.86
25,37,1395073.85,9.84
22,40,1386031.34,9.78
15,29,1455576.32,9.75
16,40,1251382.44,9.75
46,8,1561849.43,9.74
21,34,1289056.26,9.74
20,22,1450897.71,9.72
25,40,1364391.73,9.62
25,47,1304980.81,9.59
44,5,1520262.27,9.52
43,4,1512579.95,9.43
43,5,1512579.95,9.43
28,47,1312536.04,9.39
32,28,1497445.98,9.34
18,31,1211155.9,9.29
17,50,1194071.1,9.28
26,49,1286642.6,9.21
21,37,1216497.48,9.19
34,50,1470441.67,9.17
21,47,1299238.17,9.16
25,42,1245965.5,9.15
20,33,1197714.79,9.14
42,2,1461518.5,9.11
16,27,1360524.48,9.11
21,48,1291247.86,9.11
24,2,1151153.94,9.09
28,48,1261285.14,9.02
26,44,1293347.9,8.95
37,1,1169953.88,8.95
35,1,1159939.2,8.91
16,45,1132948.23,8.8
21,50,1244138.56,8.78
40,8,1404702.15,8.76
20,26,1280615.94,8.73
33,32,1398064.78,8.72
41,3,1397271.95,8.71
41,4,1397271.95,8.71
35,50,1383433.88,8.63
26,40,1243115.66,8.61
29,41,1237517.35,8.57
33,1,1103920.99,8.57
16,44,1095709.47,8.51
26,33,1276071.55,8.48
36,13,1357248.45,8.46
36,11,1341086.54,8.36
29,46,1162476.25,8.32
25,36,1177489.74,8.3
40,3,1323447.96,8.25
40,4,1323447.96,8.25
1,2,941075.01,8.2
19,50,1054451.08,8.13
26,34,1221486.53,8.12
38,7,1300235.84,8.11
38,8,1300235.84,8.11
36,14,1296369.78,8.08
32,31,1293086.15,8.06
36,10,1290823.42,8.05
29,40,1163137.39,8.05
38,10,1286341.67,8.02
36,12,1281508.08,7.99
26,50,1114508.92,7.97
36,15,1274521.58,7.95
29,36,1194842.83,7.94
28,44,1104416.38,7.9
28,45,1102858.39,7.89
20,25,1175147.67,7.87
29,42,1133421.46,7.85
28,46,1097720.53,7.85
16,37,1006458.32,7.84
27,37,1173364.47,7.8
45,3,1242337.23,7.78
22,44,1097566.92,7.74
26,45,1117183.56,7.73
26,48,1078295.97,7.71
33,29,1234139.81,7.69
21,36,1010381,7.64
50,7,1219120.06,7.6
15,1,897082.93,7.59
27,44,1090186.42,7.55
46,3,1207488.88,7.53
18,40,976300.51,7.52
27,47,1047942.96,7.5
17,32,960235.93,7.48
47,8,1196382.68,7.46
40,6,1180331.14,7.36
22,42,1043449.32,7.36
44,2,1172104.94,7.34
44,3,1172104.94,7.34
39,10,1167626.55,7.28
44,6,1156674.21,7.24
18,32,940561.59,7.21
22,41,1016076.52,7.17
41,5,1140580.11,7.11
48,7,1135453.57,7.08
16,36,905187.61,7.06
47,3,1127794.14,7.03
17,38,901906.5,7.03
34,31,1117786.71,6.97
27,49,974544.53,6.97
42,5,1098574.64,6.85
37,11,1094708.82,6.82
37,12,1094708.82,6.82
37,13,1094708.82,6.82
37,14,1094708.82,6.82
37,15,1094708.82,6.82
35,26,1088534.17,6.79
30,34,952286.64,6.78
36,16,1081352.46,6.74
25,43,915589.14,6.73
28,49,926525.93,6.69
17,2,784489.35,6.69
17,37,848487.96,6.61
36,48,1059065.76,6.6
40,5,1052343.51,6.56
29,38,972538.02,6.46
15,37,947526.02,6.46
30,1,807187.67,6.39
15,2,753194.25,6.38
28,34,959122.98,6.37
38,50,1020061.27,6.36
24,1,804314.85,6.35
23,44,897049.73,6.33
21,23,941542.11,6.31
44,4,1005222.55,6.29
25,5,719559.93,6.28
17,36,798375.7,6.22
21,49,872056.44,6.15
21,35,814214.83,6.15
30,35,862693.01,6.14
36,18,976468.63,6.09
19,26,907177.66,6.08
19,22,900583.92,6.03
29,34,901746.74,5.99
19,24,895039.66,5.99
29,47,836726.76,5.99
48,3,954365.52,5.95
39,48,950132.08,5.92
36,49,946919.65,5.9
2,50,728499.66,5.87
37,16,929787.95,5.8
18,34,746135.19,5.72
36,20,913481.37,5.7
23,45,805972.36,5.68
36,2,737966.01,5.67
29,48,785075.66,5.62
23,50,779053.59,5.61
20,32,734092.69,5.6
45,7,889995,5.57
29,39,831652.19,5.53
17,33,706394.71,5.51
1,10,636550.74,5.47
3,32,665443.41,5.46
3,33,665443.41,5.46
28,50,752841.47,5.44
37,20,870851.33,5.43
34,1,693716.8,5.35
19,27,778680.67,5.31
22,46,746534.82,5.27
29,35,787126.13,5.23
36,17,835760.54,5.21
17,42,668394.95,5.19
23,5,703394.61,5.18
3,38,623280.29,5.12
3,39,623280.29,5.12
26,41,736276.65,5.1
22,43,712802.82,5.03
26,35,753542.22,5.01
3,40,600046.56,4.92
3,41,600046.56,4.92
3,42,600046.56,4.92
20,1,569556.7,4.91
29,37,730416.62,4.85
30,36,667986.71,4.76
20,30,603329.49,4.59
37,2,600064.48,4.59
26,39,687364.26,4.57
37,17,731684.74,4.56
37,18,731684.74,4.56
1,9,527955.09,4.54
29,32,652292.26,4.52
17,27,673651.77,4.51
40,7,714858.09,4.46
42,6,711462.39,4.44
32,49,695475.67,4.34
46,9,689447.43,4.3
46,10,689447.43,4.3
46,11,689447.43,4.3
46,12,689447.43,4.3
22,48,610338.52,4.3
38,11,678895.79,4.23
38,12,678895.79,4.23
38,13,678895.79,4.23
38,14,678895.79,4.23
40,10,675606.92,4.21
47,9,671570.52,4.19
38,49,667986.98,4.16
23,4,564660.96,4.16
36,21,664132.2,4.14
36,22,664132.2,4.14
34,48,661267.93,4.12
21,22,604886.5,4.05
18,37,519006.44,4
34,28,634830.45,3.96
39,1,520837.72,3.96
19,3,458585.3,3.93
35,47,628808.6,3.92
38,1,510603.71,3.89
49,4,602621.54,3.76
49,7,594914.31,3.71
49,8,594914.31,3.71
39,11,594868.26,3.71
39,12,594868.26,3.71
39,13,594868.26,3.71
2,6,460844.83,3.71
48,8,593713.01,3.7
48,9,593713.01,3.7
22,45,517692.27,3.65
27,48,506700.22,3.63
35,48,577275.62,3.6
36,1,464355.76,3.57
3,37,432879.43,3.55
31,35,494567.24,3.52
34,30,551419.45,3.44
35,2,445468.73,3.42
47,49,542984.71,3.39
38,15,528589.83,3.3
38,16,528589.83,3.3
47,4,526751.37,3.28
34,33,523539.56,3.26
46,47,517676.46,3.23
34,49,512106.08,3.19
2,7,393275.34,3.17
20,31,415649.5,3.16
29,44,437890.84,3.13
27,50,429997.75,3.08
3,28,373583.99,3.07
39,49,490522.5,3.06
15,42,386525.96,3.02
37,19,481775.29,3
22,50,408957.7,3
48,4,475109.04,2.96
36,19,472351.37,2.94
38,19,465847.51,2.9
26,38,434743.71,2.89
40,1,381368.03,2.88
42,1,380058.25,2.84
32,50,453379.74,2.83
16,35,356624.22,2.78
29,33,390245.39,2.7
38,46,424046.12,2.64
39,50,423856.79,2.64
35,49,417145.5,2.6
19,25,379205.22,2.54
31,1,321289.23,2.54
39,14,402836.68,2.51
39,15,402836.68,2.51
38,47,398019.02,2.48
2,5,308369.67,2.48
38,20,396822.97,2.47
2,3,274887.52,2.43
23,37,334501.29,2.36
37,46,374889.97,2.34
29,49,323075.88,2.33
48,16,372056.5,2.32
43,2,369743.33,2.31
43,3,369743.33,2.31
45,2,254304.64,2.29
19,23,338708.34,2.27
38,40,361415.5,2.25
37,21,354355.74,2.21
25,32,307473.04,2.17
22,47,301968.68,2.13
21,33,278730.56,2.11
44,7,335691.81,2.1
44,8,335691.81,2.1
46,2,232303.05,2.09
27,34,309214.68,2.05
34,42,287181.14,2.01
38,48,321366.76,2
29,45,277537.75,1.99
37,47,317551.72,1.98
34,29,317402.38,1.98
47,10,315799.02,1.97
47,11,315799.02,1.97
47,12,315799.02,1.97
46,13,308461.63,1.92
46,14,308461.63,1.92
46,15,308461.63,1.92
46,16,308461.63,1.92
3,27,230943.75,1.9
22,37,244784.17,1.85
37,22,285631.35,1.78
36,46,280846.96,1.75
22,34,230274.09,1.74
22,49,239699.63,1.69
3,26,204145.66,1.68
27,36,250792.57,1.67
26,37,245361.63,1.63
26,31,228403.96,1.58
40,47,246049.79,1.53
26,5,176848.66,1.53
48,10,244456.33,1.52
48,11,244456.33,1.52
47,48,240744.81,1.5
17,39,186050.34,1.45
45,8,230728.14,1.44
34,40,208371.81,1.41
2,49,175393.62,1.41
15,43,177477.17,1.39
38,45,219809.54,1.37
16,34,173699.33,1.35
36,50,201821.5,1.26
40,48,191837.41,1.2
26,36,174416.19,1.16
29,43,163683.56,1.13
29,30,158314.64,1.1
18,38,143199.54,1.1
29,50,148390.92,1.07
39,46,162677.42,1.01
2,14,122430.36,0.99
37,48,150074.68,0.94
29,31,135409.57,0.94
40,11,145220.75,0.91
40,12,145220.75,0.91
46,48,128677.78,0.8
27,35,120855.12,0.8
23,2,107734.54,0.79
43,6,123083.22,0.77
43,7,123083.22,0.77
25,2,96682.11,0.77
38,17,113952.87,0.71
38,18,113952.87,0.71
18,36,92458.17,0.71
45,46,108079.25,0.68
40,46,95437.98,0.6
27,31,65103.89,0.45
26,1,54985.57,0.44
40,49,59289.49,0.37
30,33,50262.96,0.36
32,34,49343.53,0.35
35,27,46128.8,0.29
19,28,42073.16,0.29
33,49,41315.36,0.26
15,44,33470.29,0.26
45,9,32173.83,0.2
2,47,9406.47,0.08
2,48,9406.47,0.08
36,47,5379.95,0.03
3,30,3311.45,0.03
1,1,0,0
2,2,0,0
3,3,0,0
4,4,0,0
5,5,0,0
6,6,0,0
7,7,0,0
8,8,0,0
9,9,0,0
10,10,0,0
11,11,0,0
12,12,0,0
13,13,0,0
14,14,0,0
15,15,0,0
16,16,0,0
17,17,0,0
18,18,0,0
19,19,0,0
20,20,0,0
21,21,0,0
22,22,0,0
23,23,0,0
24,24,0,0
25,25,0,0
26,26,0,0
27,27,0,0
28,28,0,0
29,29,0,0
30,30,0,0
31,31,0,0
32,32,0,0
33,33,0,0
34,34,0,0
35,35,0,0
36,36,0,0
37,37,0,0
38,38,0,0
39,39,0,0
40,40,0,0
41,41,0,0
42,42,0,0
43,43,0,0
44,44,0,0
45,45,0,0
46,46,0,0
47,47,0,0
48,48,0,0
49,49,0,0
50,50,0,0
17,34,-6157.19,-0.05
17,35,-6157.19,-0.05
33,43,-7709.29,-0.05
39,18,-16828.67,-0.1
38,39,-17240.18,-0.11
41,2,-15601.2,-0.12
36,23,-18611.46,-0.12
36,24,-18611.46,-0.12
30,46,-20723.58,-0.15
49,17,-23764.15,-0.15
23,1,-21139.74,-0.16
18,39,-25986.14,-0.2
31,50,-38222.14,-0.24
37,50,-38383.13,-0.24
47,17,-47488.51,-0.3
19,1,-38854.47,-0.33
19,2,-38854.47,-0.33
34,43,-52019.63,-0.36
2,45,-47826.5,-0.39
2,10,-50208.81,-0.4
40,13,-65271.96,-0.41
40,14,-65271.96,-0.41
36,25,-77359.79,-0.48
34,44,-72451.98,-0.51
38,41,-90378.44,-0.56
22,33,-98219.43,-0.74
34,39,-121394.16,-0.82
49,9,-132310.12,-0.82
47,19,-135432.69,-0.84
39,47,-136698.42,-0.85
2,9,-106133.17,-0.86
22,35,-116822.72,-0.88
46,17,-151486.66,-0.94
33,50,-159362.79,-0.99
40,42,-157958.87,-1
30,31,-143169.18,-1.02
37,49,-164573.32,-1.03
22,36,-138444.05,-1.05
47,18,-170822.25,-1.06
2,8,-137041.06,-1.1
49,18,-182729.91,-1.14
49,3,-129411.5,-1.18
50,8,-200808.68,-1.25
50,9,-200808.68,-1.25
32,45,-175847.86,-1.26
31,34,-177846.98,-1.27
28,29,-183703.82,-1.27
23,33,-169540.87,-1.28
50,3,-147833.07,-1.35
35,42,-194811.01,-1.37
35,39,-212568.82,-1.44
35,41,-209150.44,-1.47
24,35,-212979.81,-1.5
24,36,-212979.81,-1.5
3,35,-195167.3,-1.6
3,36,-195167.3,-1.6
48,17,-259032.8,-1.61
41,9,-265694.06,-1.66
39,16,-276632.49,-1.72
39,17,-276632.49,-1.72
46,18,-283767.4,-1.77
34,32,-284869.6,-1.78
49,50,-299361.69,-1.87
37,25,-306767.96,-1.91
37,23,-315443.29,-1.97
37,24,-315443.29,-1.97
26,32,-291796.58,-2.02
3,31,-249778.01,-2.05
19,21,-314228.77,-2.05
49,35,-314870.57,-2.05
40,2,-280167.19,-2.11
45,10,-348639.12,-2.18
45,11,-348639.12,-2.18
45,12,-348639.12,-2.18
48,19,-364125.71,-2.27
41,6,-364818.82,-2.27
39,24,-364861.99,-2.27
49,12,-365619.51,-2.28
49,13,-365619.51,-2.28
49,14,-365619.51,-2.28
49,15,-365619.51,-2.28
35,38,-343656.32,-2.33
37,26,-373106.19,-2.33
32,46,-339880.5,-2.43
2,46,-302759.6,-2.44
24,34,-348669.29,-2.46
48,18,-399495.27,-2.49
48,49,-403315.86,-2.51
30,47,-354375.63,-2.54
34,41,-392068.99,-2.66
50,14,-426184.26,-2.66
37,27,-429941.52,-2.68
49,36,-419927.88,-2.74
23,34,-364522.23,-2.75
38,22,-441960.07,-2.76
46,19,-442523.05,-2.76
41,1,-369444.7,-2.77
39,19,-458523.5,-2.86
49,16,-460346.57,-2.87
19,40,-377192.2,-2.89
49,10,-471270.06,-2.94
49,11,-471270.06,-2.94
39,20,-475997.83,-2.97
49,38,-453222.43,-3.04
49,39,-453222.43,-3.04
31,46,-430545.77,-3.08
49,37,-460095.86,-3.08
50,11,-498275.42,-3.11
50,12,-498275.42,-3.11
50,13,-498275.42,-3.11
39,21,-499732.45,-3.12
47,13,-504418.54,-3.14
47,14,-504418.54,-3.14
47,15,-504418.54,-3.14
49,34,-484171.91,-3.16
47,20,-506355.25,-3.16
32,36,-448838.83,-3.2
45,47,-512914.28,-3.21
3,34,-395987.38,-3.25
35,40,-479688.48,-3.26
41,48,-524961.18,-3.27
40,17,-528732.34,-3.3
2,15,-416812.96,-3.36
50,15,-541620.96,-3.38
33,45,-482986.74,-3.39
40,50,-545797.43,-3.4
50,10,-547237.4,-3.41
25,33,-492882.21,-3.48
47,16,-568653.67,-3.55
30,40,-522751.62,-3.62
42,45,-585239.63,-3.65
38,21,-586782.63,-3.66
2,13,-455772.05,-3.67
39,22,-594783.38,-3.71
39,23,-594783.38,-3.71
1,24,-436028.49,-3.75
21,32,-496277.49,-3.75
48,12,-606114.05,-3.78
48,13,-606114.05,-3.78
48,14,-606114.05,-3.78
48,15,-606114.05,-3.78
31,36,-537208.97,-3.83
43,8,-625039.6,-3.9
34,46,-553119.47,-3.92
39,41,-633549.44,-3.95
2,44,-492429.78,-3.97
24,33,-566290.05,-3.99
50,18,-654465.78,-4.08
33,40,-612310.24,-4.16
38,23,-668601.53,-4.17
38,24,-668601.53,-4.17
35,30,-670155.55,-4.18
17,41,-552805.91,-4.3
35,28,-695212.85,-4.33
30,37,-655193.08,-4.35
23,29,-584602.17,-4.42
25,35,-629036.49,-4.44
25,34,-633678.81,-4.47
2,43,-559661.03,-4.51
31,45,-629779.85,-4.51
25,31,-643470.46,-4.54
33,44,-647019.32,-4.54
1,7,-529829.9,-4.55
21,26,-667382.71,-4.55
38,43,-733822.53,-4.58
45,13,-743456.91,-4.65
45,14,-743456.91,-4.65
45,15,-743456.91,-4.65
45,16,-743456.91,-4.65
30,48,-657048.24,-4.75
40,15,-766384.57,-4.78
40,16,-766384.57,-4.78
1,3,-551820.87,-4.81
33,38,-738562.41,-4.81
3,1,-569668.95,-4.84
41,7,-778867.59,-4.86
41,8,-778867.59,-4.86
50,16,-780431.26,-4.87
32,43,-686275.25,-4.91
2,40,-611994.7,-4.93
46,20,-812645.21,-5.07
33,42,-750024.07,-5.09
50,38,-770919.53,-5.16
47,2,-583357.26,-5.24
2,41,-650832.49,-5.24
21,31,-694587.72,-5.25
31,40,-758163.96,-5.25
48,2,-588817.79,-5.31
30,49,-735398.95,-5.31
37,28,-854170.72,-5.33
49,2,-592775.93,-5.34
45,40,-843251.67,-5.34
45,41,-843251.67,-5.34
32,40,-774124.23,-5.36
50,1,-593622.15,-5.37
50,2,-593622.15,-5.37
44,45,-873708.28,-5.47
3,29,-675037.65,-5.54
46,49,-892349.33,-5.56
49,40,-825925.95,-5.63
30,38,-847802.39,-5.63
36,28,-903852.16,-5.64
42,7,-911255.92,-5.68
42,8,-911255.92,-5.68
1,13,-673429.07,-5.79
1,25,-675672.23,-5.81
1,26,-675672.23,-5.81
17,40,-759924.35,-5.91
41,46,-957184.71,-5.97
33,41,-890329.24,-6.04
1,14,-705701.98,-6.06
45,37,-970770.88,-6.08
50,17,-974746.56,-6.08
34,45,-871942.42,-6.12
40,18,-982303.82,-6.12
50,36,-920476.39,-6.16
50,37,-920476.39,-6.16
21,25,-914284.09,-6.23
40,19,-999818.17,-6.23
47,50,-1001255.09,-6.24
32,47,-865876.66,-6.26
20,28,-827199.01,-6.27
36,26,-1019828.23,-6.36
32,42,-926100.64,-6.41
49,32,-1020546.94,-6.47
49,33,-1020546.94,-6.47
43,44,-1020612.47,-6.47
31,33,-912311.86,-6.5
19,39,-848056.12,-6.51
20,29,-857149.71,-6.52
50,39,-957875.22,-6.53
30,41,-944345.53,-6.54
34,38,-1006326.79,-6.56
45,36,-1059783.09,-6.63
30,45,-933384.27,-6.68
40,20,-1075340.11,-6.7
45,49,-1082388.73,-6.78
41,42,-1075311.43,-6.81
30,43,-955356.58,-6.84
45,1,-760312.32,-6.85
47,35,-1085782.19,-6.88
32,44,-964211.13,-6.9
39,25,-1108571.12,-6.91
30,44,-971853.64,-6.95
35,29,-1114799.72,-6.95
22,29,-922375.44,-6.96
3,2,-850742.39,-6.98
1,28,-813264.1,-6.99
2,37,-868104.02,-6.99
40,21,-1121391.25,-6.99
39,42,-1107528.36,-7.02
39,44,-1109494.29,-7.03
45,50,-1126798.17,-7.05
2,16,-877664.74,-7.07
49,41,-945482.85,-7.13
49,42,-945482.85,-7.13
49,43,-945482.85,-7.13
45,38,-1135179.39,-7.19
47,1,-802547.61,-7.21
46,35,-1157496.58,-7.22
44,9,-1157421.67,-7.25
38,25,-1163551.97,-7.25
46,1,-805257.2,-7.26
30,42,-1050737.95,-7.27
1,27,-847974.63,-7.29
1,16,-851827.32,-7.32
1,8,-854691.84,-7.34
23,28,-978260.78,-7.35
45,43,-1126888.97,-7.35
40,45,-1182656.09,-7.37
30,39,-1118325.45,-7.43
47,36,-1174674.42,-7.44
32,37,-1125128.9,-7.48
45,17,-1195289.47,-7.48
49,45,-992408.64,-7.49
23,35,-992232.41,-7.5
46,50,-1206106.78,-7.52
42,44,-1212371.9,-7.56
47,34,-1215169.36,-7.58
41,45,-1229537.33,-7.67
46,45,-1185148.27,-7.73
43,50,-1245012.62,-7.76
32,35,-1092570.45,-7.78
36,38,-1146092.83,-7.78
48,50,-1260737.62,-7.86
44,1,-886871.54,-7.87
49,46,-1043137.1,-7.87
50,33,-1205379.75,-7.87
1,15,-922780.05,-7.93
33,46,-1138239.24,-7.98
1,11,-929831.88,-7.99
2,19,-992921.52,-8
31,47,-1128755.18,-8.08
41,10,-1305307.24,-8.14
41,11,-1305307.24,-8.14
41,12,-1305307.24,-8.14
50,47,-1089015.29,-8.19
33,39,-1259831.59,-8.21
35,34,-1316532.84,-8.21
40,23,-1328896.32,-8.28
32,41,-1197699.14,-8.29
2,18,-1029529.32,-8.3
50,41,-1104821.64,-8.31
49,44,-1103263.81,-8.32
49,47,-1103263.81,-8.32
33,36,-1277198.1,-8.32
2,11,-1035922.65,-8.35
41,47,-1342021.46,-8.37
21,24,-1259029.19,-8.43
45,35,-1351583.83,-8.46
46,37,-1336194.62,-8.47
46,38,-1336194.62,-8.47
39,45,-1358095.06,-8.47
2,38,-1056597.97,-8.51
2,39,-1056597.97,-8.51
50,49,-1136909.21,-8.55
40,22,-1372369.92,-8.56
19,35,-1119492.83,-8.59
30,32,-1238350.45,-8.61
39,40,-1387940.73,-8.65
38,26,-1390166.07,-8.67
22,1,-1009901.46,-8.68
50,45,-1155503.52,-8.69
50,48,-1155503.52,-8.69
50,44,-1159911.31,-8.72
24,32,-1244650.72,-8.78
19,38,-1146105.03,-8.79
23,36,-1164218.15,-8.8
