P:m,P:l,净利润,年化收益率%
12,49,3089099.65,46.68
30,4,2768298.22,45.65
18,24,3016631.58,45.58
35,10,3239510.43,45.57
31,4,2719858.46,45.44
16,25,3002220.07,45.37
35,17,3220741.44,45.31
35,18,3220741.44,45.31
35,19,3220741.44,45.31
35,20,3220741.44,45.31
22,2,2723565.3,45.12
16,24,2952756.84,44.62
19,5,2979699.31,44.51
20,23,2935590.94,44.36
35,28,3147766.37,44.28
35,29,3147766.37,44.28
12,50,2922768.86,44.17
13,38,2917821,44.09
20,22,2912671.21,44.01
38,5,3126610.29,43.98
42,2,3117928.19,43.86
42,3,3117928.19,43.86
28,3,2769126.31,43.67
25,6,2325201.26,43.54
20,3,2845389.49,43.53
35,11,3036224.94,42.71
14,1,2112417.65,42.4
14,2,2112417.65,42.4
15,26,2789014.5,42.15
15,27,2789014.5,42.15
26,8,2461809.36,42.09
35,31,2919760.77,41.07
35,32,2919760.77,41.07
18,28,2670313.62,41.07
36,28,2916828.93,41.03
18,27,2710837.34,40.96
39,4,2909054.28,40.92
18,26,2697865.02,40.77
16,26,2696057.88,40.74
35,12,2894637.22,40.72
35,13,2894637.22,40.72
35,14,2894637.22,40.72
35,15,2894637.22,40.72
35,16,2894637.22,40.72
13,1,2000879.9,39.99
12,3,2235785.69,39.97
3,32,2133285.07,39.51
3,33,2133285.07,39.51
21,22,2611894.79,39.47
21,1,2506343.52,39.17
15,1,1931164.01,38.93
15,2,1931164.01,38.93
35,33,2763296.92,38.87
35,34,2763296.92,38.87
21,3,2485962.12,38.85
19,24,2570536.13,38.84
26,6,2068964.48,38.74
14,31,2560782.18,38.7
22,4,2393460.74,38.22
19,23,2520762.74,38.09
36,25,2706839.2,38.08
36,26,2706839.2,38.08
36,27,2706839.2,38.08
40,3,2690260.74,37.84
40,4,2690260.74,37.84
26,2,2465956.4,37.5
36,20,2654926.04,37.35
36,21,2654926.04,37.35
36,22,2654926.04,37.35
36,23,2654926.04,37.35
36,24,2654926.04,37.35
15,28,2470765.91,37.34
33,1,2116962.13,37.07
3,5,1998889.03,37.02
14,35,2394943.11,36.83
3,26,1969054.98,36.46
36,7,2586165.83,36.38
36,8,2586165.83,36.38
34,1,2080939.63,36.18
27,4,2333297.09,36.13
37,25,2540647.03,35.74
37,26,2540647.03,35.74
3,27,1917839.13,35.52
3,28,1917839.13,35.52
3,43,1907682.38,35.33
3,44,1907682.38,35.33
3,45,1907682.38,35.33
3,46,1907682.38,35.33
3,47,1907682.38,35.33
3,48,1907682.38,35.33
14,34,2313099.49,34.95
21,23,2312937.66,34.95
27,1,2248798.36,34.82
27,2,2248798.36,34.82
35,1,2003622.57,34.71
36,9,2461541.51,34.63
15,29,2288121.16,34.58
41,3,2456654.68,34.56
41,4,2456654.68,34.56
37,27,2441758.81,34.35
37,28,2441758.81,34.35
37,29,2441758.81,34.35
37,30,2441758.81,34.35
39,5,2413772.1,33.95
19,26,2214698.4,33.47
19,27,2175334.1,33.46
3,4,1806320.5,33.45
15,30,2199292.14,33.23
39,24,2354064.17,33.11
21,4,2101383.72,32.84
39,25,2320261.33,32.64
39,26,2320261.33,32.64
37,21,2317863.1,32.61
37,22,2317863.1,32.61
37,23,2317863.1,32.61
37,24,2317863.1,32.61
38,1,1893478.91,32.57
14,33,2147965.38,32.46
16,29,2131638.11,32.21
12,1,1602808.08,31.9
20,27,2063895.26,31.74
39,1,1842918.63,31.59
24,3,1512183.27,31.59
32,1,1787154.85,31.52
24,1,1504307.6,31.42
24,2,1504307.6,31.42
28,2,1974708.31,31.15
36,18,2213796.04,31.14
36,19,2213796.04,31.14
16,30,2020689.45,31.08
17,29,2011527.95,30.94
40,1,1811947.3,30.84
3,31,1663914.59,30.81
25,1,1470285.65,30.71
20,25,2028345.79,30.65
28,4,1937898.73,30.56
39,21,2167136.15,30.48
39,22,2167136.15,30.48
39,23,2167136.15,30.48
40,6,2160716.32,30.39
36,29,2155208.03,30.32
3,30,1635478.01,30.29
38,22,2152849.21,30.28
38,23,2152849.21,30.28
38,24,2152849.21,30.28
37,20,2150254.35,30.25
13,46,2000692.22,30.23
14,32,2000138.82,30.22
11,1,1611841.87,30.22
15,33,1963479.83,30.2
13,45,1982494.15,29.96
25,2,1432253.67,29.92
25,3,1432253.67,29.92
42,1,1774866.53,29.9
16,27,1970303.6,29.77
16,28,1970303.6,29.77
13,48,1963609.14,29.67
37,7,2108711.77,29.66
44,2,2090549.47,29.53
44,3,2090549.47,29.53
14,40,1920159.24,29.53
2,50,1623467.52,29.52
19,25,1953171.02,29.51
36,10,2073087.95,29.16
36,11,2073087.95,29.16
36,12,2073087.95,29.16
36,13,2073087.95,29.16
36,14,2073087.95,29.16
36,15,2073087.95,29.16
36,16,2073087.95,29.16
36,17,2073087.95,29.16
23,2,1747102.58,29.06
36,30,2056470.04,28.93
36,31,2056470.04,28.93
38,25,2051840.24,28.86
38,26,2051840.24,28.86
45,3,2042571.82,28.85
15,34,1865753.25,28.7
39,29,2032646.96,28.59
39,30,2032646.96,28.59
39,31,2032646.96,28.59
39,32,2032646.96,28.59
39,6,2028414.87,28.53
39,7,2028414.87,28.53
39,8,2028414.87,28.53
39,9,2028414.87,28.53
39,10,2028414.87,28.53
39,11,2028414.87,28.53
39,12,2028414.87,28.53
39,13,2028414.87,28.53
39,14,2028414.87,28.53
39,15,2028414.87,28.53
39,16,2028414.87,28.53
39,17,2028414.87,28.53
39,18,2028414.87,28.53
39,19,2028414.87,28.53
39,20,2028414.87,28.53
38,27,2015518.66,28.35
38,28,2015518.66,28.35
38,29,2015518.66,28.35
38,30,2015518.66,28.35
38,31,2015518.66,28.35
47,33,2015423.97,28.35
47,34,2015423.97,28.35
23,1,1702813.32,28.32
3,8,1517854.19,28.11
17,27,1853351.98,28.01
46,3,1989864.8,27.99
3,6,1505686.99,27.88
44,5,1968542.04,27.8
20,26,1778863.26,27.36
3,9,1462998.59,27.09
3,10,1462998.59,27.09
47,3,1909783.79,26.86
17,28,1744072.49,26.82
36,33,1903050.71,26.77
14,39,1740479.46,26.77
36,32,1897627.32,26.69
39,27,1888699.97,26.57
39,28,1888699.97,26.57
38,19,1877206.07,26.41
38,20,1877206.07,26.41
38,21,1877206.07,26.41
13,47,1728401.09,26.12
47,35,1825379.3,26.1
47,36,1825379.3,26.1
16,31,1688614.54,25.97
16,32,1688614.54,25.97
44,33,1831883.85,25.87
44,34,1831883.85,25.87
44,35,1831883.85,25.87
44,36,1831883.85,25.87
44,37,1831883.85,25.87
44,38,1831883.85,25.87
44,39,1831883.85,25.87
44,40,1831883.85,25.87
45,34,1816606.57,25.66
45,35,1816606.57,25.66
45,36,1816606.57,25.66
45,37,1816606.57,25.66
45,4,1813555.69,25.62
40,20,1808692.84,25.44
40,21,1808692.84,25.44
40,22,1808692.84,25.44
40,23,1808692.84,25.44
40,24,1808692.84,25.44
40,25,1808692.84,25.44
40,26,1808692.84,25.44
40,30,1808692.84,25.44
15,32,1634962.92,25.15
14,38,1625441.46,25
2,49,1366553.73,24.84
16,33,1613405.99,24.81
37,8,1761178.31,24.77
37,9,1761178.31,24.77
37,10,1761178.31,24.77
37,11,1761178.31,24.77
37,12,1761178.31,24.77
37,13,1761178.31,24.77
37,14,1761178.31,24.77
37,15,1761178.31,24.77
37,16,1761178.31,24.77
37,17,1761178.31,24.77
37,18,1761178.31,24.77
37,19,1761178.31,24.77
50,31,1732085.72,24.77
50,32,1732085.72,24.77
42,4,1755861.07,24.7
42,5,1755861.07,24.7
48,32,1754578.06,24.68
48,33,1754578.06,24.68
49,32,1708244.84,24.43
49,33,1708244.84,24.43
36,1,1406401.37,24.37
46,33,1714996.75,24.12
46,34,1714996.75,24.12
46,35,1714996.75,24.12
29,2,1501283.98,24.05
40,7,1695243.27,23.85
40,8,1695243.27,23.85
40,9,1695243.27,23.85
40,10,1695243.27,23.85
40,11,1695243.27,23.85
40,12,1695243.27,23.85
40,13,1695243.27,23.85
40,14,1695243.27,23.85
40,15,1695243.27,23.85
40,16,1695243.27,23.85
40,17,1695243.27,23.85
40,18,1695243.27,23.85
40,19,1695243.27,23.85
45,38,1652198.06,23.63
45,40,1652198.06,23.63
45,41,1652198.06,23.63
45,42,1652198.06,23.63
3,35,1272674.36,23.57
3,36,1272674.36,23.57
3,37,1272674.36,23.57
3,38,1272674.36,23.57
3,39,1272674.36,23.57
3,40,1272674.36,23.57
3,41,1272674.36,23.57
3,42,1272674.36,23.57
40,27,1674203.65,23.55
17,30,1517482.14,23.34
17,31,1517482.14,23.34
1,2,1168258.02,23.3
15,31,1487016.29,22.87
43,2,1621854.1,22.81
43,3,1621854.1,22.81
43,4,1621854.1,22.81
43,5,1621854.1,22.81
44,6,1604953.98,22.67
26,4,1485325.81,22.58
3,7,1205676.97,22.33
47,37,1508644.04,22.22
47,38,1508644.04,22.22
48,34,1553186.76,22.21
48,35,1553186.76,22.21
39,33,1562204.39,21.98
46,36,1536298.71,21.97
46,37,1536298.71,21.97
46,38,1536298.71,21.97
2,47,1200566.58,21.83
2,48,1200566.58,21.83
24,4,1288235.37,21.76
38,7,1525311.43,21.46
38,8,1525311.43,21.46
38,9,1525311.43,21.46
38,10,1525311.43,21.46
38,11,1525311.43,21.46
38,12,1525311.43,21.46
38,13,1525311.43,21.46
38,14,1525311.43,21.46
38,15,1525311.43,21.46
38,16,1525311.43,21.46
38,17,1525311.43,21.46
38,18,1525311.43,21.46
37,2,1234719.33,21.32
36,34,1509296.39,21.23
36,35,1509296.39,21.23
13,49,1402868.76,21.2
37,31,1503160.27,21.14
37,32,1503160.27,21.14
50,33,1419828.23,20.91
14,37,1350048.35,20.76
5,1,1140450.92,20.59
45,5,1454818.35,20.55
45,6,1454818.35,20.55
49,34,1394797.93,20.54
49,35,1394797.93,20.54
49,36,1394797.93,20.54
44,4,1453502.33,20.53
28,1,1274136.29,20.1
14,36,1295603.93,19.93
16,1,967865.38,19.92
3,34,1071854.28,19.85
40,5,1399587.07,19.69
45,39,1333293.89,19.63
45,43,1333293.89,19.63
40,2,1150412.08,19.58
46,4,1385604.8,19.49
37,35,1372202.05,19.3
37,36,1372202.05,19.3
42,6,1368748.82,19.25
41,2,1137776.63,19.23
46,6,1365265.2,19.21
46,7,1365265.2,19.21
2,45,1042032.03,18.94
2,46,1042032.03,18.94
17,1,907455.52,18.76
17,2,907455.52,18.76
40,28,1327709.24,18.68
15,36,1213720.89,18.67
13,50,1234687.05,18.66
20,42,1084091.59,18.66
47,40,1230450.48,18.59
47,39,1223577.04,18.49
47,44,1223577.04,18.49
47,46,1223577.04,18.49
47,4,1308741.02,18.41
3,2,993616.54,18.4
48,36,1238130.67,18.23
48,37,1238130.67,18.23
46,39,1217884.29,17.93
46,42,1217884.29,17.93
46,43,1217884.29,17.93
46,45,1217884.29,17.93
19,1,847056.7,17.52
19,2,847056.7,17.52
19,3,847056.7,17.52
48,3,1234745.32,17.37
48,4,1234745.32,17.37
37,34,1230336.1,17.31
50,36,1145472.73,17.31
50,37,1145472.73,17.31
50,38,1145472.73,17.31
41,1,1023501.88,17.3
50,34,1138599.3,17.21
50,35,1138599.3,17.21
49,38,1119422.96,16.92
49,39,1119422.96,16.92
49,37,1112549.52,16.81
20,40,959891.98,16.53
40,29,1173617.32,16.51
40,31,1173617.32,16.51
21,26,1067501.8,16.42
15,35,1052002.54,16.18
47,41,1040936.07,16.01
47,45,1040936.07,16.01
41,5,1107965.08,15.59
37,33,1100969.17,15.49
35,2,876532.69,15.19
22,25,985354.1,15.15
18,30,870020.53,15.05
50,39,958517.05,14.74
38,6,1038739.91,14.61
20,1,708406.75,14.58
48,39,961376.38,14.53
48,40,961376.38,14.53
48,47,961376.38,14.53
19,28,941443.52,14.48
46,5,1028308.54,14.47
48,38,954502.94,14.42
49,40,931787.61,14.33
46,40,938251.44,14.18
46,41,938251.44,14.18
46,44,931378.01,14.07
50,18,995371.1,14
50,19,995371.1,14
50,20,995371.1,14
50,21,995371.1,14
50,22,995371.1,14
50,23,995371.1,14
50,24,995371.1,14
50,25,995371.1,14
50,26,995371.1,14
50,27,995371.1,14
50,28,995371.1,14
50,29,995371.1,14
50,30,995371.1,14
47,18,988545.09,13.91
47,19,988545.09,13.91
47,20,988545.09,13.91
47,21,988545.09,13.91
47,22,988545.09,13.91
47,23,988545.09,13.91
47,24,988545.09,13.91
47,25,988545.09,13.91
47,26,988545.09,13.91
47,27,988545.09,13.91
47,28,988545.09,13.91
47,29,988545.09,13.91
47,30,988545.09,13.91
47,31,988545.09,13.91
47,32,988545.09,13.91
38,34,988147.15,13.9
23,5,833785.57,13.87
5,2,765833.39,13.83
3,29,745288.09,13.8
23,3,827239.18,13.76
21,38,793489.9,13.53
14,42,870165.87,13.38
47,5,946567.75,13.32
47,6,946567.75,13.32
47,7,946567.75,13.32
38,35,938621.06,13.2
49,17,934587.55,13.15
49,18,934587.55,13.15
49,19,934587.55,13.15
49,20,934587.55,13.15
49,21,934587.55,13.15
49,22,934587.55,13.15
49,23,934587.55,13.15
49,24,934587.55,13.15
49,25,934587.55,13.15
49,26,934587.55,13.15
49,27,934587.55,13.15
49,28,934587.55,13.15
49,29,934587.55,13.15
49,30,934587.55,13.15
49,31,934587.55,13.15
44,43,926593.04,13.09
47,17,917383.44,12.9
36,2,734140.79,12.72
39,34,886714.4,12.47
39,35,886714.4,12.47
50,5,880901.54,12.39
26,1,583123.25,12.34
39,36,876568.74,12.33
42,34,872953.29,12.28
42,35,872953.29,12.28
42,36,872953.29,12.28
49,4,872256.24,12.27
49,5,872256.24,12.27
48,5,871617.06,12.26
48,6,871617.06,12.26
40,33,867791.93,12.21
40,34,867791.93,12.21
15,40,780205.35,12
38,32,844200.17,11.88
38,33,844200.17,11.88
29,1,725462.08,11.62
44,18,813160.89,11.49
44,19,813160.89,11.49
44,20,813160.89,11.49
44,21,813160.89,11.49
44,22,813160.89,11.49
44,23,813160.89,11.49
44,24,813160.89,11.49
44,25,813160.89,11.49
44,26,813160.89,11.49
44,27,813160.89,11.49
44,28,813160.89,11.49
44,29,813160.89,11.49
44,30,813160.89,11.49
44,31,813160.89,11.49
44,32,813160.89,11.49
21,25,739142.97,11.37
20,41,652023.6,11.23
22,23,740189.37,11.19
22,26,726668.18,11.18
44,7,783971.58,11.07
44,8,783971.58,11.07
44,9,783971.58,11.07
44,10,783971.58,11.07
44,11,783971.58,11.07
44,12,783971.58,11.07
44,13,783971.58,11.07
44,14,783971.58,11.07
44,15,783971.58,11.07
44,16,783971.58,11.07
44,17,783971.58,11.07
45,19,775454.83,10.95
45,20,775454.83,10.95
45,21,775454.83,10.95
45,22,775454.83,10.95
45,23,775454.83,10.95
45,24,775454.83,10.95
45,25,775454.83,10.95
45,26,775454.83,10.95
45,27,775454.83,10.95
45,28,775454.83,10.95
45,29,775454.83,10.95
45,30,775454.83,10.95
45,31,775454.83,10.95
45,32,775454.83,10.95
45,33,775454.83,10.95
44,41,775348.95,10.95
14,41,707997.85,10.89
2,44,597428.75,10.86
48,18,759547.01,10.68
48,19,759547.01,10.68
48,20,759547.01,10.68
48,21,759547.01,10.68
48,22,759547.01,10.68
48,23,759547.01,10.68
48,24,759547.01,10.68
48,25,759547.01,10.68
48,26,759547.01,10.68
48,27,759547.01,10.68
48,28,759547.01,10.68
48,29,759547.01,10.68
48,30,759547.01,10.68
48,31,759547.01,10.68
21,39,602922.44,10.28
21,40,602922.44,10.28
40,32,713700.02,10.04
18,31,576516.97,9.97
48,16,705604.13,9.93
48,17,705604.13,9.93
39,38,690714.28,9.88
2,43,530197.51,9.64
18,43,549686.75,9.56
40,37,664704.98,9.35
45,7,659534.02,9.32
45,8,659534.02,9.32
45,9,659534.02,9.32
45,10,659534.02,9.32
45,11,659534.02,9.32
45,12,659534.02,9.32
45,13,659534.02,9.32
45,14,659534.02,9.32
45,15,659534.02,9.32
45,16,659534.02,9.32
45,17,659534.02,9.32
45,18,659534.02,9.32
46,18,659572.15,9.28
46,19,659572.15,9.28
46,20,659572.15,9.28
46,21,659572.15,9.28
46,22,659572.15,9.28
46,23,659572.15,9.28
46,24,659572.15,9.28
46,25,659572.15,9.28
46,26,659572.15,9.28
46,27,659572.15,9.28
46,28,659572.15,9.28
46,29,659572.15,9.28
46,30,659572.15,9.28
46,31,659572.15,9.28
46,32,659572.15,9.28
15,39,602624.52,9.27
20,46,527894.74,9.09
47,43,560771.87,9.03
24,5,520851.86,8.8
2,4,480758.7,8.74
14,48,549930.63,8.46
22,1,404123.98,8.36
38,36,592126.65,8.33
38,37,592126.65,8.33
18,44,467874.32,8.14
2,18,442449.69,8.04
2,19,442449.69,8.04
2,40,439026.05,7.98
2,41,439026.05,7.98
43,34,561929.27,7.9
43,35,561929.27,7.9
43,36,561929.27,7.9
43,37,561929.27,7.9
46,8,553536.28,7.79
46,9,553536.28,7.79
46,10,553536.28,7.79
46,11,553536.28,7.79
46,12,553536.28,7.79
46,13,553536.28,7.79
46,14,553536.28,7.79
46,15,553536.28,7.79
46,16,553536.28,7.79
46,17,553536.28,7.79
22,38,451415.34,7.7
23,25,494394.04,7.6
43,1,346046.06,7.22
22,37,411647.24,7.02
30,2,416419.82,6.87
23,4,411476.38,6.84
40,38,477548.7,6.83
23,6,408097.71,6.79
20,43,386731.43,6.66
21,42,381465.84,6.51
14,43,406958.56,6.26
14,50,402963.67,6.2
50,41,365781.55,6.2
50,42,365781.55,6.2
50,43,365781.55,6.2
50,44,365781.55,6.2
50,45,365781.55,6.2
50,46,365781.55,6.2
50,47,365781.55,6.2
50,48,365781.55,6.2
50,49,365781.55,6.2
14,49,399898.01,6.15
44,42,428212.15,6.12
15,46,397065.73,6.11
45,1,282074.09,5.89
45,2,282074.09,5.89
2,21,315584.19,5.74
39,37,406126.18,5.71
44,1,273729.92,5.71
2,20,313335.72,5.7
2,14,304497.19,5.54
2,34,303891.64,5.52
2,35,303891.64,5.52
2,36,303891.64,5.52
2,37,303891.64,5.52
43,38,378371.2,5.41
31,2,317330.48,5.3
18,45,303515.49,5.28
49,41,300821.23,5.12
49,42,300821.23,5.12
49,43,300821.23,5.12
49,44,300821.23,5.12
49,45,300821.23,5.12
49,46,300821.23,5.12
49,47,300821.23,5.12
41,35,361589.17,5.09
21,24,328053.99,4.96
46,1,232009.07,4.84
46,2,232009.07,4.84
41,36,305457.65,4.3
2,15,236003.73,4.29
2,16,236003.73,4.29
2,17,236003.73,4.29
2,22,235628.19,4.28
15,45,276994.11,4.26
21,41,244922.55,4.18
2,32,228290.69,4.15
2,33,228290.69,4.15
47,1,198632.39,4.15
47,2,198632.39,4.15
41,37,278611.48,3.92
2,30,214162.94,3.89
2,31,214162.94,3.89
2,23,209865.88,3.82
2,24,209865.88,3.82
2,25,209865.88,3.82
48,2,170818.49,3.57
15,38,226441.55,3.48
18,32,201042.09,3.48
18,33,201042.09,3.48
20,38,194315.68,3.35
43,6,232357.37,3.27
43,7,232357.37,3.27
41,6,213491.5,3
49,1,140223.2,2.93
49,2,140223.2,2.93
49,3,140223.2,2.93
47,8,203487.43,2.86
47,9,203487.43,2.86
47,10,203487.43,2.86
47,11,203487.43,2.86
47,12,203487.43,2.86
22,39,151359.46,2.58
50,1,117972.08,2.46
50,2,117972.08,2.46
50,3,117972.08,2.46
40,39,148639.54,2.19
14,46,139722.12,2.15
40,35,142345.42,2
42,39,139017.73,1.96
42,40,139017.73,1.96
20,45,110621.29,1.9
48,42,90130.99,1.53
48,43,90130.99,1.53
18,46,87540.21,1.52
48,7,103705.88,1.46
48,8,103705.88,1.46
48,9,103705.88,1.46
48,10,103705.88,1.46
48,11,103705.88,1.46
2,6,80061.02,1.46
40,36,96858.52,1.36
14,47,86990.67,1.34
20,44,72972.33,1.26
42,41,84805.35,1.19
50,6,72662.41,1.02
50,7,72662.41,1.02
19,44,57039.77,0.99
42,37,66914.71,0.94
49,6,64017.11,0.9
49,7,64017.11,0.9
49,8,64017.11,0.9
19,46,48945.96,0.85
17,32,48519.5,0.85
48,45,38164.39,0.63
20,39,11518.13,0.2
2,7,8512.13,0.15
28,29,9087.01,0.14
47,42,2143.61,0.04
1,1,0,0
2,2,0,0
3,3,0,0
4,4,0,0
5,5,0,0
6,6,0,0
7,7,0,0
8,8,0,0
9,9,0,0
10,10,0,0
11,11,0,0
12,12,0,0
13,13,0,0
14,14,0,0
15,15,0,0
16,16,0,0
17,17,0,0
18,18,0,0
19,19,0,0
20,20,0,0
21,21,0,0
22,22,0,0
23,23,0,0
24,24,0,0
25,25,0,0
26,26,0,0
27,27,0,0
28,28,0,0
29,29,0,0
30,30,0,0
31,31,0,0
32,32,0,0
33,33,0,0
34,34,0,0
35,35,0,0
36,36,0,0
37,37,0,0
38,38,0,0
39,39,0,0
40,40,0,0
41,41,0,0
42,42,0,0
43,43,0,0
44,44,0,0
45,45,0,0
46,46,0,0
47,47,0,0
48,48,0,0
49,49,0,0
50,50,0,0
2,38,-5577.23,-0.1
2,39,-5577.23,-0.1
2,42,-5577.23,-0.1
41,38,-26608.7,-0.38
22,24,-49230.04,-0.74
48,44,-54987.49,-0.91
21,43,-56595.22,-0.97
2,28,-76986.6,-1.4
2,29,-76986.6,-1.4
50,11,-110333.89,-1.55
50,12,-110333.89,-1.55
50,13,-110333.89,-1.55
50,14,-110333.89,-1.55
50,15,-110333.89,-1.55
50,16,-110527.44,-1.55
50,17,-110527.44,-1.55
18,47,-91005.33,-1.58
41,19,-119563,-1.68
41,20,-119563,-1.68
41,21,-119563,-1.68
41,22,-119563,-1.68
41,23,-119563,-1.68
41,24,-119563,-1.68
41,25,-119563,-1.68
41,26,-119563,-1.68
41,27,-119563,-1.68
41,28,-119563,-1.68
41,29,-119563,-1.68
41,30,-119563,-1.68
41,31,-119563,-1.68
41,32,-119563,-1.68
41,33,-119563,-1.68
41,34,-119563,-1.68
2,26,-96573,-1.76
2,27,-96573,-1.76
19,45,-111965.47,-1.95
49,12,-140775.02,-1.98
49,13,-140775.02,-1.98
49,14,-140775.02,-1.98
49,15,-140775.02,-1.98
49,16,-140775.02,-1.98
49,48,-119011.19,-2.03
25,4,-100541.39,-2.11
18,35,-123793.48,-2.14
18,48,-140875.54,-2.45
14,45,-159260.49,-2.45
15,41,-163536.92,-2.52
42,19,-197587.51,-2.78
42,20,-197587.51,-2.78
42,21,-197587.51,-2.78
42,22,-197587.51,-2.78
42,23,-197587.51,-2.78
42,24,-197587.51,-2.78
42,25,-197587.51,-2.78
42,26,-197587.51,-2.78
42,27,-197587.51,-2.78
42,28,-197587.51,-2.78
42,29,-197587.51,-2.78
42,30,-197587.51,-2.78
42,31,-197587.51,-2.78
42,32,-197587.51,-2.78
42,33,-197587.51,-2.78
45,44,-195719.58,-2.8
2,13,-155104.61,-2.82
41,7,-200557.27,-2.82
41,8,-200557.27,-2.82
41,9,-200557.27,-2.82
41,10,-200557.27,-2.82
41,11,-200557.27,-2.82
41,12,-200557.27,-2.82
41,13,-200557.27,-2.82
41,14,-200557.27,-2.82
41,15,-200557.27,-2.82
41,16,-200557.27,-2.82
41,17,-200557.27,-2.82
41,18,-200557.27,-2.82
1,24,-146998.39,-2.85
14,44,-196029.02,-3.01
15,37,-199803.25,-3.07
20,47,-186481.77,-3.21
1,25,-166740.52,-3.23
1,26,-166740.52,-3.23
24,46,-200730.33,-3.25
28,30,-214183.72,-3.35
2,10,-189655.23,-3.45
47,13,-245376.27,-3.45
47,14,-245376.27,-3.45
47,15,-245376.27,-3.45
47,16,-245376.27,-3.45
43,39,-253332.23,-3.56
43,40,-253332.23,-3.56
42,7,-253969.48,-3.57
42,8,-253969.48,-3.57
42,9,-253969.48,-3.57
42,10,-253969.48,-3.57
42,11,-253969.48,-3.57
42,12,-253969.48,-3.57
42,13,-253969.48,-3.57
42,14,-253969.48,-3.57
42,15,-253969.48,-3.57
42,16,-253969.48,-3.57
42,17,-253969.48,-3.57
42,18,-253969.48,-3.57
42,38,-256499.81,-3.61
31,1,-183156.88,-3.86
20,28,-236808.76,-4.05
23,24,-270027.46,-4.15
3,1,-235329.11,-4.62
30,1,-220077.58,-4.67
2,5,-259140.55,-4.71
19,47,-277502.48,-4.83
48,12,-350658.22,-4.93
48,13,-350658.22,-4.93
48,14,-350658.22,-4.93
48,15,-350658.22,-4.93
41,39,-353558.84,-5.21
28,31,-357484.26,-5.58
20,29,-333229.48,-5.72
48,46,-335763.79,-5.72
23,40,-366346.48,-5.83
21,37,-344390.88,-5.87
48,1,-283545.61,-5.92
21,34,-352622.14,-6.01
18,49,-345940.85,-6.02
23,39,-388040.93,-6.18
17,33,-353662.1,-6.22
24,45,-395612.24,-6.4
1,27,-339042.92,-6.57
20,36,-383279.9,-6.6
43,41,-469753.21,-6.61
18,34,-382709.82,-6.62
43,18,-479222.47,-6.74
43,19,-479222.47,-6.74
43,20,-479222.47,-6.74
43,21,-479222.47,-6.74
43,22,-479222.47,-6.74
43,23,-479222.47,-6.74
43,24,-479222.47,-6.74
43,25,-479222.47,-6.74
43,26,-479222.47,-6.74
43,27,-479222.47,-6.74
43,28,-479222.47,-6.74
43,29,-479222.47,-6.74
43,30,-479222.47,-6.74
43,31,-479222.47,-6.74
43,32,-479222.47,-6.74
43,33,-479222.47,-6.74
22,34,-397786.37,-6.78
43,8,-515765.45,-7.26
43,9,-515765.45,-7.26
43,10,-515765.45,-7.26
43,11,-515765.45,-7.26
43,12,-515765.45,-7.26
43,13,-515765.45,-7.26
43,14,-515765.45,-7.26
43,15,-515765.45,-7.26
43,16,-515765.45,-7.26
43,17,-515765.45,-7.26
22,40,-471079.54,-7.5
26,31,-501120.5,-7.83
1,28,-405464.45,-7.86
1,29,-405464.45,-7.86
1,30,-405464.45,-7.86
22,30,-483368,-8.24
28,32,-530219.62,-8.28
1,9,-428601.5,-8.31
1,10,-428601.5,-8.31
19,43,-480740.27,-8.33
2,8,-459007.65,-8.34
2,9,-459007.65,-8.34
20,34,-496892.57,-8.55
20,35,-496892.57,-8.55
50,8,-607458.48,-8.55
50,9,-607458.48,-8.55
50,10,-607458.48,-8.55
22,29,-503502.74,-8.57
18,42,-496309.07,-8.63
22,33,-507808.15,-8.66
21,31,-526903.22,-8.99
1,3,-458582.56,-9.15
49,9,-663207.32,-9.33
49,10,-663207.32,-9.33
49,11,-663207.32,-9.33
43,42,-653311.28,-9.34
20,30,-562117.02,-9.65
21,32,-568823.14,-9.7
41,40,-647381.47,-9.78
20,37,-573573.7,-9.87
18,41,-573445.64,-9.97
23,47,-626716.83,-10.18
21,33,-609459.52,-10.39
50,40,-613319.57,-10.4
23,38,-683083.79,-10.87
23,48,-677707.6,-11.01
23,34,-669328.6,-11.41
21,36,-669627.9,-11.42
30,31,-710035.03,-11.46
2,11,-654310.31,-11.9
19,42,-709080.52,-12.33
19,48,-712798.78,-12.4
23,29,-727195.3,-12.4
27,30,-794928.67,-12.42
20,48,-726795.65,-12.51
22,35,-749525.5,-12.78
22,36,-749525.5,-12.78
20,31,-744914.57,-12.79
20,33,-754929.35,-13
30,33,-811984.37,-13.05
17,38,-748450.03,-13.16
15,49,-858613.33,-13.21
22,41,-841034.36,-13.38
18,50,-772725.37,-13.44
1,23,-694621.84,-13.47
23,32,-791415.81,-13.49
48,41,-812208.53,-13.83
24,40,-874506.46,-13.92
17,37,-797226.26,-14.02
50,4,-695039.66,-14.05
27,31,-914867.38,-14.29
27,32,-914867.38,-14.29
25,5,-690979.25,-14.31
1,20,-746513.65,-14.47
1,21,-746513.65,-14.47
23,33,-860052.86,-14.66
21,35,-861151.75,-14.69
23,42,-924689.4,-14.72
23,46,-907958.91,-14.75
17,36,-847338.52,-14.9
21,29,-904716.56,-15.43
26,32,-990748.36,-15.47
17,46,-896096.62,-15.71
21,46,-989646.01,-15.75
15,50,-1027095.2,-15.8
20,32,-918751.64,-15.82
