P:m,P:l,净利润,年化收益率%
20,48,3548748.34,33.15
15,45,3962496.01,33.07
37,3,4328136.62,33.04
34,10,4327033.56,33.03
34,11,4327033.56,33.03
32,16,4306014.13,32.87
32,17,4306014.13,32.87
32,18,4306014.13,32.87
32,19,4306014.13,32.87
32,20,4306014.13,32.87
32,21,4306014.13,32.87
23,40,3799032.35,32.81
32,23,4295876.61,32.79
3,17,3254531.94,32.7
18,28,3917325.93,32.69
23,39,3777337.9,32.62
15,47,3401359.62,32.59
34,23,4263568.07,32.54
34,24,4263568.07,32.54
34,20,4261614.61,32.53
33,30,4254842.53,32.48
19,45,3437685.05,32.44
15,35,3866250.96,32.27
14,38,3862530.98,32.23
36,4,4195138.75,32.02
36,5,4195138.75,32.02
15,48,3833171.41,31.99
34,12,4173757.98,31.86
27,4,3782811.6,31.78
24,3,2966967.2,31.58
20,38,3360787.19,31.4
15,29,3823177.58,31.35
20,39,3346030.58,31.26
23,38,3596310.52,31.06
22,4,3578327.03,31.01
34,25,4047762.52,30.9
17,49,3246676.14,30.89
19,47,3272148.05,30.88
3,13,3071376.53,30.86
16,50,3229800.39,30.73
3,15,3049915.71,30.65
34,14,4013644.44,30.64
33,25,4008310.52,30.6
37,5,4001852.78,30.55
37,6,4001852.78,30.55
19,20,3928131.13,30.48
16,43,3186531.86,30.41
12,3,3132082.91,30.39
34,13,3978123.29,30.37
14,46,3623014.88,30.24
3,18,3009294.5,30.24
28,4,3518432.43,30.11
32,5,3943477.44,30.1
32,6,3943477.44,30.1
34,4,3942466.72,30.09
14,2,2864399.22,30
33,26,3908015.72,29.83
14,47,3570283.43,29.8
24,45,3371384.39,29.58
39,4,3868960.38,29.53
32,29,3868562.44,29.53
20,24,3579409.93,29.35
32,9,3839652.56,29.31
34,7,3835896.64,29.28
17,50,3077694.03,29.28
4,1,2889485.49,29.26
3,14,2906641.88,29.21
24,46,3320827.24,29.14
28,2,3378923.91,28.92
18,25,3519842.69,28.86
34,26,3769481.17,28.77
19,43,3057204.42,28.75
18,24,3503716.47,28.73
3,50,2858007.87,28.72
15,41,3432317.5,28.64
29,2,3282693.41,28.54
33,27,3735273.46,28.51
14,44,3403518.11,28.4
3,21,2808384.17,28.22
38,5,3693700.17,28.19
26,2,3416759.88,28.19
46,4,3692264.97,28.18
23,42,3252395.28,28.09
35,8,3675634.02,28.06
35,9,3675634.02,28.06
3,16,2790168.29,28.04
17,38,2927985.37,27.94
18,30,2974819.78,27.93
32,30,3647307.47,27.84
3,20,2764609.27,27.78
14,45,3324032.27,27.74
20,2,3316495.15,27.53
23,47,3119140.59,27.5
16,46,2885881.09,27.46
17,37,2874566.82,27.43
3,6,2729855.76,27.43
21,4,3223757.23,27.34
36,6,3577015.25,27.3
32,24,3571399.92,27.26
23,46,3084237.12,27.19
35,10,3557262.91,27.15
23,48,3068149.82,27.05
23,41,3128622.16,27.02
16,39,2830946.29,27.01
3,22,2684454.77,26.98
17,36,2824454.56,26.95
35,17,3522192.07,26.89
16,27,3264192.07,26.77
16,28,3264192.07,26.77
19,42,2828864.17,26.69
17,32,2788977.26,26.61
24,40,3064923.34,26.47
34,2,2800080.07,26.42
23,49,2988917.92,26.35
33,31,3447277.01,26.31
38,3,3447111.51,26.31
38,2,3445476.36,26.3
18,27,3202161.19,26.26
21,46,3036226.02,26.22
32,7,3434046.44,26.21
32,8,3434046.44,26.21
18,33,2788865.58,26.18
21,45,3026182.69,26.13
35,11,3403980.41,25.98
33,28,3389747.25,25.87
3,19,2572872.73,25.85
32,25,3365747.04,25.69
27,2,3051885.28,25.64
26,4,3099558.65,25.57
22,40,2960111.42,25.56
35,18,3342050.41,25.51
18,35,2698462.42,25.33
24,37,2908995.81,25.12
3,8,2495442.87,25.08
21,2,2955593.49,25.06
24,38,2901969.89,25.06
3,23,2492829.82,25.05
19,48,2651913.12,25.02
35,14,3276245.75,25.01
20,23,3041698.1,24.94
18,31,2652586.04,24.9
18,26,3035759.43,24.89
3,49,2466363.73,24.78
3,9,2440587.27,24.52
3,10,2440587.27,24.52
16,38,2564518.89,24.47
35,12,3203074.36,24.45
35,13,3203074.36,24.45
46,6,3184198.07,24.31
46,7,3184198.07,24.31
35,15,3182114.84,24.29
35,16,3182114.84,24.29
19,41,2582513.82,24.26
20,37,2592897.81,24.22
17,33,2535136.03,24.19
5,2,2461697.76,24.11
23,43,2768386.99,23.91
3,7,2368463.85,23.8
17,42,2488466.08,23.67
20,36,2532780.3,23.66
35,19,3097238.88,23.64
35,20,3097238.88,23.64
5,1,2397727.52,23.49
35,21,3072840.16,23.46
35,22,3072840.16,23.46
3,24,2327470.62,23.39
35,6,3060143.8,23.36
35,7,3060143.8,23.36
32,26,3054125.86,23.31
16,42,2441391.77,23.3
20,27,2777664.72,23.18
19,49,2446147.46,23.08
16,41,2399005.59,22.89
24,41,2637822.81,22.78
22,42,2617529.4,22.6
20,34,2419167.63,22.6
20,35,2419167.63,22.6
24,48,2564939.32,22.51
39,9,2938798.89,22.43
24,4,2445403.69,22.42
24,39,2590305.9,22.37
22,41,2590156.6,22.37
21,37,2409120.17,22.29
16,40,2332691.82,22.26
21,34,2396246.59,22.17
32,27,2900671.06,22.14
32,28,2893802.13,22.09
3,45,2168740.54,21.79
3,46,2168740.54,21.79
3,47,2168740.54,21.79
45,4,2840206.76,21.77
46,5,2847241.4,21.73
34,31,2838680.8,21.67
34,27,2837262.18,21.66
24,43,2460036.25,21.59
35,23,2824401.44,21.56
35,24,2824401.44,21.56
35,25,2824401.44,21.56
39,5,2823729.72,21.55
21,44,2484284.97,21.45
13,1,2042666.43,21.34
18,32,2272228.72,21.33
3,43,2122169.85,21.33
3,44,2122169.85,21.33
20,49,2365165.84,21.23
47,5,2779479.16,21.22
47,6,2779479.16,21.22
47,7,2779479.16,21.22
49,5,2777457.38,21.2
22,3,2443703.31,21.18
33,32,2766315.6,21.12
17,39,2212129.2,21.11
37,9,2749674.13,20.99
37,10,2749674.13,20.99
50,5,2749185.42,20.98
48,5,2746298.54,20.96
48,6,2746298.54,20.96
14,1,2001713.14,20.96
36,9,2724748.43,20.8
39,3,2706338.5,20.66
30,2,2305837.03,20.63
17,27,2509372.03,20.58
32,31,2689442.31,20.53
15,37,2454653.39,20.49
23,50,2318194.97,20.44
21,47,2355603.86,20.34
24,44,2313428.08,20.3
23,45,2345113.74,20.25
39,2,2647376.39,20.21
28,31,2379010.05,20.16
24,42,2334778.31,20.16
21,23,2441889.9,20.02
24,47,2279077.14,20
22,44,2312981.05,19.97
16,37,2087767.7,19.92
33,29,2606322.6,19.89
20,22,2423258.67,19.87
23,3,2194480.04,19.8
22,43,2286882.9,19.75
31,2,2178416.23,19.75
23,6,2186898.08,19.74
3,25,1947358.08,19.57
18,40,2071039.14,19.54
18,34,2077802.32,19.51
21,36,2083883.15,19.28
17,34,2019921.68,19.28
17,35,2019921.68,19.28
21,1,2271167.57,19.26
25,4,1797880.98,19.2
23,44,2220013.5,19.17
23,37,2219659.33,19.17
37,7,2480096.86,18.93
28,32,2229847.63,18.9
15,42,1972472.15,18.9
20,3,2273377.51,18.87
24,49,2149805.82,18.86
40,9,2462736.41,18.8
20,25,2288920.32,18.77
25,44,2086893.66,18.77
3,48,1836517.66,18.45
36,13,2402719.9,18.34
21,22,2237229.97,18.34
36,11,2386557.99,18.22
19,4,2247851.54,18.22
22,37,1968415.6,18.22
2,50,1846082.55,18.21
38,9,2381448.07,18.18
38,10,2381448.07,18.18
34,33,2379153.14,18.16
46,8,2372469.15,18.11
46,9,2372469.15,18.11
46,10,2372469.15,18.11
46,11,2372469.15,18.11
46,12,2372469.15,18.11
39,7,2366040.6,18.06
39,8,2366040.6,18.06
36,14,2341841.23,17.88
36,10,2336294.87,17.83
21,48,2058694.75,17.78
42,3,2327807.47,17.77
36,12,2326979.53,17.76
36,15,2319993.03,17.71
16,45,1853833.74,17.64
26,42,2073862.67,17.58
11,1,1724982.19,17.55
39,10,2293460.39,17.51
19,50,1854971.48,17.5
20,50,1947433.97,17.48
21,35,1887716.98,17.47
21,50,2011585.45,17.37
27,39,2040686.85,17.3
16,44,1816594.98,17.28
50,4,1619033.31,17.27
16,36,1801733.32,17.19
28,30,2026738.66,17.18
27,40,2023327.43,17.15
27,32,2016176.1,17.09
36,7,2233073.11,17.05
36,8,2233073.11,17.05
20,26,2039437.79,17.02
20,33,1819036.63,16.99
22,34,1833984.59,16.97
22,46,1961948.95,16.94
19,24,2065043.35,16.93
15,43,1763423.35,16.9
37,1,1780280.33,16.68
20,32,1782525.69,16.65
34,28,2158090.31,16.47
37,8,2132563.4,16.28
37,11,2132563.4,16.28
37,12,2132563.4,16.28
37,13,2132563.4,16.28
37,14,2132563.4,16.28
37,15,2132563.4,16.28
24,50,1843829.77,16.18
36,16,2116828.91,16.16
22,50,1787894.39,16.08
48,16,2104937,16.07
39,6,2084985.88,15.91
22,2,1770165.61,15.91
22,48,1825752.65,15.77
28,37,1930967.55,15.71
40,6,2053872.09,15.68
19,26,1912301.44,15.68
47,8,2036398.84,15.54
47,9,2036398.84,15.54
47,10,2036398.84,15.54
47,11,2036398.84,15.54
47,12,2036398.84,15.54
42,4,2034611.09,15.53
42,5,2034611.09,15.53
15,44,1619416.48,15.52
25,38,1793190.55,15.48
24,5,1678020.18,15.38
20,30,1651762.49,15.38
36,18,2011945.08,15.36
26,46,1749131.5,15.32
19,22,1866735.82,15.31
18,37,1613745.07,15.23
46,13,1991483.35,15.2
46,14,1991483.35,15.2
46,15,1991483.35,15.2
46,16,1991483.35,15.2
45,5,1972542.22,15.12
45,6,1972542.22,15.12
48,7,1978387.36,15.1
48,8,1978387.36,15.1
48,9,1978387.36,15.1
48,10,1978387.36,15.1
48,11,1978387.36,15.1
49,6,1969218.25,15.03
49,7,1969218.25,15.03
49,8,1969218.25,15.03
22,45,1733106.4,14.97
12,1,1425985.56,14.97
37,16,1959238.33,14.96
40,3,1952541.54,14.9
40,4,1952541.54,14.9
28,35,1830850.42,14.89
19,27,1783804.45,14.89
50,6,1940946.29,14.82
50,7,1940946.29,14.82
34,30,1936618.15,14.78
40,8,1932350.25,14.75
36,20,1932299.5,14.75
28,39,1737738.1,14.73
25,39,1698322.09,14.67
22,36,1585187.38,14.67
2,4,1479838.39,14.6
23,33,1572224.89,14.54
28,38,1780047.02,14.48
28,40,1696544.52,14.38
37,20,1882442.78,14.37
36,17,1871236.99,14.28
35,26,1869253.25,14.27
22,33,1539379.34,14.24
26,43,1675754.59,14.2
21,49,1639503.33,14.16
28,36,1732897.92,14.1
40,10,1839285.03,14.04
25,46,1556507.3,14
19,25,1705688.49,13.99
22,49,1618636.31,13.98
44,5,1821940.59,13.96
25,49,1541512.44,13.92
43,4,1802905.32,13.76
43,5,1802905.32,13.76
22,35,1486887.77,13.76
15,2,1308748.15,13.71
20,31,1464082.5,13.64
33,1,1430793.95,13.6
26,47,1549336.94,13.57
38,7,1774002.19,13.54
38,8,1774002.19,13.54
38,11,1774002.19,13.54
38,12,1774002.19,13.54
38,13,1774002.19,13.54
38,14,1774002.19,13.54
42,2,1747311.07,13.34
37,17,1743276.19,13.31
37,18,1743276.19,13.31
39,11,1720702.1,13.13
39,12,1720702.1,13.13
39,13,1720702.1,13.13
22,47,1517382.81,13.1
28,33,1536501.58,13.02
34,29,1702601.08,13
23,34,1400194.61,12.95
25,5,1207443.11,12.9
25,50,1428102.13,12.89
49,17,1684457.21,12.86
36,21,1682950.33,12.85
36,22,1682950.33,12.85
41,3,1682331.07,12.84
41,4,1682331.07,12.84
40,5,1681437.09,12.83
21,33,1385920.89,12.82
35,27,1673884.27,12.78
2,49,1292976.51,12.76
47,17,1669029.28,12.74
19,23,1551840.17,12.72
27,33,1500548.19,12.72
27,1,1508873.51,12.68
42,6,1647498.84,12.58
25,45,1385053.09,12.46
34,50,1620575.72,12.37
38,15,1617042.91,12.34
38,16,1617042.91,12.34
25,41,1366430.35,12.29
38,6,1605829.79,12.26
3,32,1220335.8,12.26
3,33,1220335.8,12.26
35,1,1301726.33,12.24
34,1,1296446.84,12.23
26,33,1500563.4,12.21
28,42,1438491.14,12.19
40,7,1588399.04,12.12
17,41,1267265.22,12.06
47,19,1578703.91,12.05
36,48,1575597.83,12.03
16,35,1253169.93,11.96
17,1,1140870.08,11.92
17,2,1140870.08,11.92
3,38,1178172.68,11.84
3,39,1178172.68,11.84
27,41,1395860.46,11.83
47,18,1542634.01,11.78
25,48,1305572.4,11.74
38,19,1537192.03,11.73
45,3,1529600.13,11.72
46,17,1531144.87,11.69
18,38,1237938.18,11.68
25,37,1349880.18,11.66
21,3,1371032.02,11.63
49,18,1522970.19,11.62
39,14,1520566.47,11.61
39,15,1520566.47,11.61
3,40,1154938.95,11.61
3,41,1154938.95,11.61
3,42,1154938.95,11.61
28,47,1321821.16,11.58
27,42,1355927.97,11.49
37,19,1493366.74,11.4
36,19,1491169.5,11.38
44,2,1473783.25,11.3
44,3,1473783.25,11.3
46,3,1479551.78,11.29
35,50,1476978.54,11.27
48,17,1470345.96,11.22
16,1,1074511.17,11.22
26,49,1278301.09,11.2
38,20,1465316.07,11.18
44,6,1458352.53,11.18
18,36,1187196.81,11.15
28,48,1270570.25,11.13
25,40,1287548.81,11.12
2,47,1126989.36,11.12
2,48,1126989.36,11.12
25,47,1228137.89,11.05
23,29,1192142.41,11.03
38,1,1176198.93,10.98
34,32,1434763.86,10.95
26,44,1285006.38,10.89
41,5,1425639.23,10.88
32,1,1128422.36,10.8
47,3,1407449.44,10.74
36,49,1404122.26,10.72
46,18,1394962.18,10.65
50,14,1382598.9,10.55
26,34,1294175.9,10.53
25,42,1169122.58,10.52
26,40,1234774.14,10.46
39,1,1124340.07,10.46
37,21,1365947.19,10.43
25,1,937624.52,10.42
48,19,1362801.82,10.4
15,1,991421.68,10.38
27,38,1274199.75,10.37
49,12,1347644.37,10.29
49,13,1347644.37,10.29
49,14,1347644.37,10.29
49,15,1347644.37,10.29
16,34,1070245.04,10.21
23,5,1130566.86,10.2
38,50,1330951.94,10.16
48,18,1326731.92,10.13
17,40,1060146.78,10.09
18,39,1068752.5,10.08
44,4,1306900.87,10.02
50,11,1309787.38,10
50,12,1309787.38,10
50,13,1309787.38,10
40,11,1308898.87,9.99
40,12,1308898.87,9.99
3,37,987771.82,9.93
37,22,1294071.23,9.88
25,36,1132296.06,9.78
28,45,1112143.5,9.74
28,46,1107005.64,9.7
30,33,1111474.52,9.69
26,50,1106167.41,9.69
50,15,1265721.48,9.66
50,8,1260825.4,9.62
50,9,1260825.4,9.62
50,10,1260825.4,9.62
39,48,1259427.47,9.61
23,28,1042015.6,9.59
49,16,1251476.59,9.55
49,9,1241993.82,9.48
49,10,1241993.82,9.48
49,11,1241993.82,9.48
27,37,1163858.87,9.47
48,3,1234745.32,9.42
46,19,1233475.16,9.42
26,45,1108842.05,9.4
28,43,1105323.38,9.37
26,48,1069954.46,9.37
40,1,1010461.61,9.33
28,1,1086163.66,9.3
47,13,1216181.29,9.28
47,14,1216181.29,9.28
47,15,1216181.29,9.28
28,41,1094043.82,9.27
29,1,1064804.55,9.26
47,20,1202338.63,9.18
27,45,1046734.38,9.17
22,29,991927.68,9.16
49,34,1139073.79,9.1
49,35,1139073.79,9.1
49,36,1139073.79,9.1
38,17,1185297.39,9.05
38,18,1185297.39,9.05
45,7,1177257.9,9.02
45,8,1177257.9,9.02
45,9,1177257.9,9.02
45,10,1177257.9,9.02
45,11,1177257.9,9.02
45,12,1177257.9,9.02
23,4,991833.21,8.95
24,2,800766.77,8.83
47,16,1151265.82,8.79
47,49,1151056.85,8.79
19,28,1047196.94,8.74
21,31,941928.9,8.72
50,18,1140990.72,8.71
48,12,1127816.98,8.61
48,13,1127816.98,8.61
48,14,1127816.98,8.61
48,15,1127816.98,8.61
50,33,1053065.48,8.41
40,13,1090662.29,8.33
40,14,1090662.29,8.33
21,32,900008.98,8.33
37,2,887423.23,8.31
39,18,1084693.02,8.28
27,46,945278.41,8.28
28,49,935811.04,8.28
23,35,892925.63,8.26
19,21,1006071.14,8.04
2,45,814823.3,8.04
2,46,814823.3,8.04
27,49,901797.81,7.9
50,16,1023309.39,7.81
29,34,958931.21,7.8
27,43,917757.91,7.78
36,23,1000206.67,7.63
36,24,1000206.67,7.63
3,26,759038.05,7.63
25,43,838746.23,7.55
37,26,947250.35,7.23
35,2,769536.36,7.23
36,25,941458.33,7.19
49,38,863698.81,7.08
49,39,863698.81,7.08
3,28,703829.16,7.07
49,37,856825.38,7.03
29,35,844310.59,6.87
26,38,841522.43,6.85
38,49,891866.24,6.81
37,27,890415.02,6.8
28,34,835874.9,6.8
28,50,762126.58,6.74
39,49,882183.09,6.73
26,35,826231.59,6.72
38,39,878065.87,6.7
23,36,720939.89,6.67
49,4,872256.24,6.66
37,46,864015.8,6.6
30,31,752160.43,6.59
46,20,857109.89,6.54
28,44,741019.95,6.49
50,36,778709.99,6.39
50,37,778709.99,6.39
50,38,778709.99,6.39
29,46,724177.66,6.34
50,34,771836.55,6.33
50,35,771836.55,6.33
32,49,827408.13,6.32
50,17,825752.46,6.3
23,2,696534.94,6.29
1,2,588080.85,6.28
35,30,818998.09,6.25
39,50,815517.38,6.22
39,16,814984.25,6.22
39,17,814984.25,6.22
36,1,661206.57,6.22
19,40,659478.52,6.2
34,48,811401.98,6.19
26,41,727935.14,6.17
37,47,806677.55,6.16
47,4,806406.67,6.16
42,1,665850.82,6.09
35,28,795121.39,6.07
45,13,782440.1,6
45,14,782440.1,6
45,15,782440.1,6
45,16,782440.1,6
29,30,708456.52,6
45,2,541567.54,5.97
47,48,777148.26,5.93
26,31,697451.06,5.91
48,4,755488.85,5.77
36,2,607069.5,5.71
22,30,616434.71,5.7
39,24,738460.6,5.64
21,26,676221.12,5.64
49,40,676063.47,5.64
3,27,561188.92,5.64
36,46,738049.57,5.63
3,30,558203.84,5.61
35,47,730577.37,5.58
46,2,504365.95,5.56
26,39,679022.75,5.52
30,34,629026.35,5.48
22,23,662555.66,5.43
46,47,710229.31,5.42
27,47,615788.45,5.39
37,25,701671.91,5.36
26,37,652140.35,5.31
37,23,692996.58,5.29
37,24,692996.58,5.29
38,47,686469.81,5.24
35,48,679044.38,5.18
36,26,673017,5.14
34,49,662240.13,5.05
43,2,660068.7,5.04
43,3,660068.7,5.04
24,1,453927.68,5
26,5,464300.08,4.99
38,46,647925.38,4.95
50,39,591754.3,4.94
39,19,640296.85,4.89
44,7,637370.13,4.88
44,8,637370.13,4.88
38,48,632257.43,4.83
46,48,626249.84,4.78
38,22,625582.55,4.78
39,20,621922.07,4.75
27,44,558035.04,4.73
30,35,539432.72,4.7
49,41,508461.52,4.7
49,42,508461.52,4.7
49,43,508461.52,4.7
49,44,508461.52,4.7
49,45,508461.52,4.7
49,46,508461.52,4.7
49,47,508461.52,4.7
49,32,602698.77,4.68
49,33,602698.77,4.68
40,17,609993.31,4.66
39,21,598187.45,4.57
2,6,459941.71,4.54
32,50,585312.2,4.47
50,31,553128.41,4.29
50,32,553128.41,4.29
39,46,554338.01,4.23
28,29,498095.05,4.22
23,25,496785.49,4.15
50,41,444807.88,4.09
50,42,444807.88,4.09
50,43,444807.88,4.09
50,44,444807.88,4.09
50,45,444807.88,4.09
50,46,444807.88,4.09
50,47,444807.88,4.09
50,48,444807.88,4.09
50,49,444807.88,4.09
41,6,531165.65,4.05
35,49,518914.26,3.96
29,41,464303.2,3.94
37,48,513733.25,3.92
39,22,508539.22,3.88
39,23,508539.22,3.88
41,9,507332.88,3.87
27,48,433953.5,3.8
29,33,447429.86,3.79
24,35,439311.94,3.79
24,36,439311.94,3.79
20,1,336895.1,3.75
29,32,437554.96,3.71
38,21,480759.99,3.67
21,24,445428.38,3.65
2,44,370220.02,3.65
3,35,359725.09,3.61
3,36,359725.09,3.61
21,25,429319.74,3.58
37,28,466185.82,3.56
36,47,462582.56,3.53
29,47,398428.17,3.49
32,34,395269.97,3.45
29,36,421628.67,3.43
2,7,346166.59,3.42
36,28,445649.39,3.4
38,45,443688.8,3.39
2,14,344096.02,3.39
24,32,390340.45,3.37
23,1,372655.82,3.36
29,40,389923.24,3.3
2,3,302872.32,3.27
37,50,426604,3.26
40,2,348926.39,3.22
43,6,413408.59,3.16
43,7,413408.59,3.16
29,31,373078.25,3.16
47,34,410815.11,3.14
27,50,357251.04,3.13
25,2,292859.93,3.13
3,31,305114.39,3.07
20,28,329556.27,3.06
38,23,398941.09,3.05
38,24,398941.09,3.05
29,42,360207.31,3.05
29,48,346777.06,3.04
35,33,395502.85,3.02
30,36,344726.42,3.01
2,43,302988.77,2.99
36,50,384338.48,2.93
26,36,356443.91,2.9
40,47,377441.59,2.88
35,29,375534.51,2.87
49,50,369749.75,2.82
20,29,299605.57,2.79
40,15,363736.78,2.78
40,16,363736.78,2.78
24,34,303622.46,2.62
40,46,335392.89,2.56
45,17,330607.54,2.53
25,32,292269.95,2.52
40,48,323229.21,2.47
41,2,269457.92,2.47
2,40,250655.1,2.47
19,1,228389.33,2.41
19,2,228389.33,2.41
37,49,300413.82,2.29
22,25,269487.33,2.25
2,41,211817.31,2.09
38,40,262119.46,2
45,46,259566.1,1.99
45,35,256915.06,1.97
45,36,256915.06,1.97
45,37,256915.06,1.97
39,47,254962.18,1.95
19,39,188614.6,1.77
46,21,230440.11,1.76
22,26,211072.09,1.76
47,35,220770.44,1.71
47,36,220770.44,1.71
40,49,221131.22,1.69
31,35,189630.32,1.65
48,49,213669.91,1.63
29,38,199323.87,1.62
3,34,158905.02,1.6
49,3,140223.2,1.59
33,49,201828.34,1.54
36,27,194107.02,1.48
22,31,158047.95,1.46
31,34,165870.32,1.45
35,34,176162.57,1.34
50,3,117972.08,1.34
19,3,120884.71,1.27
2,5,120740.14,1.19
40,18,153840.54,1.17
27,36,141290.11,1.15
46,35,138531.92,1.06
40,19,135465.75,1.03
23,32,107576.46,1
41,7,117116.88,0.89
41,8,117116.88,0.89
37,29,108689.24,0.83
49,48,88629.1,0.82
45,43,100796.96,0.81
45,38,92506.55,0.72
45,40,92506.55,0.72
45,41,92506.55,0.72
30,1,62057.41,0.71
31,50,81777.88,0.62
29,39,58438.04,0.48
40,20,59943.82,0.46
35,32,55933.94,0.43
45,18,46267.94,0.35
46,45,39191.23,0.31
42,7,24780.54,0.19
42,8,24780.54,0.19
40,21,20776.12,0.16
40,42,17584.43,0.14
22,32,14728.91,0.14
46,44,10858.53,0.09
33,50,1150.2,0.01
1,1,0,0
2,2,0,0
3,3,0,0
4,4,0,0
5,5,0,0
6,6,0,0
7,7,0,0
8,8,0,0
9,9,0,0
10,10,0,0
11,11,0,0
12,12,0,0
13,13,0,0
14,14,0,0
15,15,0,0
16,16,0,0
17,17,0,0
18,18,0,0
19,19,0,0
20,20,0,0
21,21,0,0
22,22,0,0
23,23,0,0
24,24,0,0
25,25,0,0
26,26,0,0
27,27,0,0
28,28,0,0
29,29,0,0
30,30,0,0
31,31,0,0
32,32,0,0
33,33,0,0
34,34,0,0
35,35,0,0
36,36,0,0
37,37,0,0
38,38,0,0
39,39,0,0
40,40,0,0
41,41,0,0
42,42,0,0
43,43,0,0
44,44,0,0
45,45,0,0
46,46,0,0
47,47,0,0
48,48,0,0
49,49,0,0
50,50,0,0
29,44,-407.75,0
44,9,-3738.63,-0.03
44,10,-3738.63,-0.03
44,11,-3738.63,-0.03
44,12,-3738.63,-0.03
44,13,-3738.63,-0.03
44,14,-3738.63,-0.03
44,15,-3738.63,-0.03
44,16,-3738.63,-0.03
39,25,-5248.53,-0.04
2,37,-5454.22,-0.05
38,26,-10066.46,-0.08
23,30,-10143.42,-0.09
27,34,-16834.67,-0.14
23,24,-25229.56,-0.21
45,20,-28783.01,-0.22
44,17,-31522.7,-0.24
24,33,-35159.86,-0.3
46,36,-40166.12,-0.31
46,37,-40166.12,-0.31
46,38,-40166.12,-0.31
34,42,-37447.95,-0.32
29,37,-42797.53,-0.35
38,27,-46388.04,-0.35
3,1,-43828.31,-0.46
2,10,-46721.77,-0.46
19,35,-49304.01,-0.46
45,19,-73277.12,-0.56
2,15,-61176.67,-0.6
48,34,-84581.39,-0.66
48,35,-84581.39,-0.66
38,25,-96009.35,-0.73
41,1,-84385.58,-0.77
47,37,-95964.82,-0.77
47,38,-95964.82,-0.77
41,10,-116601.8,-0.89
41,11,-116601.8,-0.89
41,12,-116601.8,-0.89
34,40,-116257.28,-0.97
2,9,-102646.12,-1.01
29,49,-115222.71,-1.02
19,38,-109434.31,-1.03
26,1,-93363.55,-1.04
40,50,-141221.45,-1.08
19,34,-129903.56,-1.21
42,11,-169050.74,-1.29
29,45,-160760.84,-1.41
40,23,-196193.68,-1.5
26,32,-189026.57,-1.6
27,35,-205194.23,-1.67
38,41,-224377.05,-1.71
40,22,-239667.29,-1.83
2,38,-193948.18,-1.91
2,39,-193948.18,-1.91
19,36,-207775.61,-1.95
22,24,-240745.37,-1.97
27,31,-239568.5,-2.03
31,33,-237151.96,-2.07
21,30,-226535.53,-2.1
25,31,-253499.72,-2.19
30,32,-256886.07,-2.19
2,42,-232785.97,-2.3
44,45,-306579.85,-2.35
46,49,-314684.46,-2.4
39,41,-315929.89,-2.41
41,13,-316773.44,-2.42
47,50,-321456.25,-2.45
38,31,-330824.08,-2.53
42,45,-333713.24,-2.55
43,8,-334714.23,-2.55
29,50,-289907.67,-2.56
45,47,-361427.43,-2.77
41,48,-367823.5,-2.81
2,36,-287253.11,-2.83
42,12,-371301.34,-2.83
46,39,-358580.54,-2.87
23,27,-318151.99,-2.94
33,43,-344260.85,-2.96
30,46,-343983.87,-3.01
47,40,-374158.38,-3.07
47,39,-381031.82,-3.12
48,36,-399637.48,-3.19
48,37,-399637.48,-3.19
36,34,-420507.48,-3.21
34,43,-376648.72,-3.23
47,2,-303701.96,-3.34
25,33,-386723.63,-3.34
39,26,-437001.48,-3.34
2,19,-341708.19,-3.37
48,2,-308437.98,-3.4
34,44,-397081.07,-3.41
38,29,-450990.36,-3.44
3,29,-344792.48,-3.46
21,29,-376147.74,-3.48
34,46,-402985.42,-3.49
47,33,-461963.19,-3.53
49,1,-323141.22,-3.57
49,2,-323141.22,-3.57
45,21,-472541.96,-3.62
38,28,-474459.16,-3.62
50,1,-327817,-3.63
50,2,-327817,-3.63
34,39,-446023.25,-3.71
2,18,-378315.99,-3.73
36,29,-491100.51,-3.75
31,32,-441643.84,-3.76
46,43,-476855.3,-3.81
31,1,-337040.05,-3.85
45,42,-496777.3,-3.85
24,25,-418464.84,-3.87
47,46,-489579.42,-4.01
2,8,-410234.31,-4.05
39,40,-546847.56,-4.17
38,36,-548053.6,-4.18
3,2,-416831.65,-4.19
19,33,-448618.15,-4.19
32,45,-482643.6,-4.23
46,50,-556655.24,-4.25
24,26,-462553.19,-4.28
47,44,-528098.39,-4.33
48,50,-572085.11,-4.37
2,13,-452285,-4.46
25,35,-522877.92,-4.52
37,30,-595759.41,-4.55
25,34,-527520.24,-4.56
36,33,-598364.71,-4.57
35,39,-552887.76,-4.59
35,42,-535129.95,-4.6
42,9,-605051.78,-4.62
42,10,-605051.78,-4.62
2,20,-470822.15,-4.64
47,41,-563672.79,-4.7
38,43,-616759.21,-4.71
35,41,-549469.38,-4.72
19,37,-513196.27,-4.82
38,30,-644215.91,-4.92
32,35,-565774.19,-4.93
1,9,-471927.8,-4.97
47,45,-596785.04,-4.98
2,35,-507294.58,-5
44,18,-670758.47,-5.14
2,16,-522028.46,-5.15
2,17,-522028.46,-5.15
37,32,-676578,-5.16
29,43,-609530.59,-5.17
45,34,-679629.82,-5.21
45,1,-473049.42,-5.22
24,27,-616263.43,-5.32
2,30,-541401.84,-5.34
2,31,-541401.84,-5.34
22,28,-581192.54,-5.37
44,36,-712125.58,-5.46
43,50,-725395.84,-5.54
