#,P:N1,P:N2,净利润,年化收益率%,夏普比率
664,13,26,3887391.42,361.97,2.6117
665,14,26,3887391.42,361.97,2.6117
666,15,26,3887391.42,361.97,2.6117
667,18,26,3878735.98,361.17,2.5959
668,19,26,3878735.98,361.17,2.5959
669,20,26,3878735.98,361.17,2.5959
670,18,16,3878592.28,316.19,2.2968
671,14,6,3844707.29,313.43,2.2217
672,6,26,3818426.16,355.55,2.5529
673,7,26,3818426.16,355.55,2.5529
674,8,26,3818426.16,355.55,2.5529
675,9,26,3818426.16,355.55,2.5529
676,16,26,3818426.16,355.55,2.5529
677,17,26,3818426.16,355.55,2.5529
678,3,5,3810740.34,311.91,2.1316
679,3,2,3780389.05,341.66,2.0408
680,17,15,3769932.71,307.33,2.3920
681,25,3,3767754.29,309.64,2.0240
682,25,4,3767754.29,309.64,2.0240
683,25,5,3767754.29,309.64,2.0240
684,26,3,3767754.29,309.64,2.0240
685,26,4,3767754.29,309.64,2.0240
686,26,5,3767754.29,309.64,2.0240
687,26,6,3767754.29,309.64,2.0240
688,26,7,3767754.29,309.64,2.0240
689,38,5,3763267.56,309.27,1.9785
690,44,10,3748741.59,308.08,1.9909
691,45,10,3748741.59,308.08,1.9909
692,46,10,3748741.59,308.08,1.9909
693,47,10,3748741.59,308.08,1.9909
694,8,7,3734298.71,304.43,2.1062
695,24,26,3731789.73,347.48,2.4794
696,25,26,3731789.73,347.48,2.4794
697,19,13,3730294.69,304.10,2.2240
698,22,26,3727471.89,347.08,2.4902
699,23,26,3727471.89,347.08,2.4902
700,18,14,3726076.79,303.76,2.2256
701,3,6,3723627.86,304.78,2.1428
702,13,7,3679881.64,299.99,2.1023
703,15,14,3677096.71,299.76,2.3454
704,25,24,3653102.38,360.41,2.5814
705,26,24,3653102.38,360.41,2.5814
706,26,25,3653102.38,360.41,2.5814
707,27,25,3653102.38,360.41,2.5814
708,27,26,3653102.38,360.41,2.5814
709,28,25,3653102.38,360.41,2.5814
710,28,26,3653102.38,360.41,2.5814
711,28,27,3653102.38,360.41,2.5814
712,29,25,3653102.38,360.41,2.5814
713,29,26,3653102.38,360.41,2.5814
714,29,27,3653102.38,360.41,2.5814
715,29,28,3653102.38,360.41,2.5814
716,5,30,3649044.65,358.32,2.5695
717,6,30,3649044.65,358.32,2.5695
718,2,30,3644626.62,359.58,2.5790
719,30,25,3644626.62,359.58,2.5790
720,30,26,3644626.62,359.58,2.5790
721,30,27,3644626.62,359.58,2.5790
722,30,28,3644626.62,359.58,2.5790
723,30,29,3644626.62,359.58,2.5790
724,31,25,3644626.62,359.58,2.5790
725,31,26,3644626.62,359.58,2.5790
726,31,27,3644626.62,359.58,2.5790
727,31,28,3644626.62,359.58,2.5790
728,31,29,3644626.62,359.58,2.5790
729,31,30,3644626.62,359.58,2.5790
730,32,25,3644626.62,359.58,2.5790
731,32,26,3644626.62,359.58,2.5790
732,32,27,3644626.62,359.58,2.5790
733,32,28,3644626.62,359.58,2.5790
734,32,29,3644626.62,359.58,2.5790
735,32,30,3644626.62,359.58,2.5790
736,33,25,3644626.62,359.58,2.5790
737,33,26,3644626.62,359.58,2.5790
738,33,27,3644626.62,359.58,2.5790
739,33,28,3644626.62,359.58,2.5790
740,33,29,3644626.62,359.58,2.5790
741,33,30,3644626.62,359.58,2.5790
742,34,25,3644626.62,359.58,2.5790
743,34,26,3644626.62,359.58,2.5790
744,34,27,3644626.62,359.58,2.5790
745,34,28,3644626.62,359.58,2.5790
746,34,29,3644626.62,359.58,2.5790
747,34,30,3644626.62,359.58,2.5790
748,10,7,3641295.27,296.85,2.0664
749,2,28,3632545.80,355.10,2.5401
750,44,5,3630395.90,298.35,1.8932
751,44,6,3630395.90,298.35,1.8932
752,44,7,3630395.90,298.35,1.8932
753,44,8,3630395.90,298.35,1.8932
754,44,9,3630395.90,298.35,1.8932
755,45,5,3630395.90,298.35,1.8932
756,45,6,3630395.90,298.35,1.8932
757,45,7,3630395.90,298.35,1.8932
758,45,8,3630395.90,298.35,1.8932
759,45,9,3630395.90,298.35,1.8932
760,46,5,3630395.90,298.35,1.8932
761,46,6,3630395.90,298.35,1.8932
762,46,7,3630395.90,298.35,1.8932
763,46,8,3630395.90,298.35,1.8932
764,46,9,3630395.90,298.35,1.8932
765,47,5,3630395.90,298.35,1.8932
766,47,6,3630395.90,298.35,1.8932
767,47,7,3630395.90,298.35,1.8932
768,47,8,3630395.90,298.35,1.8932
769,47,9,3630395.90,298.35,1.8932
770,4,7,3624652.57,296.68,1.9631
771,11,6,3622029.73,295.28,2.0444
772,4,30,3619239.56,355.40,2.5485
773,9,6,3618391.01,294.98,2.0740
774,25,30,3589174.83,358.14,2.5575
775,25,31,3589174.83,358.14,2.5575
776,26,30,3589174.83,358.14,2.5575
777,40,31,3589174.83,358.14,2.5575
778,41,31,3589174.83,358.14,2.5575
779,2,31,3584896.97,356.99,2.5528
780,3,31,3584896.97,356.99,2.5528
781,4,31,3584896.97,356.99,2.5528
782,5,31,3584896.97,356.99,2.5528
783,6,31,3584896.97,356.99,2.5528
784,7,31,3584896.97,356.99,2.5528
785,8,31,3584896.97,356.99,2.5528
786,9,31,3584896.97,356.99,2.5528
787,10,31,3584896.97,356.99,2.5528
788,11,31,3584896.97,356.99,2.5528
789,12,31,3584896.97,356.99,2.5528
790,13,31,3584896.97,356.99,2.5528
791,14,31,3584896.97,356.99,2.5528
792,15,31,3584896.97,356.99,2.5528
793,16,31,3584896.97,356.99,2.5528
794,17,31,3584896.97,356.99,2.5528
795,18,31,3584896.97,356.99,2.5528
796,19,31,3584896.97,356.99,2.5528
797,20,31,3584896.97,356.99,2.5528
798,21,30,3584896.97,356.99,2.5528
799,21,31,3584896.97,356.99,2.5528
800,22,30,3584896.97,356.99,2.5528
801,32,31,3584896.97,356.99,2.5528
802,33,31,3584896.97,356.99,2.5528
803,34,31,3584896.97,356.99,2.5528
804,35,31,3584896.97,356.99,2.5528
805,36,31,3584896.97,356.99,2.5528
806,37,31,3584896.97,356.99,2.5528
807,38,31,3584896.97,356.99,2.5528
808,39,31,3584896.97,356.99,2.5528
809,19,30,3582758.04,350.17,2.5202
810,20,30,3582758.04,350.17,2.5202
811,40,25,3582758.04,350.17,2.5202
812,40,26,3582758.04,350.17,2.5202
813,40,27,3582758.04,350.17,2.5202
814,40,28,3582758.04,350.17,2.5202
815,40,29,3582758.04,350.17,2.5202
816,40,30,3582758.04,350.17,2.5202
817,41,25,3582758.04,350.17,2.5202
818,41,26,3582758.04,350.17,2.5202
819,41,27,3582758.04,350.17,2.5202
820,41,28,3582758.04,350.17,2.5202
821,41,29,3582758.04,350.17,2.5202
822,41,30,3582758.04,350.17,2.5202
823,21,26,3560306.22,331.52,2.3271
824,24,33,3542838.48,362.02,2.5529
825,25,33,3542838.48,362.02,2.5529
826,26,33,3542838.48,362.02,2.5529
827,27,33,3542838.48,362.02,2.5529
828,28,33,3542838.48,362.02,2.5529
829,29,33,3542838.48,362.02,2.5529
830,30,33,3542838.48,362.02,2.5529
831,31,33,3542838.48,362.02,2.5529
832,32,33,3542838.48,362.02,2.5529
833,47,33,3542838.48,362.02,2.5529
834,48,33,3542838.48,362.02,2.5529
835,49,33,3542838.48,362.02,2.5529
836,50,33,3542838.48,362.02,2.5529
837,3,30,3524537.87,339.72,2.4352
838,7,30,3524537.87,339.72,2.4352
839,8,30,3524537.87,339.72,2.4352
840,9,30,3524537.87,339.72,2.4352
841,10,30,3524537.87,339.72,2.4352
842,11,30,3524537.87,339.72,2.4352
843,12,30,3524537.87,339.72,2.4352
844,13,30,3524537.87,339.72,2.4352
845,14,30,3524537.87,339.72,2.4352
846,15,30,3524537.87,339.72,2.4352
847,16,30,3524537.87,339.72,2.4352
848,17,30,3524537.87,339.72,2.4352
849,18,30,3524537.87,339.72,2.4352
850,35,25,3524537.87,339.72,2.4352
851,35,26,3524537.87,339.72,2.4352
852,35,27,3524537.87,339.72,2.4352
853,35,28,3524537.87,339.72,2.4352
854,35,29,3524537.87,339.72,2.4352
855,35,30,3524537.87,339.72,2.4352
856,36,25,3524537.87,339.72,2.4352
857,36,26,3524537.87,339.72,2.4352
858,36,27,3524537.87,339.72,2.4352
859,36,28,3524537.87,339.72,2.4352
860,36,29,3524537.87,339.72,2.4352
861,36,30,3524537.87,339.72,2.4352
862,37,25,3524537.87,339.72,2.4352
863,37,26,3524537.87,339.72,2.4352
864,37,27,3524537.87,339.72,2.4352
865,37,28,3524537.87,339.72,2.4352
866,37,29,3524537.87,339.72,2.4352
867,37,30,3524537.87,339.72,2.4352
868,38,25,3524537.87,339.72,2.4352
869,38,26,3524537.87,339.72,2.4352
870,38,27,3524537.87,339.72,2.4352
871,38,28,3524537.87,339.72,2.4352
872,38,29,3524537.87,339.72,2.4352
873,38,30,3524537.87,339.72,2.4352
874,39,25,3524537.87,339.72,2.4352
875,39,26,3524537.87,339.72,2.4352
876,39,27,3524537.87,339.72,2.4352
877,39,28,3524537.87,339.72,2.4352
878,39,29,3524537.87,339.72,2.4352
879,39,30,3524537.87,339.72,2.4352
880,16,15,3509214.58,286.08,2.2215
881,26,31,3494173.06,343.84,2.4612
882,42,25,3494173.06,343.84,2.4612
883,42,26,3494173.06,343.84,2.4612
884,42,27,3494173.06,343.84,2.4612
885,42,28,3494173.06,343.84,2.4612
886,42,29,3494173.06,343.84,2.4612
887,42,30,3494173.06,343.84,2.4612
888,42,31,3494173.06,343.84,2.4612
889,43,25,3494173.06,343.84,2.4612
890,43,26,3494173.06,343.84,2.4612
891,43,27,3494173.06,343.84,2.4612
892,43,28,3494173.06,343.84,2.4612
893,43,29,3494173.06,343.84,2.4612
894,43,30,3494173.06,343.84,2.4612
895,43,31,3494173.06,343.84,2.4612
896,44,25,3494173.06,343.84,2.4612
897,44,26,3494173.06,343.84,2.4612
898,44,27,3494173.06,343.84,2.4612
899,44,28,3494173.06,343.84,2.4612
900,44,29,3494173.06,343.84,2.4612
901,44,30,3494173.06,343.84,2.4612
902,44,31,3494173.06,343.84,2.4612
903,45,25,3494173.06,343.84,2.4612
904,45,26,3494173.06,343.84,2.4612
905,45,27,3494173.06,343.84,2.4612
906,45,28,3494173.06,343.84,2.4612
907,45,29,3494173.06,343.84,2.4612
908,45,30,3494173.06,343.84,2.4612
909,45,31,3494173.06,343.84,2.4612
910,46,25,3494173.06,343.84,2.4612
911,46,26,3494173.06,343.84,2.4612
912,46,27,3494173.06,343.84,2.4612
913,46,28,3494173.06,343.84,2.4612
914,46,29,3494173.06,343.84,2.4612
915,46,30,3494173.06,343.84,2.4612
916,46,31,3494173.06,343.84,2.4612
917,47,25,3494173.06,343.84,2.4612
918,47,26,3494173.06,343.84,2.4612
919,47,27,3494173.06,343.84,2.4612
920,47,28,3494173.06,343.84,2.4612
921,47,29,3494173.06,343.84,2.4612
922,47,30,3494173.06,343.84,2.4612
923,47,31,3494173.06,343.84,2.4612
924,48,10,3493649.91,287.12,1.8225
925,49,10,3493649.91,287.12,1.8225
926,50,10,3493649.91,287.12,1.8225
927,18,15,3491747.21,284.65,2.1039
928,2,29,3488434.65,344.17,2.4503
929,3,29,3488434.65,344.17,2.4503
930,3,28,3486343.61,343.96,2.4360
931,6,29,3480318.94,341.76,2.4347
932,7,28,3480318.94,341.76,2.4347
933,7,29,3480318.94,341.76,2.4347
934,8,28,3480318.94,341.76,2.4347
935,8,29,3480318.94,341.76,2.4347
936,9,28,3480318.94,341.76,2.4347
937,4,32,3473233.77,340.21,2.4374
938,5,32,3473233.77,340.21,2.4374
939,6,32,3473233.77,340.21,2.4374
940,7,32,3473233.77,340.21,2.4374
941,8,32,3473233.77,340.21,2.4374
942,9,32,3473233.77,340.21,2.4374
943,10,32,3473233.77,340.21,2.4374
944,11,32,3473233.77,340.21,2.4374
945,12,32,3473233.77,340.21,2.4374
946,13,32,3473233.77,340.21,2.4374
947,14,32,3473233.77,340.21,2.4374
948,15,32,3473233.77,340.21,2.4374
949,16,32,3473233.77,340.21,2.4374
950,17,32,3473233.77,340.21,2.4374
951,18,32,3473233.77,340.21,2.4374
952,19,32,3473233.77,340.21,2.4374
953,20,32,3473233.77,340.21,2.4374
954,21,32,3473233.77,340.21,2.4374
955,22,32,3473233.77,340.21,2.4374
956,23,32,3473233.77,340.21,2.4374
957,24,32,3473233.77,340.21,2.4374
958,25,32,3473233.77,340.21,2.4374
959,26,32,3473233.77,340.21,2.4374
960,27,32,3473233.77,340.21,2.4374
961,28,32,3473233.77,340.21,2.4374
962,29,32,3473233.77,340.21,2.4374
963,30,32,3473233.77,340.21,2.4374
964,31,32,3473233.77,340.21,2.4374
965,33,32,3473233.77,340.21,2.4374
966,34,32,3473233.77,340.21,2.4374
967,35,32,3473233.77,340.21,2.4374
968,36,32,3473233.77,340.21,2.4374
969,37,32,3473233.77,340.21,2.4374
970,38,32,3473233.77,340.21,2.4374
971,39,32,3473233.77,340.21,2.4374
972,40,32,3473233.77,340.21,2.4374
973,41,32,3473233.77,340.21,2.4374
974,42,32,3473233.77,340.21,2.4374
975,43,32,3473233.77,340.21,2.4374
976,44,32,3473233.77,340.21,2.4374
977,45,32,3473233.77,340.21,2.4374
978,46,32,3473233.77,340.21,2.4374
979,47,32,3473233.77,340.21,2.4374
980,48,32,3473233.77,340.21,2.4374
981,49,32,3473233.77,340.21,2.4374
982,50,32,3473233.77,340.21,2.4374
983,2,32,3462899.17,337.65,2.4216
984,3,32,3462899.17,337.65,2.4216
985,16,28,3457317.45,339.50,2.4000
986,17,28,3457317.45,339.50,2.4000
987,18,28,3457317.45,339.50,2.4000
988,4,29,3421268.49,335.96,2.3919
989,5,29,3421268.49,335.96,2.3919
990,6,28,3421268.49,335.96,2.3919
991,4,28,3419177.44,335.75,2.3781
992,5,28,3419177.44,335.75,2.3781
993,24,31,3414688.38,340.73,2.4293
994,4,5,3412579.86,279.32,1.9023
995,22,31,3406192.63,339.19,2.4174
996,23,30,3406192.63,339.19,2.4174
997,23,31,3406192.63,339.19,2.4174
998,24,30,3406192.63,339.19,2.4174
999,48,25,3399551.10,329.97,2.3602
1000,48,26,3399551.10,329.97,2.3602
1001,48,27,3399551.10,329.97,2.3602
1002,48,28,3399551.10,329.97,2.3602
1003,48,29,3399551.10,329.97,2.3602
1004,48,30,3399551.10,329.97,2.3602
1005,48,31,3399551.10,329.97,2.3602
1006,49,25,3399551.10,329.97,2.3602
1007,49,26,3399551.10,329.97,2.3602
1008,49,27,3399551.10,329.97,2.3602
1009,49,28,3399551.10,329.97,2.3602
1010,49,29,3399551.10,329.97,2.3602
1011,49,30,3399551.10,329.97,2.3602
1012,49,31,3399551.10,329.97,2.3602
1013,50,25,3399551.10,329.97,2.3602
1014,50,26,3399551.10,329.97,2.3602
1015,50,27,3399551.10,329.97,2.3602
1016,50,28,3399551.10,329.97,2.3602
1017,50,29,3399551.10,329.97,2.3602
1018,50,30,3399551.10,329.97,2.3602
1019,50,31,3399551.10,329.97,2.3602
1020,13,28,3398266.99,333.70,2.3578
1021,14,28,3398266.99,333.70,2.3578
1022,15,28,3398266.99,333.70,2.3578
1023,2,33,3386287.97,338.72,2.4080
1024,3,33,3386287.97,338.72,2.4080
1025,4,33,3386287.97,338.72,2.4080
1026,5,33,3386287.97,338.72,2.4080
1027,6,33,3386287.97,338.72,2.4080
1028,7,33,3386287.97,338.72,2.4080
1029,8,33,3386287.97,338.72,2.4080
1030,9,33,3386287.97,338.72,2.4080
1031,10,33,3386287.97,338.72,2.4080
1032,11,33,3386287.97,338.72,2.4080
1033,12,33,3386287.97,338.72,2.4080
1034,13,33,3386287.97,338.72,2.4080
1035,14,33,3386287.97,338.72,2.4080
1036,15,33,3386287.97,338.72,2.4080
1037,16,33,3386287.97,338.72,2.4080
1038,17,33,3386287.97,338.72,2.4080
1039,18,33,3386287.97,338.72,2.4080
1040,19,33,3386287.97,338.72,2.4080
1041,20,33,3386287.97,338.72,2.4080
1042,21,33,3386287.97,338.72,2.4080
1043,22,33,3386287.97,338.72,2.4080
1044,23,33,3386287.97,338.72,2.4080
1045,48,4,3375304.21,277.39,1.7290
1046,48,5,3375304.21,277.39,1.7290
1047,48,6,3375304.21,277.39,1.7290
1048,48,7,3375304.21,277.39,1.7290
1049,48,8,3375304.21,277.39,1.7290
1050,48,9,3375304.21,277.39,1.7290
1051,49,3,3375304.21,277.39,1.7290
1052,49,4,3375304.21,277.39,1.7290
1053,49,5,3375304.21,277.39,1.7290
1054,49,6,3375304.21,277.39,1.7290
1055,49,7,3375304.21,277.39,1.7290
1056,49,8,3375304.21,277.39,1.7290
1057,49,9,3375304.21,277.39,1.7290
1058,50,3,3375304.21,277.39,1.7290
1059,50,4,3375304.21,277.39,1.7290
1060,50,5,3375304.21,277.39,1.7290
1061,50,6,3375304.21,277.39,1.7290
1062,50,7,3375304.21,277.39,1.7290
1063,50,8,3375304.21,277.39,1.7290
1064,50,9,3375304.21,277.39,1.7290
1065,10,28,3368026.62,330.73,2.3579
1066,11,28,3368026.62,330.73,2.3579
1067,12,28,3368026.62,330.73,2.3579
1068,13,29,3368026.62,330.73,2.3579
1069,14,29,3368026.62,330.73,2.3579
1070,15,29,3368026.62,330.73,2.3579
1071,16,29,3368026.62,330.73,2.3579
1072,26,29,3345246.75,331.71,2.3359
1073,22,29,3336790.98,330.87,2.3247
1074,23,29,3336790.98,330.87,2.3247
1075,24,29,3336790.98,330.87,2.3247
1076,25,29,3336790.98,330.87,2.3247
1077,20,29,3332563.10,325.72,2.3299
1078,21,29,3332563.10,325.72,2.3299
1079,15,35,3325548.83,333.67,2.4145
1080,16,35,3325548.83,333.67,2.4145
1081,17,35,3325548.83,333.67,2.4145
1082,18,35,3325548.83,333.67,2.4145
1083,19,35,3325548.83,333.67,2.4145
1084,20,35,3325548.83,333.67,2.4145
1085,21,35,3325548.83,333.67,2.4145
1086,22,35,3325548.83,333.67,2.4145
1087,23,35,3325548.83,333.67,2.4145
1088,24,35,3325548.83,333.67,2.4145
1089,25,35,3325548.83,333.67,2.4145
1090,26,35,3325548.83,333.67,2.4145
1091,27,35,3325548.83,333.67,2.4145
1092,28,35,3325548.83,333.67,2.4145
1093,29,35,3325548.83,333.67,2.4145
1094,30,35,3325548.83,333.67,2.4145
1095,31,35,3325548.83,333.67,2.4145
1096,32,35,3325548.83,333.67,2.4145
1097,33,35,3325548.83,333.67,2.4145
1098,34,35,3325548.83,333.67,2.4145
1099,26,28,3322245.25,329.43,2.3028
1100,2,35,3318862.17,333.00,2.4192
1101,3,35,3318862.17,333.00,2.4192
1102,4,35,3318862.17,333.00,2.4192
1103,5,35,3318862.17,333.00,2.4192
1104,12,35,3318862.17,333.00,2.4192
1105,13,35,3318862.17,333.00,2.4192
1106,14,35,3318862.17,333.00,2.4192
1107,23,28,3313789.49,328.59,2.2919
1108,24,28,3313789.49,328.59,2.2919
1109,25,28,3313789.49,328.59,2.2919
1110,21,28,3309561.60,323.47,2.2967
1111,22,28,3309561.60,323.47,2.2967
1112,18,12,3293489.02,268.49,1.8682
1113,2,6,3261354.01,266.94,1.8424
1114,19,12,3260394.39,265.79,1.8592
1115,12,3,3256482.85,272.03,1.7472
1116,17,14,3256102.14,265.44,2.0711
1117,4,34,3233185.97,318.18,2.2643
1118,5,34,3233185.97,318.18,2.2643
1119,6,34,3233185.97,318.18,2.2643
1120,7,34,3233185.97,318.18,2.2643
1121,8,34,3233185.97,318.18,2.2643
1122,9,34,3233185.97,318.18,2.2643
1123,10,34,3233185.97,318.18,2.2643
1124,11,34,3233185.97,318.18,2.2643
1125,12,34,3233185.97,318.18,2.2643
1126,13,34,3233185.97,318.18,2.2643
1127,14,34,3233185.97,318.18,2.2643
1128,15,34,3233185.97,318.18,2.2643
1129,16,34,3233185.97,318.18,2.2643
1130,17,34,3233185.97,318.18,2.2643
1131,18,34,3233185.97,318.18,2.2643
1132,19,34,3233185.97,318.18,2.2643
1133,20,34,3233185.97,318.18,2.2643
1134,21,34,3233185.97,318.18,2.2643
1135,22,34,3233185.97,318.18,2.2643
1136,23,34,3233185.97,318.18,2.2643
1137,24,34,3233185.97,318.18,2.2643
1138,25,34,3233185.97,318.18,2.2643
1139,26,34,3233185.97,318.18,2.2643
1140,27,34,3233185.97,318.18,2.2643
1141,28,34,3233185.97,318.18,2.2643
1142,29,34,3233185.97,318.18,2.2643
1143,30,34,3233185.97,318.18,2.2643
1144,31,34,3233185.97,318.18,2.2643
1145,32,34,3233185.97,318.18,2.2643
1146,33,34,3233185.97,318.18,2.2643
1147,2,27,3196390.44,315.36,2.2316
1148,3,27,3196390.44,315.36,2.2316
1149,4,27,3196390.44,315.36,2.2316
1150,13,27,3196390.44,315.36,2.2316
1151,14,27,3196390.44,315.36,2.2316
1152,8,27,3188634.56,313.11,2.2179
1153,9,27,3188634.56,313.11,2.2179
1154,17,27,3188634.56,313.11,2.2179
1155,18,27,3188634.56,313.11,2.2179
1156,19,27,3188634.56,313.11,2.2179
1157,20,19,3179479.23,259.20,1.9579
1158,27,30,3178387.29,312.77,2.2356
1159,27,31,3178387.29,312.77,2.2356
1160,9,29,3169895.18,305.54,2.1693
1161,19,29,3169895.18,305.54,2.1693
1162,21,20,3155018.90,258.24,1.8745
1163,9,7,3150257.44,256.82,1.8515
1164,19,28,3146893.68,303.32,2.1391
1165,20,28,3146893.68,303.32,2.1391
1166,5,7,3145475.15,256.43,1.7232
1167,16,7,3144828.14,256.37,1.7944
1168,6,35,3142582.00,307.96,2.2405
1169,7,35,3142582.00,307.96,2.2405
1170,8,35,3142582.00,307.96,2.2405
1171,9,35,3142582.00,307.96,2.2405
1172,10,35,3142582.00,307.96,2.2405
1173,11,35,3142582.00,307.96,2.2405
1174,2,36,3131207.46,311.94,2.2548
1175,3,36,3131207.46,311.94,2.2548
1176,4,36,3131207.46,311.94,2.2548
1177,5,36,3131207.46,311.94,2.2548
1178,6,36,3131207.46,311.94,2.2548
1179,7,36,3131207.46,311.94,2.2548
1180,8,36,3131207.46,311.94,2.2548
1181,9,36,3131207.46,311.94,2.2548
1182,10,36,3131207.46,311.94,2.2548
1183,11,36,3131207.46,311.94,2.2548
1184,12,36,3131207.46,311.94,2.2548
1185,13,36,3131207.46,311.94,2.2548
1186,14,36,3131207.46,311.94,2.2548
1187,15,36,3131207.46,311.94,2.2548
1188,16,36,3131207.46,311.94,2.2548
1189,17,36,3131207.46,311.94,2.2548
1190,18,36,3131207.46,311.94,2.2548
1191,19,36,3131207.46,311.94,2.2548
1192,20,36,3131207.46,311.94,2.2548
1193,21,36,3131207.46,311.94,2.2548
1194,22,36,3131207.46,311.94,2.2548
1195,23,36,3131207.46,311.94,2.2548
1196,24,36,3131207.46,311.94,2.2548
1197,25,36,3131207.46,311.94,2.2548
1198,26,36,3131207.46,311.94,2.2548
1199,27,36,3131207.46,311.94,2.2548
1200,28,36,3131207.46,311.94,2.2548
1201,29,36,3131207.46,311.94,2.2548
1202,30,36,3131207.46,311.94,2.2548
1203,31,36,3131207.46,311.94,2.2548
1204,32,36,3131207.46,311.94,2.2548
1205,33,36,3131207.46,311.94,2.2548
1206,34,36,3131207.46,311.94,2.2548
1207,35,36,3131207.46,311.94,2.2548
1208,5,27,3130423.68,307.40,2.1779
1209,6,27,3130423.68,307.40,2.1779
1210,7,27,3130423.68,307.40,2.1779
1211,10,27,3130423.68,307.40,2.1779
1212,11,27,3130423.68,307.40,2.1779
1213,12,27,3130423.68,307.40,2.1779
1214,15,27,3130423.68,307.40,2.1779
1215,16,27,3130423.68,307.40,2.1779
1216,30,31,3121595.94,305.77,2.1834
1217,27,29,3110285.00,306.07,2.1512
1218,42,7,3091398.63,231.56,3.3726
1219,27,28,3087283.50,303.80,2.1210
1220,10,9,3078395.25,250.96,1.7459
1221,29,30,3060166.91,298.38,2.1305
1222,29,31,3060166.91,298.38,2.1305
1223,10,29,3059381.96,294.88,2.0991
1224,11,29,3059381.96,294.88,2.0991
1225,12,29,3059381.96,294.88,2.0991
1226,17,29,3059381.96,294.88,2.0991
1227,18,29,3059381.96,294.88,2.0991
1228,26,27,3055721.28,304.91,2.1291
1229,2,34,3050828.61,292.51,2.0917
1230,3,34,3050828.61,292.51,2.0917
1231,42,6,3048060.31,228.31,3.3249
1232,24,27,3047385.45,303.46,2.1190
1233,25,27,3047385.45,303.46,2.1190
1234,22,27,3043217.54,297.44,2.1201
1235,23,27,3043217.54,297.44,2.1201
1236,11,8,3033899.00,247.33,1.7185
1237,25,2,3027246.66,230.60,3.4892
1238,26,2,3027246.66,230.60,3.4892
1239,11,10,2999191.67,244.50,1.7466
1240,12,8,2962749.31,241.53,1.6811
1241,12,9,2947256.81,240.27,1.7101
1242,28,30,2946683.91,286.01,2.0375
1243,28,31,2946683.91,286.01,2.0375
1244,5,6,2942754.79,239.90,1.5889
1245,20,27,2883548.12,277.94,1.9737
1246,21,27,2883548.12,277.94,1.9737
1247,28,29,2879880.96,279.53,1.9623
1248,11,9,2859874.84,233.14,1.6741
1249,11,4,2840992.73,231.60,1.5158
1250,22,21,2821249.74,230.92,1.8054
1251,2,4,2816452.10,255.23,1.5191
1252,42,2,2785321.74,216.09,3.3228
1253,42,3,2785321.74,216.09,3.3228
1254,43,2,2785321.74,216.09,3.3228
1255,43,3,2785321.74,216.09,3.3228
1256,8,5,2762037.96,225.17,1.5035
1257,2,37,2721735.82,263.26,1.8659
1258,3,37,2721735.82,263.26,1.8659
1259,4,37,2721735.82,263.26,1.8659
1260,5,37,2721735.82,263.26,1.8659
1261,6,37,2721735.82,263.26,1.8659
1262,7,37,2721735.82,263.26,1.8659
1263,8,37,2721735.82,263.26,1.8659
1264,9,37,2721735.82,263.26,1.8659
1265,10,37,2721735.82,263.26,1.8659
1266,11,37,2721735.82,263.26,1.8659
1267,12,37,2721735.82,263.26,1.8659
1268,13,37,2721735.82,263.26,1.8659
1269,14,37,2721735.82,263.26,1.8659
1270,15,37,2721735.82,263.26,1.8659
1271,16,37,2721735.82,263.26,1.8659
1272,17,37,2721735.82,263.26,1.8659
1273,18,37,2721735.82,263.26,1.8659
1274,19,37,2721735.82,263.26,1.8659
1275,20,37,2721735.82,263.26,1.8659
1276,21,37,2721735.82,263.26,1.8659
1277,22,37,2721735.82,263.26,1.8659
1278,23,37,2721735.82,263.26,1.8659
1279,24,37,2721735.82,263.26,1.8659
1280,25,37,2721735.82,263.26,1.8659
1281,26,37,2721735.82,263.26,1.8659
1282,27,37,2721735.82,263.26,1.8659
1283,28,37,2721735.82,263.26,1.8659
1284,29,37,2721735.82,263.26,1.8659
1285,30,37,2721735.82,263.26,1.8659
1286,31,37,2721735.82,263.26,1.8659
1287,32,37,2721735.82,263.26,1.8659
1288,33,37,2721735.82,263.26,1.8659
1289,34,37,2721735.82,263.26,1.8659
1290,35,37,2721735.82,263.26,1.8659
1291,36,37,2721735.82,263.26,1.8659
1292,17,10,2651734.91,216.18,1.5625
1293,12,5,2569343.68,209.46,1.3320
1294,16,9,2557781.91,208.52,1.5130
1295,16,10,2557781.91,208.52,1.5130
1296,17,9,2557781.91,208.52,1.5130
1297,37,2,2542850.69,208.98,1.3888
1298,17,11,2502530.02,204.01,1.4803
1299,11,5,2501432.25,203.92,1.3540
1300,18,11,2496664.57,203.53,1.4519
1301,17,12,2494723.99,203.38,1.4454
1302,4,6,2453468.90,200.82,1.3267
1303,3,4,2436427.55,199.42,1.2504
1304,11,7,2351772.44,191.72,1.2445
1305,38,4,2331427.43,191.60,1.2543
1306,4,2,2296591.73,182.82,1.4379
1307,9,5,2274682.58,185.44,1.2544
1308,44,4,2203993.05,181.13,1.1711
1309,45,3,2203993.05,181.13,1.1711
1310,45,4,2203993.05,181.13,1.1711
1311,46,2,2203993.05,181.13,1.1711
1312,46,3,2203993.05,181.13,1.1711
1313,46,4,2203993.05,181.13,1.1711
