#,P:N1,P:N2,净利润,年化收益率%,夏普比率
664,6,5,3055753.58,232.10,2.5621
665,18,25,3051241.75,222.21,2.3800
666,19,25,3051241.75,222.21,2.3800
667,3,7,3049950.54,234.43,2.5177
668,12,25,3049315.79,222.07,2.3793
669,4,12,3039300.29,223.30,2.3814
670,3,27,3037495.57,218.65,2.4080
671,4,27,3037495.57,218.65,2.4080
672,7,11,3037417.72,220.56,2.3670
673,10,23,3034206.20,221.62,2.2916
674,16,21,3032546.98,220.85,2.3157
675,34,2,3028599.88,233.59,2.9563
676,35,2,3028599.88,233.59,2.9563
677,11,25,3028515.39,220.56,2.3616
678,9,25,3027242.71,221.11,2.3273
679,10,25,3027242.71,221.11,2.3281
680,20,22,3017970.86,219.79,2.3103
681,21,22,3017970.86,219.79,2.3085
682,26,23,3013660.61,216.94,2.3697
683,26,24,3013660.61,216.94,2.3697
684,26,25,3013660.61,216.94,2.3697
685,22,23,3012643.39,218.13,2.3157
686,40,4,3003658.06,217.86,2.7693
687,35,4,3001839.12,223.40,2.5856
688,15,25,2996162.77,218.20,2.3539
689,12,3,2994761.14,227.47,2.2767
690,25,2,2992824.98,229.50,2.6919
691,42,9,2983251.54,211.09,2.5341
692,17,25,2980167.84,217.04,2.3356
693,11,3,2979168.20,226.29,2.2312
694,8,18,2978522.82,215.66,2.1669
695,14,25,2975392.40,216.69,2.3361
696,4,15,2973197.82,218.44,2.3408
697,18,19,2970855.44,216.36,2.1747
698,48,24,2970124.16,213.80,2.3429
699,48,25,2970124.16,213.80,2.3429
700,49,20,2969771.34,213.78,2.2538
701,49,22,2969771.34,213.78,2.2636
702,50,19,2969771.34,213.78,2.2538
703,50,20,2969771.34,213.78,2.2538
704,50,22,2969771.34,213.78,2.2636
705,7,9,2968555.68,221.37,2.2091
706,46,23,2961758.34,213.20,2.3374
707,46,24,2961758.34,213.20,2.3374
708,46,25,2961758.34,213.20,2.3374
709,47,23,2961758.34,213.20,2.3374
710,47,24,2961758.34,213.20,2.3374
711,47,25,2961758.34,213.20,2.3374
712,3,14,2961447.90,217.58,2.3200
713,18,20,2961024.15,215.64,2.2178
714,6,15,2956674.79,214.70,2.3123
715,35,28,2951642.70,212.47,2.3709
716,8,9,2950553.60,214.25,2.2749
717,16,25,2946358.48,214.57,2.3124
718,13,23,2945418.65,214.51,2.2507
719,14,23,2945418.65,214.51,2.2507
720,9,18,2943282.53,213.10,2.1540
721,9,15,2940739.31,212.92,2.3254
722,19,20,2940253.77,214.13,2.2006
723,11,24,2939491.84,214.07,2.2266
724,31,2,2939182.73,226.69,2.8709
725,4,2,2937670.69,229.23,2.5223
726,12,16,2936189.92,213.83,2.4082
727,50,9,2931080.72,210.99,2.3800
728,15,23,2930526.50,213.42,2.2576
729,16,23,2930526.50,213.42,2.2576
730,21,5,2925438.14,217.71,2.3153
731,11,17,2921779.37,212.78,2.3958
732,36,26,2917628.92,210.03,2.3441
733,37,26,2917628.92,210.03,2.3441
734,38,26,2917628.92,210.03,2.3441
735,39,26,2917628.92,210.03,2.3441
736,9,24,2917476.82,213.09,2.2082
737,30,31,2910981.64,212.00,2.4439
738,5,26,2910829.69,211.37,2.3132
739,6,26,2910829.69,211.37,2.3132
740,41,4,2907503.64,210.89,2.7022
741,18,4,2906221.90,216.28,2.5120
742,7,26,2904161.55,210.27,2.3093
743,8,26,2904161.55,210.27,2.3093
744,36,27,2903077.34,208.98,2.3358
745,37,27,2903077.34,208.98,2.3358
746,38,27,2903077.34,208.98,2.3358
747,39,27,2903077.34,208.98,2.3358
748,40,26,2903077.34,208.98,2.3358
749,40,27,2903077.34,208.98,2.3358
750,48,21,2902881.02,208.96,2.1867
751,46,21,2894515.21,208.36,2.1814
752,47,21,2894515.21,208.36,2.1814
753,10,24,2888135.23,210.95,2.1901
754,40,9,2888049.68,206.11,2.3438
755,4,11,2886389.81,214.60,2.2626
756,5,27,2885493.25,209.53,2.2961
757,6,27,2885493.25,209.53,2.2961
758,15,19,2883690.95,210.01,2.1405
759,39,9,2880563.88,205.57,2.3363
760,17,5,2880236.95,214.35,2.3075
761,7,27,2878845.12,208.44,2.2922
762,8,27,2878845.12,208.44,2.2922
763,14,24,2876338.37,209.47,2.2131
764,37,3,2875995.69,208.60,2.6280
765,16,18,2869235.38,208.96,2.1379
766,17,23,2865835.92,208.71,2.1999
767,18,23,2865835.92,208.71,2.1999
768,8,19,2864965.36,207.43,2.1006
769,9,19,2864965.36,207.43,2.1006
770,34,5,2860050.05,212.84,2.4267
771,34,6,2860050.05,212.84,2.4267
772,34,7,2860050.05,212.84,2.4267
773,35,5,2860050.05,212.84,2.4267
774,35,6,2860050.05,212.84,2.4267
775,35,7,2860050.05,212.84,2.4267
776,40,5,2858180.84,207.31,2.6033
777,45,6,2851923.86,212.24,2.5747
778,42,6,2844910.41,208.11,2.6253
779,44,26,2844454.13,204.76,2.2996
780,44,27,2844454.13,204.76,2.2996
781,7,14,2844281.55,206.54,2.1401
782,40,6,2842905.98,206.20,2.5768
783,40,7,2842905.98,206.20,2.5768
784,19,23,2838960.03,206.75,2.1798
785,20,23,2838960.03,206.75,2.1798
786,21,23,2838960.03,206.75,2.1798
787,8,13,2835204.02,205.28,2.2022
788,49,9,2833791.71,203.99,2.2736
789,21,25,2827032.56,207.71,2.2171
790,22,25,2821951.04,206.12,2.1960
791,23,25,2821951.04,206.12,2.1960
792,20,25,2821101.90,207.27,2.2240
793,48,22,2814650.13,202.61,2.1268
794,3,29,2814234.99,203.76,2.3154
795,4,29,2814234.99,203.76,2.3154
796,30,29,2814234.99,203.76,2.3154
797,31,29,2814234.99,203.76,2.3154
798,32,29,2814234.99,203.76,2.3154
799,33,29,2814234.99,203.76,2.3154
800,3,5,2812112.96,213.60,2.1097
801,20,24,2810785.54,204.70,2.1729
802,41,26,2810644.77,202.32,2.2760
803,41,27,2810644.77,202.32,2.2760
804,42,26,2810644.77,202.32,2.2760
805,42,27,2810644.77,202.32,2.2760
806,43,26,2810644.77,202.32,2.2760
807,43,27,2810644.77,202.32,2.2760
808,10,15,2806499.63,204.99,2.2414
809,46,22,2806284.32,202.01,2.1215
810,47,20,2806284.32,202.01,2.1127
811,47,22,2806284.32,202.01,2.1215
812,38,15,2802996.78,200.04,2.3550
813,12,24,2799347.67,203.87,2.1493
814,13,24,2799347.67,203.87,2.1493
815,44,19,2798911.91,201.48,2.1927
816,44,20,2798911.91,201.48,2.1927
817,6,12,2793921.94,207.72,2.2206
818,38,21,2791315.58,200.93,2.2173
819,39,21,2791315.58,200.93,2.2173
820,16,19,2791258.38,203.28,2.0843
821,8,2,2791000.41,217.78,2.2598
822,16,24,2790829.26,203.25,2.1593
823,36,28,2790698.14,200.89,2.2720
824,37,28,2790698.14,200.89,2.2720
825,38,28,2790698.14,200.89,2.2720
826,39,28,2790698.14,200.89,2.2720
827,40,28,2790698.14,200.89,2.2720
828,49,23,2788304.81,200.72,2.1403
829,50,23,2788304.81,200.72,2.1403
830,5,29,2784893.40,201.64,2.2951
831,6,29,2784893.40,201.64,2.2951
832,34,29,2784893.40,201.64,2.2951
833,35,29,2784893.40,201.64,2.2951
834,15,24,2783905.80,202.74,2.1551
835,5,14,2779639.65,204.22,2.1643
836,45,26,2777181.52,199.92,2.2581
837,10,18,2775145.65,202.70,2.0350
838,44,5,2775052.12,206.52,2.4639
839,49,10,2775001.13,199.76,2.2239
840,5,11,2773833.77,206.23,2.1430
841,5,28,2772073.53,201.29,2.2295
842,9,13,2769419.81,200.52,2.1975
843,8,10,2768373.66,201.02,2.1311
844,7,28,2765505.44,200.23,2.2258
845,18,5,2764432.83,205.73,2.3610
846,19,5,2764432.83,205.73,2.3610
847,2,31,2754278.69,200.59,2.2906
848,7,10,2752874.90,199.90,2.1435
849,38,11,2752089.55,196.41,2.2900
850,38,12,2752089.55,196.41,2.2900
851,38,13,2752089.55,196.41,2.2900
852,39,10,2752089.55,196.41,2.2900
853,39,11,2752089.55,196.41,2.2900
854,39,12,2752089.55,196.41,2.2900
855,39,13,2752089.55,196.41,2.2900
856,41,5,2746751.55,199.23,2.5110
857,41,6,2746751.55,199.23,2.5110
858,8,15,2746039.02,198.82,2.1905
859,17,20,2745119.96,199.92,2.0552
860,31,30,2744013.56,199.84,2.2790
861,6,28,2742731.94,199.16,2.2103
862,40,13,2741584.35,195.66,2.2832
863,9,26,2739332.82,200.08,2.1851
864,49,18,2735782.59,196.94,2.0993
865,49,19,2735782.59,196.94,2.0993
866,50,18,2735782.59,196.94,2.0993
867,8,4,2733197.62,205.78,2.0582
868,22,24,2731795.12,199.53,2.1142
869,45,18,2730748.85,196.57,2.1523
870,45,19,2730748.85,196.57,2.1523
871,17,19,2730487.28,198.85,2.0308
872,17,24,2726848.34,198.59,2.1027
873,18,24,2726848.34,198.59,2.1011
874,19,24,2726848.34,198.59,2.1011
875,38,9,2725728.45,194.52,2.2227
876,2,29,2722789.79,198.87,2.2595
877,45,27,2721313.60,195.89,2.2133
878,7,13,2719844.31,197.50,2.1075
879,38,14,2717784.88,193.96,2.2555
880,39,14,2717784.88,193.96,2.2555
881,42,5,2716881.12,200.45,2.5056
882,44,3,2710080.98,201.68,2.2279
883,44,4,2710080.98,201.68,2.2279
884,11,15,2704324.92,196.95,2.1579
885,38,18,2701165.66,194.44,2.1442
886,38,19,2701165.66,194.44,2.1442
887,38,20,2701165.66,194.44,2.1442
888,38,22,2701165.66,194.44,2.1532
889,39,18,2701165.66,194.44,2.1442
890,39,19,2701165.66,194.44,2.1442
891,39,20,2701165.66,194.44,2.1442
892,41,28,2698265.58,194.23,2.2114
893,42,28,2698265.58,194.23,2.2114
894,37,15,2696059.53,192.41,2.2863
895,37,16,2696059.53,192.41,2.2863
896,19,26,2694099.61,196.20,2.1811
897,22,2,2693861.38,206.58,2.2725
898,11,4,2690511.43,204.36,2.0177
899,40,14,2689260.52,191.92,2.2329
900,36,21,2684378.34,193.23,2.1523
901,37,21,2684378.34,193.23,2.1523
902,44,28,2675886.85,192.62,2.1895
903,40,18,2672421.19,192.37,2.1216
904,40,19,2672421.19,192.37,2.1216
905,40,20,2672421.19,192.37,2.1216
906,49,26,2664119.54,191.78,2.2048
907,42,8,2662356.75,194.75,2.4630
908,48,9,2661015.49,191.55,2.1534
909,7,12,2660739.45,193.21,2.0541
910,28,31,2657174.73,193.51,2.2480
911,29,31,2657174.73,193.51,2.2480
912,40,21,2655513.92,191.16,2.1294
913,50,13,2654509.48,191.08,2.1756
914,47,9,2652649.67,190.95,2.1478
915,18,26,2651301.82,193.09,2.1417
916,12,26,2649375.86,192.95,2.1410
917,37,13,2645152.30,188.77,2.2222
918,5,13,2644091.88,196.58,2.0749
919,49,28,2642152.08,191.30,2.2048
920,43,28,2642077.50,190.19,2.1656
921,22,26,2641495.28,192.94,2.1495
922,50,10,2638301.38,189.92,2.1624
923,27,29,2637518.56,192.08,2.2219
924,28,29,2637518.56,192.08,2.2219
925,2,30,2636490.32,193.71,2.2008
926,3,30,2636490.32,193.71,2.2008
927,4,30,2636490.32,193.71,2.2008
928,32,30,2636490.32,193.71,2.2008
929,33,30,2636490.32,193.71,2.2008
930,48,23,2633183.60,189.55,2.0047
931,3,31,2633098.63,193.46,2.2110
932,17,27,2629466.61,191.50,2.1286
933,18,27,2629466.61,191.50,2.1286
934,11,26,2628575.46,191.43,2.1226
935,6,11,2627756.39,195.37,2.0549
936,22,31,2627253.43,191.33,2.2243
937,23,31,2627253.43,191.33,2.2243
938,24,31,2627253.43,191.33,2.2243
939,25,31,2627253.43,191.33,2.2243
940,26,31,2627253.43,191.33,2.2243
941,27,31,2627253.43,191.33,2.2243
942,36,2,2626608.13,202.59,2.6203
943,5,10,2624536.91,195.13,2.0395
944,7,29,2623948.84,189.98,2.1932
945,36,29,2623948.84,189.98,2.1932
946,37,29,2623948.84,189.98,2.1932
947,38,29,2623948.84,189.98,2.1932
948,39,29,2623948.84,189.98,2.1932
949,40,29,2623948.84,189.98,2.1932
950,38,16,2619231.20,188.55,2.2120
951,39,15,2619231.20,188.55,2.2120
952,39,16,2619231.20,188.55,2.2120
953,23,24,2619052.93,191.30,2.0206
954,37,9,2618791.20,186.89,2.1565
955,50,11,2612254.56,188.04,2.1490
956,50,12,2612254.56,188.04,2.1490
957,37,14,2610847.63,186.33,2.1881
958,45,28,2608614.24,187.78,2.1472
959,5,30,2607148.73,191.55,2.1799
960,6,30,2607148.73,191.55,2.1799
961,34,30,2607148.73,191.55,2.1799
962,35,30,2607148.73,191.55,2.1799
963,43,9,2604996.93,187.52,2.2248
964,4,31,2603757.03,191.30,2.1900
965,5,31,2603757.03,191.30,2.1900
966,11,27,2603118.96,189.58,2.1050
967,49,16,2602635.44,187.35,2.1245
968,50,14,2602635.44,187.35,2.1245
969,50,15,2602635.44,187.35,2.1245
970,21,24,2601988.35,191.17,2.0182
971,49,31,2601583.74,189.47,2.2517
972,50,31,2601583.74,189.47,2.2517
973,50,29,2598162.03,189.22,2.2379
974,13,26,2596222.84,189.07,2.1146
975,36,18,2594228.41,186.75,2.0794
976,36,19,2594228.41,186.75,2.0794
977,36,20,2594228.41,186.75,2.0794
978,36,22,2594228.41,186.75,2.0881
979,37,18,2594228.41,186.75,2.0794
980,37,19,2594228.41,186.75,2.0794
981,37,20,2594228.41,186.75,2.0794
982,37,22,2594228.41,186.75,2.0881
983,39,22,2594228.41,186.75,2.0881
984,42,7,2594176.29,189.77,2.3962
985,47,10,2593859.09,186.72,2.0985
986,31,32,2593303.71,197.53,2.1882
987,46,9,2592145.63,186.60,2.1156
988,40,15,2590486.72,186.48,2.1880
989,40,16,2590486.72,186.48,2.1880
990,50,16,2586427.34,186.18,2.1115
991,16,26,2580227.91,187.91,2.0956
992,17,26,2580227.91,187.91,2.0953
993,14,15,2579974.85,187.89,2.0160
994,16,29,2579774.91,187.88,2.1699
995,17,29,2579774.91,187.88,2.1699
996,47,8,2579414.50,191.96,2.2648
997,10,26,2578388.26,188.33,2.0851
998,50,3,2578337.18,191.88,2.4454
999,50,4,2578337.18,191.88,2.4454
1000,15,29,2576353.20,187.63,2.1682
1001,41,18,2576266.76,185.45,2.0621
1002,41,19,2576266.76,185.45,2.0621
1003,41,20,2576266.76,185.45,2.0621
1004,42,18,2576266.76,185.45,2.0621
1005,42,19,2576266.76,185.45,2.0621
1006,43,18,2576266.76,185.45,2.0621
1007,14,26,2575452.46,187.56,2.0963
1008,44,9,2572626.12,185.19,2.1945
1009,49,29,2570094.84,187.72,2.2197
1010,40,22,2565483.94,184.68,2.0654
1011,15,27,2565326.16,186.82,2.0864
1012,16,27,2565326.16,186.82,2.0864
1013,44,29,2565325.63,185.74,2.1553
1014,40,8,2562787.98,189.08,2.3650
1015,49,14,2560380.51,184.31,2.0981
1016,49,15,2560380.51,184.31,2.0981
1017,23,27,2560149.36,186.45,2.1019
1018,41,21,2558759.19,184.19,2.0692
1019,6,2,2558170.55,195.61,2.1370
1020,40,10,2557148.88,184.08,2.1388
1021,40,11,2557148.88,184.08,2.1388
1022,40,12,2557148.88,184.08,2.1388
1023,46,26,2557140.75,184.08,2.0947
1024,47,26,2557140.75,184.08,2.0947
1025,39,8,2555002.33,188.51,2.3559
1026,9,27,2552871.73,186.46,2.0672
1027,10,27,2552871.73,186.46,2.0672
1028,37,10,2549677.63,181.44,2.1520
1029,37,11,2549677.63,181.44,2.1520
1030,15,26,2546418.55,185.45,2.0717
1031,42,10,2546206.34,183.29,2.1752
1032,42,11,2546206.34,183.29,2.1752
1033,42,12,2546206.34,183.29,2.1752
1034,42,13,2546206.34,183.29,2.1752
1035,43,10,2546206.34,183.29,2.1752
1036,43,11,2546206.34,183.29,2.1752
1037,43,12,2546206.34,183.29,2.1752
1038,43,13,2546206.34,183.29,2.1752
1039,10,12,2545479.43,185.92,1.9207
1040,48,10,2541720.86,182.97,2.0718
1041,48,11,2541720.86,182.97,2.0718
1042,29,32,2541493.36,193.58,2.1507
1043,30,32,2541493.36,193.58,2.1507
1044,5,12,2540953.07,188.92,1.9580
1045,29,30,2539386.36,186.57,2.1570
1046,39,3,2537280.04,186.67,2.3520
1047,39,4,2537280.04,186.67,2.3520
1048,50,27,2533530.04,183.44,2.1009
1049,46,10,2533355.04,182.36,2.0662
1050,46,11,2533355.04,182.36,2.0662
1051,46,12,2533355.04,182.36,2.0662
1052,46,13,2533355.04,182.36,2.0662
1053,47,11,2533355.04,182.36,2.0662
1054,47,12,2533355.04,182.36,2.0662
1055,8,29,2532503.63,184.98,2.1353
1056,9,29,2532503.63,184.98,2.1353
1057,13,27,2531516.80,184.36,2.0625
1058,41,29,2531516.27,183.29,2.1307
1059,42,29,2531516.27,183.29,2.1307
1060,43,29,2531516.27,183.29,2.1307
1061,36,23,2522616.04,181.59,2.0832
1062,36,24,2522616.04,181.59,2.0832
1063,36,25,2522616.04,181.59,2.0832
1064,37,23,2522616.04,181.59,2.0832
1065,37,24,2522616.04,181.59,2.0832
1066,37,25,2522616.04,181.59,2.0832
1067,38,23,2522616.04,181.59,2.0832
1068,38,24,2522616.04,181.59,2.0832
1069,39,23,2522616.04,181.59,2.0832
1070,38,3,2522045.20,185.54,2.3245
1071,49,11,2522008.04,181.55,2.0875
1072,41,9,2519785.04,181.39,2.1251
1073,8,14,2519533.97,182.42,1.9822
1074,9,14,2519533.97,182.42,1.9822
1075,16,28,2515686.71,183.21,2.0587
1076,17,28,2515686.71,183.21,2.0587
1077,18,28,2515686.71,183.21,2.0587
1078,44,10,2513835.53,180.96,2.1450
1079,44,11,2513835.53,180.96,2.1450
1080,44,12,2513835.53,180.96,2.1450
1081,44,13,2513835.53,180.96,2.1450
1082,43,6,2513832.57,187.08,2.3260
1083,43,7,2513832.57,187.08,2.3260
1084,36,15,2512293.95,180.85,2.1429
1085,36,16,2512293.95,180.85,2.1429
1086,13,29,2512212.75,182.96,2.1245
1087,14,29,2512212.75,182.96,2.1245
1088,12,27,2510686.40,182.85,2.0440
1089,14,27,2510686.40,182.85,2.0440
1090,49,27,2510676.50,182.31,2.0846
1091,50,26,2510676.50,182.31,2.0846
1092,23,26,2510082.21,183.34,2.0642
1093,24,26,2510082.21,183.34,2.0642
1094,26,30,2509465.06,184.37,2.1332
1095,27,30,2509465.06,184.37,2.1332
1096,28,30,2509465.06,184.37,2.1332
1097,48,26,2508998.33,180.61,2.0538
1098,48,27,2508998.33,180.61,2.0538
1099,48,29,2506418.83,181.47,2.1178
1100,44,31,2505369.33,182.46,2.1281
1101,19,27,2504997.01,182.43,2.0483
1102,20,27,2504997.01,182.43,2.0483
1103,45,9,2504112.88,180.26,2.1511
1104,44,18,2503979.29,180.25,2.0200
1105,46,27,2500632.52,180.01,2.0480
1106,47,27,2500632.52,180.01,2.0480
1107,45,29,2498053.02,180.87,2.1118
1108,46,29,2498053.02,180.87,2.1118
1109,47,29,2498053.02,180.87,2.1118
1110,41,7,2497216.83,181.13,2.2864
1111,25,29,2496184.19,181.79,2.1174
1112,26,29,2496184.19,181.79,2.1174
1113,41,15,2494332.29,179.55,2.1250
1114,41,16,2494332.29,179.55,2.1250
1115,42,14,2494332.29,179.55,2.1250
1116,42,15,2494332.29,179.55,2.1250
1117,42,16,2494332.29,179.55,2.1250
1118,43,14,2494332.29,179.55,2.1250
1119,43,15,2494332.29,179.55,2.1250
1120,43,16,2494332.29,179.55,2.1250
1121,8,12,2493273.63,181.05,1.9195
1122,10,28,2489219.00,181.28,2.0346
1123,12,15,2486100.32,181.05,2.0228
1124,21,31,2485919.06,181.04,2.1191
1125,24,27,2485588.95,181.02,2.0429
1126,25,27,2485588.95,181.02,2.0429
1127,49,30,2483795.37,182.49,2.1597
1128,50,30,2483795.37,182.49,2.1597
1129,49,17,2479784.20,178.51,2.0247
1130,12,29,2478403.40,180.49,2.0997
1131,50,28,2476322.85,180.87,2.0732
1132,43,5,2475231.51,184.21,2.2900
1133,42,31,2471559.98,180.00,2.1031
1134,43,31,2471559.98,180.00,2.1031
1135,49,12,2470298.38,177.82,2.0574
1136,49,13,2470298.38,177.82,2.0574
1137,42,20,2468729.21,177.71,1.9967
1138,43,19,2468729.21,177.71,1.9967
1139,10,29,2468138.26,179.75,2.0905
1140,11,29,2468138.26,179.75,2.0905
1141,41,8,2466633.55,181.99,2.2973
1142,42,3,2465651.46,180.37,2.1670
1143,48,28,2464257.37,178.94,2.0354
1144,50,17,2463576.10,177.34,2.0118
1145,44,14,2461961.48,177.22,2.0949
1146,44,15,2461961.48,177.22,2.0949
1147,44,16,2461961.48,177.22,2.0949
1148,41,10,2460994.45,177.15,2.0764
1149,41,11,2460994.45,177.15,2.0764
1150,41,12,2460994.45,177.15,2.0764
1151,41,13,2460994.45,177.15,2.0764
1152,43,8,2458984.17,183.00,2.2985
1153,20,29,2456727.66,178.92,2.0884
1154,21,29,2456727.66,178.92,2.0884
1155,22,29,2456727.66,178.92,2.0884
1156,24,29,2456727.66,178.92,2.0884
1157,38,10,2456420.20,175.31,2.0625
1158,46,28,2455891.56,178.33,2.0296
1159,47,28,2455891.56,178.33,2.0296
1160,6,14,2452368.75,180.18,1.8905
1161,14,30,2451721.41,180.13,2.0805
1162,15,30,2451721.41,180.13,2.0805
1163,16,30,2451721.41,180.13,2.0805
1164,14,28,2451546.26,178.54,2.0159
1165,15,28,2451546.26,178.54,2.0159
1166,18,29,2448361.85,178.31,2.0824
1167,19,29,2448361.85,178.31,2.0824
1168,14,31,2448329.71,179.88,2.0900
1169,15,31,2448329.71,179.88,2.0900
1170,45,4,2447585.34,182.15,2.0926
1171,18,31,2446462.53,178.17,2.0900
1172,19,31,2446462.53,178.17,2.0900
1173,20,31,2446462.53,178.17,2.0900
1174,48,31,2446462.53,178.17,2.0900
1175,7,30,2446204.17,179.73,2.0750
1176,8,30,2446204.17,179.73,2.0750
1177,36,30,2446204.17,179.73,2.0750
1178,37,30,2446204.17,179.73,2.0750
1179,38,30,2446204.17,179.73,2.0750
1180,39,30,2446204.17,179.73,2.0750
1181,40,30,2446204.17,179.73,2.0750
1182,45,10,2445322.29,176.03,2.1016
1183,45,11,2445322.29,176.03,2.1016
1184,45,12,2445322.29,176.03,2.1016
1185,45,13,2445322.29,176.03,2.1016
1186,5,4,2444752.47,184.07,1.9588
1187,6,31,2442812.47,179.48,2.0845
1188,7,31,2442812.47,179.48,2.0845
1189,8,31,2442812.47,179.48,2.0845
1190,36,4,2440765.77,177.04,2.2812
1191,37,4,2440765.77,177.04,2.2812
1192,8,28,2438731.65,178.13,1.9957
1193,9,28,2438731.65,178.13,1.9957
1194,17,31,2438096.72,177.56,2.0840
1195,45,31,2438096.72,177.56,2.0840
1196,46,31,2438096.72,177.56,2.0840
1197,47,31,2438096.72,177.56,2.0840
1198,50,5,2436548.12,181.33,2.2707
1199,50,6,2436548.12,181.33,2.2707
1200,50,7,2436548.12,181.33,2.2707
1201,50,8,2436548.12,181.33,2.2707
1202,13,15,2435103.59,177.86,1.9832
1203,36,9,2434066.09,175.22,2.0137
1204,26,28,2432095.99,177.12,2.0069
1205,27,28,2432095.99,177.12,2.0069
1206,21,26,2430600.87,178.58,1.9734
1207,38,17,2428959.16,174.85,2.0590
1208,39,17,2428959.16,174.85,2.0590
1209,25,26,2426975.91,177.27,1.9988
1210,2,4,2426628.69,184.32,1.9054
1211,37,2,2418722.35,184.42,2.3626
1212,12,28,2417736.90,176.08,1.9917
1213,13,28,2417736.90,176.08,1.9917
1214,6,13,2412976.42,179.40,1.8789
1215,44,6,2410817.09,179.41,2.2272
1216,41,14,2409120.40,173.42,2.0273
1217,37,12,2408843.71,171.42,2.0414
1218,40,17,2400214.69,172.78,2.0349
1219,38,8,2400166.89,177.08,2.2293
1220,11,28,2396786.44,174.55,1.9728
1221,39,5,2393851.79,176.11,2.1944
1222,39,6,2393851.79,176.11,2.1944
1223,45,14,2393448.24,172.29,2.0515
1224,45,15,2393448.24,172.29,2.0515
1225,45,16,2393448.24,172.29,2.0515
1226,48,18,2393097.65,172.27,1.8625
1227,24,28,2392639.46,174.25,1.9787
1228,25,28,2392639.46,174.25,1.9787
1229,10,13,2391634.29,174.69,1.9083
1230,19,28,2391257.13,174.15,1.9773
1231,20,28,2391257.13,174.15,1.9773
1232,21,28,2391257.13,174.15,1.9773
1233,12,30,2387580.96,175.42,2.0360
1234,13,30,2387580.96,175.42,2.0360
1235,44,30,2387580.96,175.42,2.0360
1236,46,19,2384731.84,171.66,1.8571
1237,46,20,2384731.84,171.66,1.8571
1238,47,18,2384731.84,171.66,1.8571
1239,47,19,2384731.84,171.66,1.8571
1240,23,28,2384273.65,173.64,1.9728
1241,11,31,2384189.26,175.17,2.0453
1242,12,31,2384189.26,175.17,2.0453
1243,13,31,2384189.26,175.17,2.0453
1244,45,8,2383689.51,177.39,2.2314
1245,22,27,2382774.36,175.07,1.9658
1246,49,5,2369057.80,176.30,2.1628
1247,49,6,2369057.80,176.30,2.1628
1248,49,7,2369057.80,176.30,2.1628
1249,49,8,2369057.80,176.30,2.1628
1250,21,30,2368130.69,173.99,2.0268
1251,22,30,2368130.69,173.99,2.0268
1252,23,30,2368130.69,173.99,2.0268
1253,24,30,2368130.69,173.99,2.0268
1254,25,30,2368130.69,173.99,2.0268
1255,45,5,2367796.49,176.21,1.9924
1256,38,4,2367209.75,174.15,2.1976
1257,48,19,2360141.18,169.89,1.8356
1258,48,20,2360141.18,169.89,1.8356
1259,20,26,2357397.60,173.20,1.9374
1260,44,8,2357108.12,175.42,2.2007
1261,5,3,2354858.30,177.30,1.8532
1262,9,30,2353771.61,172.93,2.0108
1263,10,30,2353771.61,172.93,2.0108
1264,11,30,2353771.61,172.93,2.0108
1265,41,30,2353771.61,172.93,2.0108
1266,42,30,2353771.61,172.93,2.0108
1267,43,30,2353771.61,172.93,2.0108
1268,9,31,2350379.91,172.69,2.0199
1269,10,31,2350379.91,172.69,2.0199
1270,23,29,2345632.64,172.34,2.0121
1271,6,10,2344037.69,174.28,1.8060
1272,15,16,2343768.15,171.19,2.0067
1273,15,17,2343768.15,171.19,2.0102
1274,42,2,2341962.05,179.08,2.0947
1275,44,17,2339110.24,168.38,1.9963
1276,45,7,2334840.12,173.76,2.1833
1277,19,2,2330977.04,187.87,2.7456
1278,19,30,2328674.16,171.09,1.9974
1279,20,30,2328674.16,171.09,1.9974
1280,48,30,2328674.16,171.09,1.9974
1281,36,17,2322021.91,167.15,1.9900
1282,37,17,2322021.91,167.15,1.9900
1283,17,30,2320308.35,170.48,1.9913
1284,18,30,2320308.35,170.48,1.9913
1285,45,30,2320308.35,170.48,1.9913
1286,46,30,2320308.35,170.48,1.9913
1287,47,30,2320308.35,170.48,1.9913
1288,16,31,2316916.65,170.23,2.0003
1289,36,3,2311546.07,172.02,2.1318
1290,36,10,2306101.50,166.00,1.9606
1291,36,11,2306101.50,166.00,1.9606
1292,36,12,2306101.50,166.00,1.9606
1293,41,17,2304060.26,165.86,1.9718
1294,42,17,2304060.26,165.86,1.9718
1295,43,17,2304060.26,165.86,1.9718
1296,21,27,2299187.81,168.92,1.8874
1297,46,18,2297814.59,165.41,1.8056
1298,10,11,2293319.75,167.51,1.7765
1299,37,8,2293229.64,169.19,2.1544
1300,26,27,2262506.67,164.77,1.8570
1301,8,11,2247193.84,163.18,1.7208
1302,38,5,2223781.50,163.60,2.0428
1303,38,6,2223781.50,163.60,2.0428
1304,38,7,2223781.50,163.60,2.0428
1305,22,28,2184407.41,160.49,1.8117
1306,10,14,2171834.20,158.63,1.7342
1307,16,17,2167227.66,158.30,1.8987
1308,48,5,2166482.88,161.23,2.0069
1309,48,6,2166482.88,161.23,2.0069
1310,48,7,2166482.88,161.23,2.0069
1311,48,8,2166482.88,161.23,2.0069
1312,39,7,2165680.11,159.78,1.9919
1313,36,13,2165267.59,155.87,1.8484
