#,P:N1,P:N2,净利润,年化收益率%
1878,47,22,0.00,0.00
1879,47,23,0.00,0.00
1880,47,40,0.00,0.00
1881,47,41,0.00,0.00
1882,47,42,0.00,0.00
1883,47,43,0.00,0.00
1884,47,44,0.00,0.00
1885,47,45,0.00,0.00
1886,47,46,0.00,0.00
1887,47,47,0.00,0.00
1888,47,48,0.00,0.00
1889,47,49,0.00,0.00
1890,47,50,0.00,0.00
1891,48,1,0.00,0.00
1892,48,2,0.00,0.00
1893,48,3,0.00,0.00
1894,48,4,0.00,0.00
1895,48,5,0.00,0.00
1896,48,6,0.00,0.00
1897,48,7,0.00,0.00
1898,48,8,0.00,0.00
1899,48,9,0.00,0.00
1900,48,10,0.00,0.00
1901,48,11,0.00,0.00
1902,48,12,0.00,0.00
1903,48,13,0.00,0.00
1904,48,14,0.00,0.00
1905,48,15,0.00,0.00
1906,48,16,0.00,0.00
1907,48,17,0.00,0.00
1908,48,18,0.00,0.00
1909,48,19,0.00,0.00
1910,48,20,0.00,0.00
1911,48,21,0.00,0.00
1912,48,22,0.00,0.00
1913,48,23,0.00,0.00
1914,48,40,0.00,0.00
1915,48,41,0.00,0.00
1916,48,42,0.00,0.00
1917,48,43,0.00,0.00
1918,48,44,0.00,0.00
1919,48,45,0.00,0.00
1920,48,46,0.00,0.00
1921,48,47,0.00,0.00
1922,48,48,0.00,0.00
1923,48,49,0.00,0.00
1924,48,50,0.00,0.00
1925,49,1,0.00,0.00
1926,49,3,0.00,0.00
1927,49,4,0.00,0.00
1928,49,5,0.00,0.00
1929,49,6,0.00,0.00
1930,49,7,0.00,0.00
1931,49,8,0.00,0.00
1932,49,9,0.00,0.00
1933,49,10,0.00,0.00
1934,49,11,0.00,0.00
1935,49,12,0.00,0.00
1936,49,13,0.00,0.00
1937,49,14,0.00,0.00
1938,49,15,0.00,0.00
1939,49,16,0.00,0.00
1940,49,17,0.00,0.00
1941,49,18,0.00,0.00
1942,49,19,0.00,0.00
1943,49,20,0.00,0.00
1944,49,21,0.00,0.00
1945,49,22,0.00,0.00
1946,49,39,0.00,0.00
1947,49,40,0.00,0.00
1948,49,41,0.00,0.00
1949,49,42,0.00,0.00
1950,49,43,0.00,0.00
1951,49,44,0.00,0.00
1952,49,45,0.00,0.00
1953,49,46,0.00,0.00
1954,49,47,0.00,0.00
1955,49,48,0.00,0.00
1956,49,49,0.00,0.00
1957,49,50,0.00,0.00
1958,50,1,0.00,0.00
1959,50,3,0.00,0.00
1960,50,4,0.00,0.00
1961,50,5,0.00,0.00
1962,50,6,0.00,0.00
1963,50,7,0.00,0.00
1964,50,8,0.00,0.00
1965,50,9,0.00,0.00
1966,50,10,0.00,0.00
1967,50,11,0.00,0.00
1968,50,12,0.00,0.00
1969,50,13,0.00,0.00
1970,50,14,0.00,0.00
1971,50,15,0.00,0.00
1972,50,16,0.00,0.00
1973,50,17,0.00,0.00
1974,50,18,0.00,0.00
1975,50,19,0.00,0.00
1976,50,20,0.00,0.00
1977,50,21,0.00,0.00
1978,50,22,0.00,0.00
1979,50,39,0.00,0.00
1980,50,40,0.00,0.00
1981,50,41,0.00,0.00
1982,50,42,0.00,0.00
1983,50,43,0.00,0.00
1984,50,44,0.00,0.00
1985,50,45,0.00,0.00
1986,50,46,0.00,0.00
1987,50,47,0.00,0.00
1988,50,48,0.00,0.00
1989,50,49,0.00,0.00
1990,50,50,0.00,0.00
1991,14,3,-902.96,-0.09
1992,15,3,-902.96,-0.09
1993,39,35,-19260.25,-1.86
1994,40,32,-21300.04,-2.06
1995,39,31,-29005.38,-2.80
1996,9,10,-32721.47,-3.14
1997,40,36,-34193.59,-3.31
1998,11,4,-36565.65,-3.61
1999,8,24,-49610.42,-4.72
2000,9,24,-49610.42,-4.72
2001,10,11,-65278.91,-6.21
2002,40,34,-66427.46,-6.42
2003,41,34,-66427.46,-6.42
2004,10,24,-72714.51,-6.92
2005,11,24,-72714.51,-6.92
2006,12,24,-72714.51,-6.92
2007,2,23,-74498.47,-7.15
2008,33,31,-91003.85,-8.71
2009,34,31,-91003.85,-8.71
2010,35,31,-91003.85,-8.71
2011,36,30,-91003.85,-8.71
2012,36,31,-91003.85,-8.71
2013,37,30,-91003.85,-8.71
2014,14,17,-96192.34,-9.08
2015,11,25,-104097.30,-9.97
2016,12,25,-104097.30,-9.97
2017,13,25,-104097.30,-9.97
2018,2,24,-111583.94,-10.64
2019,3,24,-111583.94,-10.64
2020,4,24,-111583.94,-10.64
2021,5,24,-111583.94,-10.64
2022,6,24,-111583.94,-10.64
2023,7,24,-111583.94,-10.64
2024,13,4,-111809.08,-11.05
2025,13,5,-111809.08,-11.05
2026,40,35,-114933.06,-11.07
2027,18,2,-116971.05,-11.56
2028,18,9,-116971.05,-11.56
2029,5,28,-119241.24,-11.35
2030,15,16,-123577.22,-11.76
2031,8,4,-134023.00,-13.13
2032,17,8,-137806.46,-13.62
2033,12,5,-143141.88,-14.27
2034,12,6,-143141.88,-14.27
2035,13,6,-143141.88,-14.27
2036,35,30,-147305.17,-14.00
2037,17,9,-164594.85,-16.27
2038,17,10,-164594.85,-16.27
2039,14,8,-167571.34,-16.56
2040,15,8,-167571.34,-16.56
2041,3,26,-177375.30,-16.75
2042,4,26,-177375.30,-16.75
2043,5,26,-177375.30,-16.75
2044,7,26,-177375.30,-16.75
2045,2,12,-180870.28,-16.69
2046,41,37,-190570.95,-18.73
2047,42,37,-190570.95,-18.73
2048,4,12,-192475.72,-17.90
2049,12,7,-196268.42,-19.56
2050,15,7,-198629.40,-19.80
2051,16,7,-198629.40,-19.80
2052,6,26,-200554.42,-18.94
2053,8,26,-200554.42,-18.94
2054,9,26,-200554.42,-18.94
2055,16,23,-203164.65,-19.96
2056,17,22,-203164.65,-19.96
2057,17,23,-203164.65,-19.96
2058,18,21,-203164.65,-19.96
2059,8,10,-205519.45,-19.71
2060,4,2,-210692.47,-19.00
2061,14,5,-213386.77,-21.27
2062,16,8,-231095.63,-23.03
2063,16,9,-231095.63,-23.03
2064,16,10,-231095.63,-23.03
2065,17,11,-231095.63,-23.03
2066,18,10,-231095.63,-23.03
2067,18,11,-231095.63,-23.03
2068,19,10,-231095.63,-23.03
2069,17,18,-231705.82,-22.05
2070,3,27,-232776.38,-21.82
2071,4,27,-232776.38,-21.82
2072,13,24,-237639.47,-22.41
2073,14,24,-237639.47,-22.41
2074,15,24,-237639.47,-22.41
2075,2,29,-239163.97,-22.42
2076,2,26,-239573.92,-22.68
2077,18,19,-239671.08,-22.99
2078,8,2,-239950.05,-23.91
2079,8,3,-239950.05,-23.91
2080,11,5,-241629.15,-23.63
2081,15,6,-251755.95,-25.09
2082,3,13,-252019.04,-23.43
2083,33,13,-252966.41,-24.86
2084,33,14,-252966.41,-24.86
2085,33,15,-252966.41,-24.86
2086,33,16,-252966.41,-24.86
2087,33,17,-252966.41,-24.86
2088,33,18,-252966.41,-24.86
2089,33,19,-252966.41,-24.86
2090,33,20,-252966.41,-24.86
2091,33,21,-252966.41,-24.86
2092,5,27,-256030.54,-24.00
2093,6,27,-256030.54,-24.00
2094,7,27,-256030.54,-24.00
2095,8,27,-256030.54,-24.00
2096,12,9,-257123.21,-25.44
2097,12,10,-257123.21,-25.44
2098,12,11,-257123.21,-25.44
2099,13,8,-257123.21,-25.44
2100,13,9,-257123.21,-25.44
2101,13,10,-257123.21,-25.44
2102,16,19,-260137.57,-24.95
2103,16,20,-260137.57,-24.95
2104,10,4,-266513.33,-26.56
2105,10,5,-266513.33,-26.56
2106,11,3,-266513.33,-26.56
2107,14,6,-266513.33,-26.56
2108,14,7,-266513.33,-26.56
2109,6,28,-284166.20,-26.80
2110,17,19,-288298.28,-27.88
2111,3,28,-292325.38,-27.20
2112,2,27,-295200.11,-27.74
2113,7,28,-299138.20,-28.00
2114,8,28,-299138.20,-28.00
2115,9,28,-299138.20,-28.00
2116,10,28,-299138.20,-28.00
2117,11,6,-303807.76,-29.47
2118,4,28,-315654.57,-29.37
2119,12,8,-328258.76,-32.48
2120,13,7,-328258.76,-32.48
2121,5,12,-333002.65,-30.96
2122,2,28,-334584.42,-31.21
2123,14,18,-334929.19,-31.88
2124,14,19,-337855.65,-32.15
2125,15,17,-337855.65,-32.15
2126,15,18,-337855.65,-32.15
2127,15,9,-348182.70,-34.70
2128,15,10,-348182.70,-34.70
2129,15,13,-351156.21,-35.00
2130,16,11,-351156.21,-35.00
2131,16,12,-351156.21,-35.00
2132,5,3,-360828.00,-36.27
2133,15,11,-363050.26,-36.18
2134,15,12,-363050.26,-36.18
2135,10,26,-366104.70,-34.27
2136,11,26,-366104.70,-34.27
2137,12,26,-366104.70,-34.27
2138,2,20,-378460.80,-35.46
2139,9,12,-392899.82,-37.39
2140,10,20,-395326.91,-37.92
2141,11,20,-395326.91,-37.92
2142,31,38,-400757.81,-38.75
2143,32,38,-400757.81,-38.75
2144,33,38,-400757.81,-38.75
2145,34,37,-400757.81,-38.75
2146,34,38,-400757.81,-38.75
2147,35,37,-400757.81,-38.75
2148,36,37,-400757.81,-38.75
2149,13,18,-401630.06,-38.53
2150,2,11,-404163.88,-36.73
2151,6,29,-405339.56,-37.66
2152,7,29,-405339.56,-37.66
2153,43,37,-408940.16,-39.23
2154,17,12,-412135.13,-40.75
2155,9,27,-422206.13,-39.22
2156,10,27,-422206.13,-39.22
2157,11,27,-422206.13,-39.22
2158,16,13,-422291.76,-41.86
2159,16,14,-422291.76,-41.86
2160,38,39,-422621.88,-40.87
2161,46,39,-422621.88,-40.87
2162,47,39,-422621.88,-40.87
2163,48,39,-422621.88,-40.87
2164,41,36,-423873.41,-41.06
2165,42,36,-423873.41,-41.06
2166,5,33,-446437.13,-43.25
2167,6,31,-446437.13,-43.25
2168,6,32,-446437.13,-43.25
2169,6,33,-446437.13,-43.25
2170,33,22,-451190.25,-43.28
2171,34,21,-451190.25,-43.28
2172,34,22,-451190.25,-43.28
2173,2,13,-451727.97,-42.00
2174,10,9,-471576.83,-46.12
2175,44,37,-482674.50,-46.30
2176,45,37,-482674.50,-46.30
2177,46,37,-482674.50,-46.30
2178,47,37,-482674.50,-46.30
2179,48,37,-482674.50,-46.30
2180,49,37,-482674.50,-46.30
2181,50,37,-482674.50,-46.30
2182,17,13,-483570.83,-47.53
2183,32,37,-504713.47,-48.42
2184,33,37,-504713.47,-48.42
2185,34,36,-504713.47,-48.42
2186,35,36,-504713.47,-48.42
2187,41,35,-506138.65,-48.65
2188,42,35,-506138.65,-48.65
2189,10,12,-513079.82,-48.07
2190,10,6,-533755.44,-51.77
2191,10,7,-533755.44,-51.77
2192,10,8,-533755.44,-51.77
2193,29,2,-543626.68,-51.74
2194,29,38,-543626.68,-51.74
2195,30,38,-543626.68,-51.74
2196,31,36,-543626.68,-51.74
2197,31,37,-543626.68,-51.74
2198,32,36,-543626.68,-51.74
2199,33,35,-543626.68,-51.74
2200,33,36,-543626.68,-51.74
2201,34,35,-543626.68,-51.74
2202,9,13,-546647.58,-52.03
2203,17,20,-561319.49,-54.28
2204,5,10,-567647.66,-51.59
2205,28,2,-569013.97,-54.15
2206,28,3,-569013.97,-54.15
2207,28,31,-569013.97,-54.15
2208,28,32,-569013.97,-54.15
2209,28,33,-569013.97,-54.15
2210,28,34,-569013.97,-54.15
2211,28,35,-569013.97,-54.15
2212,29,32,-569013.97,-54.15
2213,29,33,-569013.97,-54.15
2214,29,34,-569013.97,-54.15
2215,30,32,-569013.97,-54.15
2216,30,33,-569013.97,-54.15
2217,31,32,-569013.97,-54.15
2218,20,21,-576509.84,-54.99
2219,14,25,-592876.65,-56.55
2220,15,25,-592876.65,-56.55
2221,16,25,-592876.65,-56.55
2222,27,2,-595883.20,-56.27
2223,27,3,-595883.20,-56.27
2224,27,31,-595883.20,-56.27
2225,27,32,-595883.20,-56.27
2226,27,33,-595883.20,-56.27
2227,27,34,-595883.20,-56.27
2228,27,35,-595883.20,-56.27
2229,27,36,-595883.20,-56.27
2230,27,37,-595883.20,-56.27
2231,28,36,-595883.20,-56.27
2232,28,37,-595883.20,-56.27
2233,28,38,-595883.20,-56.27
2234,29,35,-595883.20,-56.27
2235,29,36,-595883.20,-56.27
2236,29,37,-595883.20,-56.27
2237,30,34,-595883.20,-56.27
2238,30,35,-595883.20,-56.27
2239,30,36,-595883.20,-56.27
2240,30,37,-595883.20,-56.27
2241,31,33,-595883.20,-56.27
2242,31,34,-595883.20,-56.27
2243,31,35,-595883.20,-56.27
2244,32,33,-595883.20,-56.27
2245,32,34,-595883.20,-56.27
2246,32,35,-595883.20,-56.27
2247,33,34,-595883.20,-56.27
2248,43,38,-595883.20,-56.27
2249,44,38,-595883.20,-56.27
2250,45,38,-595883.20,-56.27
2251,46,38,-595883.20,-56.27
2252,47,38,-595883.20,-56.27
2253,48,38,-595883.20,-56.27
2254,49,38,-595883.20,-56.27
2255,50,38,-595883.20,-56.27
2256,42,33,-631065.60,-59.59
2257,43,33,-631065.60,-59.59
2258,44,33,-631065.60,-59.59
2259,45,33,-631065.60,-59.59
2260,46,33,-631065.60,-59.59
2261,47,33,-631065.60,-59.59
2262,48,33,-631065.60,-59.59
2263,49,33,-631065.60,-59.59
2264,50,33,-631065.60,-59.59
2265,26,31,-640660.80,-60.50
2266,26,32,-640660.80,-60.50
2267,7,12,-645503.41,-61.92
2268,46,32,-650256.00,-61.40
2269,47,32,-650256.00,-61.40
2270,48,32,-650256.00,-61.40
2271,49,31,-650256.00,-61.40
2272,49,32,-650256.00,-61.40
2273,50,31,-650256.00,-61.40
2274,50,32,-650256.00,-61.40
2275,8,12,-653899.21,-62.73
2276,8,13,-667072.72,-63.49
2277,18,22,-690759.08,-65.39
2278,18,23,-690759.08,-65.39
2279,19,21,-690759.08,-65.39
2280,41,31,-706910.32,-66.23
2281,41,32,-706910.32,-66.23
2282,42,31,-706910.32,-66.23
2283,42,32,-706910.32,-66.23
2284,43,30,-706910.32,-66.23
2285,43,31,-706910.32,-66.23
2286,44,29,-706910.32,-66.23
2287,44,30,-706910.32,-66.23
2288,44,31,-706910.32,-66.23
2289,45,29,-706910.32,-66.23
2290,45,30,-706910.32,-66.23
2291,46,28,-706910.32,-66.23
2292,46,29,-706910.32,-66.23
2293,47,28,-706910.32,-66.23
2294,47,29,-706910.32,-66.23
2295,48,26,-706910.32,-66.23
2296,48,28,-706910.32,-66.23
2297,48,29,-706910.32,-66.23
2298,49,26,-706910.32,-66.23
2299,49,27,-706910.32,-66.23
2300,49,28,-706910.32,-66.23
2301,50,23,-706910.32,-66.23
2302,50,24,-706910.32,-66.23
2303,50,25,-706910.32,-66.23
2304,50,26,-706910.32,-66.23
2305,50,27,-706910.32,-66.23
2306,50,28,-706910.32,-66.23
2307,43,36,-719803.88,-67.44
2308,44,36,-719803.88,-67.44
2309,45,36,-719803.88,-67.44
2310,46,36,-719803.88,-67.44
2311,47,36,-719803.88,-67.44
2312,48,36,-719803.88,-67.44
2313,49,36,-719803.88,-67.44
2314,50,36,-719803.88,-67.44
2315,43,32,-729474.04,-68.35
2316,44,32,-729474.04,-68.35
2317,45,31,-729474.04,-68.35
2318,45,32,-729474.04,-68.35
2319,46,30,-729474.04,-68.35
2320,46,31,-729474.04,-68.35
2321,47,30,-729474.04,-68.35
2322,47,31,-729474.04,-68.35
2323,48,30,-729474.04,-68.35
2324,48,31,-729474.04,-68.35
2325,49,29,-729474.04,-68.35
2326,49,30,-729474.04,-68.35
2327,50,29,-729474.04,-68.35
2328,50,30,-729474.04,-68.35
2329,16,24,-730220.72,-68.61
2330,17,24,-730220.72,-68.61
2331,19,3,-745590.97,-69.86
2332,42,34,-752037.75,-70.46
2333,43,34,-752037.75,-70.46
2334,44,34,-752037.75,-70.46
2335,45,34,-752037.75,-70.46
2336,46,34,-752037.75,-70.46
2337,47,34,-752037.75,-70.46
2338,48,34,-752037.75,-70.46
2339,49,34,-752037.75,-70.46
2340,50,34,-752037.75,-70.46
2341,2,7,-754884.11,-68.50
2342,21,22,-773069.34,-71.33
2343,39,29,-774109.38,-71.97
2344,40,29,-774109.38,-71.97
2345,41,28,-774109.38,-71.97
2346,41,29,-774109.38,-71.97
2347,42,28,-774109.38,-71.97
2348,43,27,-774109.38,-71.97
2349,45,26,-774109.38,-71.97
2350,46,26,-774109.38,-71.97
2351,18,3,-783854.50,-72.88
2352,18,4,-783854.50,-72.88
2353,7,13,-784058.76,-75.21
2354,11,28,-793620.40,-74.01
2355,12,28,-793620.40,-74.01
2356,19,24,-799256.24,-73.74
2357,20,22,-799256.24,-73.74
2358,7,6,-801680.55,-78.57
2359,43,35,-803344.75,-74.69
2360,44,35,-803344.75,-74.69
2361,45,35,-803344.75,-74.69
2362,46,35,-803344.75,-74.69
2363,47,35,-803344.75,-74.69
2364,48,35,-803344.75,-74.69
2365,49,35,-803344.75,-74.69
2366,50,35,-803344.75,-74.69
2367,40,30,-813089.88,-75.60
2368,40,31,-813089.88,-75.60
2369,41,30,-813089.88,-75.60
2370,42,29,-813089.88,-75.60
2371,42,30,-813089.88,-75.60
2372,43,28,-813089.88,-75.60
2373,43,29,-813089.88,-75.60
2374,44,27,-813089.88,-75.60
2375,44,28,-813089.88,-75.60
2376,45,27,-813089.88,-75.60
2377,45,28,-813089.88,-75.60
2378,46,25,-813089.88,-75.60
2379,46,27,-813089.88,-75.60
2380,47,24,-813089.88,-75.60
2381,47,25,-813089.88,-75.60
2382,47,26,-813089.88,-75.60
2383,47,27,-813089.88,-75.60
2384,48,24,-813089.88,-75.60
2385,48,25,-813089.88,-75.60
2386,48,27,-813089.88,-75.60
2387,49,23,-813089.88,-75.60
2388,49,24,-813089.88,-75.60
2389,49,25,-813089.88,-75.60
2390,17,25,-815623.05,-75.25
2391,18,25,-815623.05,-75.25
2392,20,25,-852078.04,-78.62
2393,21,23,-852078.04,-78.62
2394,21,24,-852078.04,-78.62
2395,21,25,-852078.04,-78.62
2396,22,23,-852078.04,-78.62
2397,13,26,-860586.90,-80.25
2398,14,26,-860586.90,-80.25
2399,20,23,-874991.57,-80.73
2400,20,24,-874991.57,-80.73
2401,37,28,-878264.94,-81.03
2402,37,29,-878264.94,-81.03
2403,38,28,-878264.94,-81.03
2404,38,29,-878264.94,-81.03
2405,39,27,-878264.94,-81.03
2406,39,28,-878264.94,-81.03
2407,40,27,-878264.94,-81.03
2408,19,25,-891358.39,-82.24
2409,8,29,-901722.71,-83.47
2410,9,29,-901722.71,-83.47
2411,10,29,-901722.71,-83.47
2412,11,29,-901722.71,-83.47
2413,12,29,-901722.71,-83.47
2414,19,22,-914380.91,-83.73
2415,19,23,-914380.91,-83.73
2416,3,6,-917472.88,-81.24
2417,12,27,-918589.28,-85.03
2418,13,27,-918589.28,-85.03
2419,34,30,-937742.85,-85.87
2420,35,29,-937742.85,-85.87
2421,36,29,-937742.85,-85.87
2422,18,24,-954718.00,-86.76
2423,13,28,-1018993.11,-91.91
2424,14,28,-1018993.11,-91.91
2425,15,28,-1018993.11,-91.91
2426,29,31,-1031253.74,-93.72
2427,30,31,-1031253.74,-93.72
2428,15,26,-1085959.61,-97.95
2429,16,26,-1085959.61,-97.95
2430,17,26,-1085959.61,-97.95
2431,16,28,-1095929.05,-98.85
2432,17,28,-1095929.05,-98.85
2433,18,28,-1095929.05,-98.85
2434,19,28,-1095929.05,-98.85
2435,20,28,-1095929.05,-98.85
2436,21,28,-1095929.05,-98.85
2437,22,28,-1095929.05,-98.85
2438,23,28,-1095929.05,-98.85
2439,24,28,-1095929.05,-98.85
2440,25,28,-1095929.05,-98.85
2441,26,28,-1095929.05,-98.85
2442,27,28,-1102625.70,-99.46
2443,18,30,-1122715.65,-101.27
2444,19,30,-1122715.65,-101.27
2445,20,30,-1122715.65,-101.27
2446,21,30,-1122715.65,-101.27
2447,22,30,-1122715.65,-101.27
2448,23,30,-1122715.65,-101.27
2449,24,30,-1122715.65,-101.27
2450,25,30,-1122715.65,-101.27
2451,26,30,-1122715.65,-101.27
2452,27,30,-1122715.65,-101.27
2453,28,30,-1122715.65,-101.27
2454,29,30,-1122715.65,-101.27
2455,13,29,-1127970.86,-100.99
2456,14,29,-1127970.86,-100.99
2457,14,27,-1144837.43,-102.50
2458,15,27,-1144837.43,-102.50
2459,16,27,-1144837.43,-102.50
2460,18,26,-1162895.55,-104.89
2461,19,26,-1162895.55,-104.89
2462,20,26,-1162895.55,-104.89
2463,21,26,-1162895.55,-104.89
2464,25,27,-1191813.75,-106.71
2465,26,27,-1191813.75,-106.71
2466,15,29,-1205307.00,-107.91
2467,16,29,-1205307.00,-107.91
2468,17,29,-1205307.00,-107.91
2469,18,29,-1205307.00,-107.91
2470,19,29,-1205307.00,-107.91
2471,20,29,-1205307.00,-107.91
2472,21,29,-1205307.00,-107.91
2473,22,29,-1205307.00,-107.91
2474,23,29,-1205307.00,-107.91
2475,24,29,-1205307.00,-107.91
2476,25,29,-1205307.00,-107.91
2477,26,29,-1205307.00,-107.91
2478,27,29,-1205307.00,-107.91
2479,28,29,-1205307.00,-107.91
2480,17,27,-1222173.56,-109.42
2481,18,27,-1222173.56,-109.42
2482,19,27,-1222173.56,-109.42
2483,20,27,-1222173.56,-109.42
2484,21,27,-1222173.56,-109.42
2485,22,27,-1222173.56,-109.42
2486,23,27,-1319582.50,-117.28
2487,24,25,-1319582.50,-117.28
2488,24,26,-1319582.50,-117.28
2489,24,27,-1319582.50,-117.28
2490,25,26,-1319582.50,-117.28
2491,19,20,-1394094.49,-132.46
2492,19,2,-1531608.29,-143.51
2493,6,4,-1731735.68,-162.26
2494,22,24,-1787644.79,-151.10
2495,22,25,-1787644.79,-151.10
2496,22,26,-1787644.79,-151.10
2497,23,24,-1787644.79,-151.10
2498,23,25,-1787644.79,-151.10
2499,23,26,-1787644.79,-151.10
2500,6,2,-1923734.38,-195.77
