#,P:N1,P:N2,净利润,年化收益率%,夏普比率
719,13,41,0.00,0.00,0.0000
720,13,42,0.00,0.00,0.0000
721,13,43,0.00,0.00,0.0000
722,13,44,0.00,0.00,0.0000
723,13,45,0.00,0.00,0.0000
724,13,46,0.00,0.00,0.0000
725,13,47,0.00,0.00,0.0000
726,13,48,0.00,0.00,0.0000
727,13,49,0.00,0.00,0.0000
728,13,50,0.00,0.00,0.0000
729,14,1,0.00,0.00,0.0000
730,14,14,0.00,0.00,0.0000
731,14,21,0.00,0.00,0.0000
732,14,22,0.00,0.00,0.0000
733,14,23,0.00,0.00,0.0000
734,14,24,0.00,0.00,0.0000
735,14,25,0.00,0.00,0.0000
736,14,26,0.00,0.00,0.0000
737,14,27,0.00,0.00,0.0000
738,14,28,0.00,0.00,0.0000
739,14,29,0.00,0.00,0.0000
740,14,30,0.00,0.00,0.0000
741,14,31,0.00,0.00,0.0000
742,14,32,0.00,0.00,0.0000
743,14,33,0.00,0.00,0.0000
744,14,34,0.00,0.00,0.0000
745,14,35,0.00,0.00,0.0000
746,14,36,0.00,0.00,0.0000
747,14,37,0.00,0.00,0.0000
748,14,38,0.00,0.00,0.0000
749,14,39,0.00,0.00,0.0000
750,14,40,0.00,0.00,0.0000
751,14,41,0.00,0.00,0.0000
752,14,42,0.00,0.00,0.0000
753,14,43,0.00,0.00,0.0000
754,14,44,0.00,0.00,0.0000
755,14,45,0.00,0.00,0.0000
756,14,46,0.00,0.00,0.0000
757,14,47,0.00,0.00,0.0000
758,14,48,0.00,0.00,0.0000
759,14,49,0.00,0.00,0.0000
760,14,50,0.00,0.00,0.0000
761,15,1,0.00,0.00,0.0000
762,15,15,0.00,0.00,0.0000
763,15,21,0.00,0.00,0.0000
764,15,22,0.00,0.00,0.0000
765,15,23,0.00,0.00,0.0000
766,15,24,0.00,0.00,0.0000
767,15,25,0.00,0.00,0.0000
768,15,26,0.00,0.00,0.0000
769,15,27,0.00,0.00,0.0000
770,15,28,0.00,0.00,0.0000
771,15,29,0.00,0.00,0.0000
772,15,30,0.00,0.00,0.0000
773,15,31,0.00,0.00,0.0000
774,15,32,0.00,0.00,0.0000
775,15,33,0.00,0.00,0.0000
776,15,34,0.00,0.00,0.0000
777,15,35,0.00,0.00,0.0000
778,15,36,0.00,0.00,0.0000
779,15,37,0.00,0.00,0.0000
780,15,38,0.00,0.00,0.0000
781,15,39,0.00,0.00,0.0000
782,15,40,0.00,0.00,0.0000
783,15,41,0.00,0.00,0.0000
784,15,42,0.00,0.00,0.0000
785,15,43,0.00,0.00,0.0000
786,15,44,0.00,0.00,0.0000
787,15,45,0.00,0.00,0.0000
788,15,46,0.00,0.00,0.0000
789,15,47,0.00,0.00,0.0000
790,15,48,0.00,0.00,0.0000
791,15,49,0.00,0.00,0.0000
792,15,50,0.00,0.00,0.0000
793,16,1,0.00,0.00,0.0000
794,16,16,0.00,0.00,0.0000
795,16,21,0.00,0.00,0.0000
796,16,22,0.00,0.00,0.0000
797,16,23,0.00,0.00,0.0000
798,16,24,0.00,0.00,0.0000
799,16,25,0.00,0.00,0.0000
800,16,26,0.00,0.00,0.0000
801,16,27,0.00,0.00,0.0000
802,16,28,0.00,0.00,0.0000
803,16,29,0.00,0.00,0.0000
804,16,30,0.00,0.00,0.0000
805,16,31,0.00,0.00,0.0000
806,16,32,0.00,0.00,0.0000
807,16,33,0.00,0.00,0.0000
808,16,34,0.00,0.00,0.0000
809,16,35,0.00,0.00,0.0000
810,16,36,0.00,0.00,0.0000
811,16,37,0.00,0.00,0.0000
812,16,38,0.00,0.00,0.0000
813,16,39,0.00,0.00,0.0000
814,16,40,0.00,0.00,0.0000
815,16,41,0.00,0.00,0.0000
816,16,42,0.00,0.00,0.0000
817,16,43,0.00,0.00,0.0000
818,16,44,0.00,0.00,0.0000
819,16,45,0.00,0.00,0.0000
820,16,46,0.00,0.00,0.0000
821,16,47,0.00,0.00,0.0000
822,16,48,0.00,0.00,0.0000
823,16,49,0.00,0.00,0.0000
824,16,50,0.00,0.00,0.0000
825,17,1,0.00,0.00,0.0000
826,17,17,0.00,0.00,0.0000
827,17,21,0.00,0.00,0.0000
828,17,22,0.00,0.00,0.0000
829,17,23,0.00,0.00,0.0000
830,17,24,0.00,0.00,0.0000
831,17,25,0.00,0.00,0.0000
832,17,26,0.00,0.00,0.0000
833,17,27,0.00,0.00,0.0000
834,17,28,0.00,0.00,0.0000
835,17,29,0.00,0.00,0.0000
836,17,30,0.00,0.00,0.0000
837,17,31,0.00,0.00,0.0000
838,17,32,0.00,0.00,0.0000
839,17,33,0.00,0.00,0.0000
840,17,34,0.00,0.00,0.0000
841,17,35,0.00,0.00,0.0000
842,17,36,0.00,0.00,0.0000
843,17,37,0.00,0.00,0.0000
844,17,38,0.00,0.00,0.0000
845,17,39,0.00,0.00,0.0000
846,17,40,0.00,0.00,0.0000
847,17,41,0.00,0.00,0.0000
848,17,42,0.00,0.00,0.0000
849,17,43,0.00,0.00,0.0000
850,17,44,0.00,0.00,0.0000
851,17,45,0.00,0.00,0.0000
852,17,46,0.00,0.00,0.0000
853,17,47,0.00,0.00,0.0000
854,17,48,0.00,0.00,0.0000
855,17,49,0.00,0.00,0.0000
856,17,50,0.00,0.00,0.0000
857,18,1,0.00,0.00,0.0000
858,18,18,0.00,0.00,0.0000
859,18,21,0.00,0.00,0.0000
860,18,22,0.00,0.00,0.0000
861,18,23,0.00,0.00,0.0000
862,18,24,0.00,0.00,0.0000
863,18,25,0.00,0.00,0.0000
864,18,26,0.00,0.00,0.0000
865,18,27,0.00,0.00,0.0000
866,18,28,0.00,0.00,0.0000
867,18,29,0.00,0.00,0.0000
868,18,30,0.00,0.00,0.0000
869,18,31,0.00,0.00,0.0000
870,18,32,0.00,0.00,0.0000
871,18,33,0.00,0.00,0.0000
872,18,34,0.00,0.00,0.0000
873,18,35,0.00,0.00,0.0000
874,18,36,0.00,0.00,0.0000
875,18,37,0.00,0.00,0.0000
876,18,38,0.00,0.00,0.0000
877,18,39,0.00,0.00,0.0000
878,18,40,0.00,0.00,0.0000
879,18,41,0.00,0.00,0.0000
880,18,42,0.00,0.00,0.0000
881,18,43,0.00,0.00,0.0000
882,18,44,0.00,0.00,0.0000
883,18,45,0.00,0.00,0.0000
884,18,46,0.00,0.00,0.0000
885,18,47,0.00,0.00,0.0000
886,18,48,0.00,0.00,0.0000
887,18,49,0.00,0.00,0.0000
888,18,50,0.00,0.00,0.0000
889,19,1,0.00,0.00,0.0000
890,19,19,0.00,0.00,0.0000
891,19,21,0.00,0.00,0.0000
892,19,22,0.00,0.00,0.0000
893,19,23,0.00,0.00,0.0000
894,19,24,0.00,0.00,0.0000
895,19,25,0.00,0.00,0.0000
896,19,26,0.00,0.00,0.0000
897,19,27,0.00,0.00,0.0000
898,19,28,0.00,0.00,0.0000
899,19,29,0.00,0.00,0.0000
900,19,30,0.00,0.00,0.0000
901,19,31,0.00,0.00,0.0000
902,19,32,0.00,0.00,0.0000
903,19,33,0.00,0.00,0.0000
904,19,34,0.00,0.00,0.0000
905,19,35,0.00,0.00,0.0000
906,19,36,0.00,0.00,0.0000
907,19,37,0.00,0.00,0.0000
908,19,38,0.00,0.00,0.0000
909,19,39,0.00,0.00,0.0000
910,19,40,0.00,0.00,0.0000
911,19,41,0.00,0.00,0.0000
912,19,42,0.00,0.00,0.0000
913,19,43,0.00,0.00,0.0000
914,19,44,0.00,0.00,0.0000
915,19,45,0.00,0.00,0.0000
916,19,46,0.00,0.00,0.0000
917,19,47,0.00,0.00,0.0000
918,19,48,0.00,0.00,0.0000
919,19,49,0.00,0.00,0.0000
920,19,50,0.00,0.00,0.0000
921,20,1,0.00,0.00,0.0000
922,20,20,0.00,0.00,0.0000
923,20,21,0.00,0.00,0.0000
924,20,22,0.00,0.00,0.0000
925,20,23,0.00,0.00,0.0000
926,20,24,0.00,0.00,0.0000
927,20,25,0.00,0.00,0.0000
928,20,26,0.00,0.00,0.0000
929,20,27,0.00,0.00,0.0000
930,20,28,0.00,0.00,0.0000
931,20,29,0.00,0.00,0.0000
932,20,30,0.00,0.00,0.0000
933,20,31,0.00,0.00,0.0000
934,20,32,0.00,0.00,0.0000
935,20,33,0.00,0.00,0.0000
936,20,34,0.00,0.00,0.0000
937,20,35,0.00,0.00,0.0000
938,20,36,0.00,0.00,0.0000
939,20,37,0.00,0.00,0.0000
940,20,38,0.00,0.00,0.0000
941,20,39,0.00,0.00,0.0000
942,20,40,0.00,0.00,0.0000
943,20,41,0.00,0.00,0.0000
944,20,42,0.00,0.00,0.0000
945,20,43,0.00,0.00,0.0000
946,20,44,0.00,0.00,0.0000
947,20,45,0.00,0.00,0.0000
948,20,46,0.00,0.00,0.0000
949,20,47,0.00,0.00,0.0000
950,20,48,0.00,0.00,0.0000
951,20,49,0.00,0.00,0.0000
952,20,50,0.00,0.00,0.0000
953,21,1,0.00,0.00,0.0000
954,21,20,0.00,0.00,0.0000
955,21,21,0.00,0.00,0.0000
956,21,22,0.00,0.00,0.0000
957,21,23,0.00,0.00,0.0000
958,21,24,0.00,0.00,0.0000
959,21,25,0.00,0.00,0.0000
960,21,26,0.00,0.00,0.0000
961,21,27,0.00,0.00,0.0000
962,21,28,0.00,0.00,0.0000
963,21,29,0.00,0.00,0.0000
964,21,30,0.00,0.00,0.0000
965,21,31,0.00,0.00,0.0000
966,21,32,0.00,0.00,0.0000
967,21,33,0.00,0.00,0.0000
968,21,34,0.00,0.00,0.0000
969,21,35,0.00,0.00,0.0000
970,21,36,0.00,0.00,0.0000
971,21,37,0.00,0.00,0.0000
972,21,38,0.00,0.00,0.0000
973,21,39,0.00,0.00,0.0000
974,21,40,0.00,0.00,0.0000
975,21,41,0.00,0.00,0.0000
976,21,42,0.00,0.00,0.0000
977,21,43,0.00,0.00,0.0000
978,21,44,0.00,0.00,0.0000
979,21,45,0.00,0.00,0.0000
980,21,46,0.00,0.00,0.0000
981,21,47,0.00,0.00,0.0000
982,21,48,0.00,0.00,0.0000
983,21,49,0.00,0.00,0.0000
984,21,50,0.00,0.00,0.0000
985,22,1,0.00,0.00,0.0000
986,22,20,0.00,0.00,0.0000
987,22,21,0.00,0.00,0.0000
988,22,22,0.00,0.00,0.0000
989,22,23,0.00,0.00,0.0000
990,22,24,0.00,0.00,0.0000
991,22,25,0.00,0.00,0.0000
992,22,26,0.00,0.00,0.0000
993,22,27,0.00,0.00,0.0000
994,22,28,0.00,0.00,0.0000
995,22,29,0.00,0.00,0.0000
996,22,30,0.00,0.00,0.0000
997,22,31,0.00,0.00,0.0000
998,22,32,0.00,0.00,0.0000
999,22,33,0.00,0.00,0.0000
1000,22,34,0.00,0.00,0.0000
1001,22,35,0.00,0.00,0.0000
1002,22,36,0.00,0.00,0.0000
1003,22,37,0.00,0.00,0.0000
1004,22,38,0.00,0.00,0.0000
1005,22,39,0.00,0.00,0.0000
1006,22,40,0.00,0.00,0.0000
1007,22,41,0.00,0.00,0.0000
1008,22,42,0.00,0.00,0.0000
1009,22,43,0.00,0.00,0.0000
1010,22,44,0.00,0.00,0.0000
1011,22,45,0.00,0.00,0.0000
1012,22,46,0.00,0.00,0.0000
1013,22,47,0.00,0.00,0.0000
1014,22,48,0.00,0.00,0.0000
1015,22,49,0.00,0.00,0.0000
1016,22,50,0.00,0.00,0.0000
1017,23,1,0.00,0.00,0.0000
1018,23,20,0.00,0.00,0.0000
1019,23,21,0.00,0.00,0.0000
1020,23,22,0.00,0.00,0.0000
1021,23,23,0.00,0.00,0.0000
1022,23,24,0.00,0.00,0.0000
1023,23,25,0.00,0.00,0.0000
1024,23,26,0.00,0.00,0.0000
1025,23,27,0.00,0.00,0.0000
1026,23,28,0.00,0.00,0.0000
1027,23,29,0.00,0.00,0.0000
1028,23,30,0.00,0.00,0.0000
1029,23,31,0.00,0.00,0.0000
1030,23,32,0.00,0.00,0.0000
1031,23,33,0.00,0.00,0.0000
1032,23,34,0.00,0.00,0.0000
1033,23,35,0.00,0.00,0.0000
1034,23,36,0.00,0.00,0.0000
1035,23,37,0.00,0.00,0.0000
1036,23,38,0.00,0.00,0.0000
1037,23,39,0.00,0.00,0.0000
1038,23,40,0.00,0.00,0.0000
1039,23,41,0.00,0.00,0.0000
1040,23,42,0.00,0.00,0.0000
1041,23,43,0.00,0.00,0.0000
1042,23,44,0.00,0.00,0.0000
1043,23,45,0.00,0.00,0.0000
1044,23,46,0.00,0.00,0.0000
1045,23,47,0.00,0.00,0.0000
1046,23,48,0.00,0.00,0.0000
1047,23,49,0.00,0.00,0.0000
1048,23,50,0.00,0.00,0.0000
1049,24,1,0.00,0.00,0.0000
1050,24,20,0.00,0.00,0.0000
1051,24,21,0.00,0.00,0.0000
1052,24,22,0.00,0.00,0.0000
1053,24,23,0.00,0.00,0.0000
1054,24,24,0.00,0.00,0.0000
1055,24,25,0.00,0.00,0.0000
1056,24,26,0.00,0.00,0.0000
1057,24,27,0.00,0.00,0.0000
1058,24,28,0.00,0.00,0.0000
1059,24,29,0.00,0.00,0.0000
1060,24,30,0.00,0.00,0.0000
1061,24,31,0.00,0.00,0.0000
1062,24,32,0.00,0.00,0.0000
1063,24,33,0.00,0.00,0.0000
1064,24,34,0.00,0.00,0.0000
1065,24,35,0.00,0.00,0.0000
1066,24,36,0.00,0.00,0.0000
1067,24,37,0.00,0.00,0.0000
1068,24,38,0.00,0.00,0.0000
1069,24,39,0.00,0.00,0.0000
1070,24,40,0.00,0.00,0.0000
1071,24,41,0.00,0.00,0.0000
1072,24,42,0.00,0.00,0.0000
1073,24,43,0.00,0.00,0.0000
1074,24,44,0.00,0.00,0.0000
1075,24,45,0.00,0.00,0.0000
1076,24,46,0.00,0.00,0.0000
1077,24,47,0.00,0.00,0.0000
1078,24,48,0.00,0.00,0.0000
1079,24,49,0.00,0.00,0.0000
1080,24,50,0.00,0.00,0.0000
1081,25,1,0.00,0.00,0.0000
1082,25,20,0.00,0.00,0.0000
1083,25,21,0.00,0.00,0.0000
1084,25,22,0.00,0.00,0.0000
1085,25,23,0.00,0.00,0.0000
1086,25,24,0.00,0.00,0.0000
1087,25,25,0.00,0.00,0.0000
1088,25,26,0.00,0.00,0.0000
1089,25,27,0.00,0.00,0.0000
1090,25,28,0.00,0.00,0.0000
1091,25,29,0.00,0.00,0.0000
1092,25,30,0.00,0.00,0.0000
1093,25,31,0.00,0.00,0.0000
1094,25,32,0.00,0.00,0.0000
1095,25,33,0.00,0.00,0.0000
1096,25,34,0.00,0.00,0.0000
1097,25,35,0.00,0.00,0.0000
1098,25,36,0.00,0.00,0.0000
1099,25,37,0.00,0.00,0.0000
1100,25,38,0.00,0.00,0.0000
1101,25,39,0.00,0.00,0.0000
1102,25,40,0.00,0.00,0.0000
1103,25,41,0.00,0.00,0.0000
1104,25,42,0.00,0.00,0.0000
1105,25,43,0.00,0.00,0.0000
1106,25,44,0.00,0.00,0.0000
1107,25,45,0.00,0.00,0.0000
1108,25,46,0.00,0.00,0.0000
1109,25,47,0.00,0.00,0.0000
1110,25,48,0.00,0.00,0.0000
1111,25,49,0.00,0.00,0.0000
1112,25,50,0.00,0.00,0.0000
1113,26,1,0.00,0.00,0.0000
1114,26,20,0.00,0.00,0.0000
1115,26,21,0.00,0.00,0.0000
1116,26,22,0.00,0.00,0.0000
1117,26,23,0.00,0.00,0.0000
1118,26,24,0.00,0.00,0.0000
1119,26,25,0.00,0.00,0.0000
1120,26,26,0.00,0.00,0.0000
1121,26,27,0.00,0.00,0.0000
1122,26,28,0.00,0.00,0.0000
1123,26,29,0.00,0.00,0.0000
1124,26,30,0.00,0.00,0.0000
1125,26,31,0.00,0.00,0.0000
1126,26,32,0.00,0.00,0.0000
1127,26,33,0.00,0.00,0.0000
1128,26,34,0.00,0.00,0.0000
1129,26,35,0.00,0.00,0.0000
1130,26,36,0.00,0.00,0.0000
1131,26,37,0.00,0.00,0.0000
1132,26,38,0.00,0.00,0.0000
1133,26,39,0.00,0.00,0.0000
1134,26,40,0.00,0.00,0.0000
1135,26,41,0.00,0.00,0.0000
1136,26,42,0.00,0.00,0.0000
1137,26,43,0.00,0.00,0.0000
1138,26,44,0.00,0.00,0.0000
1139,26,45,0.00,0.00,0.0000
1140,26,46,0.00,0.00,0.0000
1141,26,47,0.00,0.00,0.0000
1142,26,48,0.00,0.00,0.0000
1143,26,49,0.00,0.00,0.0000
1144,26,50,0.00,0.00,0.0000
1145,27,1,0.00,0.00,0.0000
1146,27,20,0.00,0.00,0.0000
1147,27,21,0.00,0.00,0.0000
1148,27,22,0.00,0.00,0.0000
1149,27,23,0.00,0.00,0.0000
1150,27,24,0.00,0.00,0.0000
1151,27,25,0.00,0.00,0.0000
1152,27,26,0.00,0.00,0.0000
1153,27,27,0.00,0.00,0.0000
1154,27,28,0.00,0.00,0.0000
1155,27,29,0.00,0.00,0.0000
1156,27,30,0.00,0.00,0.0000
1157,27,31,0.00,0.00,0.0000
1158,27,32,0.00,0.00,0.0000
1159,27,33,0.00,0.00,0.0000
1160,27,34,0.00,0.00,0.0000
1161,27,35,0.00,0.00,0.0000
1162,27,36,0.00,0.00,0.0000
1163,27,37,0.00,0.00,0.0000
1164,27,38,0.00,0.00,0.0000
1165,27,39,0.00,0.00,0.0000
1166,27,40,0.00,0.00,0.0000
1167,27,41,0.00,0.00,0.0000
1168,27,42,0.00,0.00,0.0000
1169,27,43,0.00,0.00,0.0000
1170,27,44,0.00,0.00,0.0000
1171,27,45,0.00,0.00,0.0000
1172,27,46,0.00,0.00,0.0000
1173,27,47,0.00,0.00,0.0000
1174,27,48,0.00,0.00,0.0000
1175,27,49,0.00,0.00,0.0000
1176,27,50,0.00,0.00,0.0000
1177,28,1,0.00,0.00,0.0000
1178,28,20,0.00,0.00,0.0000
1179,28,21,0.00,0.00,0.0000
1180,28,22,0.00,0.00,0.0000
1181,28,23,0.00,0.00,0.0000
1182,28,24,0.00,0.00,0.0000
1183,28,25,0.00,0.00,0.0000
1184,28,26,0.00,0.00,0.0000
1185,28,27,0.00,0.00,0.0000
1186,28,28,0.00,0.00,0.0000
1187,28,29,0.00,0.00,0.0000
1188,28,30,0.00,0.00,0.0000
1189,28,31,0.00,0.00,0.0000
1190,28,32,0.00,0.00,0.0000
1191,28,33,0.00,0.00,0.0000
1192,28,34,0.00,0.00,0.0000
1193,28,35,0.00,0.00,0.0000
1194,28,36,0.00,0.00,0.0000
1195,28,37,0.00,0.00,0.0000
1196,28,38,0.00,0.00,0.0000
1197,28,39,0.00,0.00,0.0000
1198,28,40,0.00,0.00,0.0000
1199,28,41,0.00,0.00,0.0000
1200,28,42,0.00,0.00,0.0000
1201,28,43,0.00,0.00,0.0000
1202,28,44,0.00,0.00,0.0000
1203,28,45,0.00,0.00,0.0000
1204,28,46,0.00,0.00,0.0000
1205,28,47,0.00,0.00,0.0000
1206,28,48,0.00,0.00,0.0000
1207,28,49,0.00,0.00,0.0000
1208,28,50,0.00,0.00,0.0000
1209,29,1,0.00,0.00,0.0000
1210,29,20,0.00,0.00,0.0000
1211,29,21,0.00,0.00,0.0000
1212,29,22,0.00,0.00,0.0000
1213,29,23,0.00,0.00,0.0000
1214,29,24,0.00,0.00,0.0000
1215,29,25,0.00,0.00,0.0000
1216,29,26,0.00,0.00,0.0000
1217,29,27,0.00,0.00,0.0000
1218,29,28,0.00,0.00,0.0000
1219,29,29,0.00,0.00,0.0000
1220,29,30,0.00,0.00,0.0000
1221,29,31,0.00,0.00,0.0000
1222,29,32,0.00,0.00,0.0000
1223,29,33,0.00,0.00,0.0000
1224,29,34,0.00,0.00,0.0000
1225,29,35,0.00,0.00,0.0000
1226,29,36,0.00,0.00,0.0000
1227,29,37,0.00,0.00,0.0000
1228,29,38,0.00,0.00,0.0000
1229,29,39,0.00,0.00,0.0000
1230,29,40,0.00,0.00,0.0000
1231,29,41,0.00,0.00,0.0000
1232,29,42,0.00,0.00,0.0000
1233,29,43,0.00,0.00,0.0000
1234,29,44,0.00,0.00,0.0000
1235,29,45,0.00,0.00,0.0000
1236,29,46,0.00,0.00,0.0000
1237,29,47,0.00,0.00,0.0000
1238,29,48,0.00,0.00,0.0000
1239,29,49,0.00,0.00,0.0000
1240,29,50,0.00,0.00,0.0000
1241,30,1,0.00,0.00,0.0000
1242,30,20,0.00,0.00,0.0000
1243,30,21,0.00,0.00,0.0000
1244,30,22,0.00,0.00,0.0000
1245,30,23,0.00,0.00,0.0000
1246,30,24,0.00,0.00,0.0000
1247,30,25,0.00,0.00,0.0000
1248,30,26,0.00,0.00,0.0000
1249,30,27,0.00,0.00,0.0000
1250,30,28,0.00,0.00,0.0000
1251,30,29,0.00,0.00,0.0000
1252,30,30,0.00,0.00,0.0000
1253,30,31,0.00,0.00,0.0000
1254,30,32,0.00,0.00,0.0000
1255,30,33,0.00,0.00,0.0000
1256,30,34,0.00,0.00,0.0000
1257,30,35,0.00,0.00,0.0000
1258,30,36,0.00,0.00,0.0000
1259,30,37,0.00,0.00,0.0000
1260,30,38,0.00,0.00,0.0000
1261,30,39,0.00,0.00,0.0000
1262,30,40,0.00,0.00,0.0000
1263,30,41,0.00,0.00,0.0000
1264,30,42,0.00,0.00,0.0000
1265,30,43,0.00,0.00,0.0000
1266,30,44,0.00,0.00,0.0000
1267,30,45,0.00,0.00,0.0000
1268,30,46,0.00,0.00,0.0000
1269,30,47,0.00,0.00,0.0000
1270,30,48,0.00,0.00,0.0000
1271,30,49,0.00,0.00,0.0000
1272,30,50,0.00,0.00,0.0000
1273,31,1,0.00,0.00,0.0000
1274,31,20,0.00,0.00,0.0000
1275,31,21,0.00,0.00,0.0000
1276,31,22,0.00,0.00,0.0000
1277,31,23,0.00,0.00,0.0000
1278,31,24,0.00,0.00,0.0000
1279,31,25,0.00,0.00,0.0000
1280,31,26,0.00,0.00,0.0000
1281,31,27,0.00,0.00,0.0000
1282,31,28,0.00,0.00,0.0000
1283,31,29,0.00,0.00,0.0000
1284,31,30,0.00,0.00,0.0000
1285,31,31,0.00,0.00,0.0000
1286,31,32,0.00,0.00,0.0000
1287,31,33,0.00,0.00,0.0000
1288,31,34,0.00,0.00,0.0000
1289,31,35,0.00,0.00,0.0000
1290,31,36,0.00,0.00,0.0000
1291,31,37,0.00,0.00,0.0000
1292,31,38,0.00,0.00,0.0000
1293,31,39,0.00,0.00,0.0000
1294,31,40,0.00,0.00,0.0000
1295,31,41,0.00,0.00,0.0000
1296,31,42,0.00,0.00,0.0000
1297,31,43,0.00,0.00,0.0000
1298,31,44,0.00,0.00,0.0000
1299,31,45,0.00,0.00,0.0000
1300,31,46,0.00,0.00,0.0000
1301,31,47,0.00,0.00,0.0000
1302,31,48,0.00,0.00,0.0000
1303,31,49,0.00,0.00,0.0000
1304,31,50,0.00,0.00,0.0000
1305,32,1,0.00,0.00,0.0000
1306,32,19,0.00,0.00,0.0000
1307,32,20,0.00,0.00,0.0000
1308,32,21,0.00,0.00,0.0000
1309,32,22,0.00,0.00,0.0000
1310,32,23,0.00,0.00,0.0000
1311,32,24,0.00,0.00,0.0000
1312,32,25,0.00,0.00,0.0000
1313,32,26,0.00,0.00,0.0000
1314,32,27,0.00,0.00,0.0000
1315,32,28,0.00,0.00,0.0000
1316,32,29,0.00,0.00,0.0000
1317,32,30,0.00,0.00,0.0000
1318,32,31,0.00,0.00,0.0000
1319,32,32,0.00,0.00,0.0000
1320,32,33,0.00,0.00,0.0000
1321,32,34,0.00,0.00,0.0000
1322,32,35,0.00,0.00,0.0000
1323,32,36,0.00,0.00,0.0000
1324,32,37,0.00,0.00,0.0000
1325,32,38,0.00,0.00,0.0000
1326,32,39,0.00,0.00,0.0000
1327,32,40,0.00,0.00,0.0000
1328,32,41,0.00,0.00,0.0000
1329,32,42,0.00,0.00,0.0000
1330,32,43,0.00,0.00,0.0000
1331,32,44,0.00,0.00,0.0000
1332,32,45,0.00,0.00,0.0000
1333,32,46,0.00,0.00,0.0000
1334,32,47,0.00,0.00,0.0000
1335,32,48,0.00,0.00,0.0000
1336,32,49,0.00,0.00,0.0000
1337,32,50,0.00,0.00,0.0000
1338,33,1,0.00,0.00,0.0000
1339,33,19,0.00,0.00,0.0000
1340,33,20,0.00,0.00,0.0000
1341,33,21,0.00,0.00,0.0000
1342,33,22,0.00,0.00,0.0000
1343,33,23,0.00,0.00,0.0000
1344,33,24,0.00,0.00,0.0000
1345,33,25,0.00,0.00,0.0000
1346,33,26,0.00,0.00,0.0000
1347,33,27,0.00,0.00,0.0000
1348,33,28,0.00,0.00,0.0000
1349,33,29,0.00,0.00,0.0000
1350,33,30,0.00,0.00,0.0000
1351,33,31,0.00,0.00,0.0000
1352,33,32,0.00,0.00,0.0000
1353,33,33,0.00,0.00,0.0000
1354,33,34,0.00,0.00,0.0000
1355,33,35,0.00,0.00,0.0000
1356,33,36,0.00,0.00,0.0000
1357,33,37,0.00,0.00,0.0000
1358,33,38,0.00,0.00,0.0000
1359,33,39,0.00,0.00,0.0000
1360,33,40,0.00,0.00,0.0000
1361,33,41,0.00,0.00,0.0000
1362,33,42,0.00,0.00,0.0000
1363,33,43,0.00,0.00,0.0000
1364,33,44,0.00,0.00,0.0000
1365,33,45,0.00,0.00,0.0000
1366,33,46,0.00,0.00,0.0000
1367,33,47,0.00,0.00,0.0000
1368,33,48,0.00,0.00,0.0000
1369,33,49,0.00,0.00,0.0000
1370,33,50,0.00,0.00,0.0000
1371,34,1,0.00,0.00,0.0000
1372,34,19,0.00,0.00,0.0000
1373,34,20,0.00,0.00,0.0000
1374,34,21,0.00,0.00,0.0000
1375,34,22,0.00,0.00,0.0000
1376,34,23,0.00,0.00,0.0000
1377,34,24,0.00,0.00,0.0000
1378,34,25,0.00,0.00,0.0000
1379,34,26,0.00,0.00,0.0000
1380,34,27,0.00,0.00,0.0000
1381,34,28,0.00,0.00,0.0000
1382,34,29,0.00,0.00,0.0000
1383,34,30,0.00,0.00,0.0000
1384,34,31,0.00,0.00,0.0000
1385,34,32,0.00,0.00,0.0000
1386,34,33,0.00,0.00,0.0000
1387,34,34,0.00,0.00,0.0000
1388,34,35,0.00,0.00,0.0000
1389,34,36,0.00,0.00,0.0000
1390,34,37,0.00,0.00,0.0000
1391,34,38,0.00,0.00,0.0000
1392,34,39,0.00,0.00,0.0000
1393,34,40,0.00,0.00,0.0000
1394,34,41,0.00,0.00,0.0000
1395,34,42,0.00,0.00,0.0000
1396,34,43,0.00,0.00,0.0000
1397,34,44,0.00,0.00,0.0000
1398,34,45,0.00,0.00,0.0000
1399,34,46,0.00,0.00,0.0000
1400,34,47,0.00,0.00,0.0000
1401,34,48,0.00,0.00,0.0000
1402,34,49,0.00,0.00,0.0000
1403,34,50,0.00,0.00,0.0000
1404,35,1,0.00,0.00,0.0000
1405,35,19,0.00,0.00,0.0000
1406,35,20,0.00,0.00,0.0000
1407,35,21,0.00,0.00,0.0000
1408,35,22,0.00,0.00,0.0000
1409,35,23,0.00,0.00,0.0000
1410,35,24,0.00,0.00,0.0000
1411,35,25,0.00,0.00,0.0000
1412,35,26,0.00,0.00,0.0000
1413,35,27,0.00,0.00,0.0000
1414,35,28,0.00,0.00,0.0000
1415,35,29,0.00,0.00,0.0000
1416,35,30,0.00,0.00,0.0000
1417,35,31,0.00,0.00,0.0000
1418,35,32,0.00,0.00,0.0000
1419,35,33,0.00,0.00,0.0000
1420,35,34,0.00,0.00,0.0000
1421,35,35,0.00,0.00,0.0000
1422,35,36,0.00,0.00,0.0000
1423,35,37,0.00,0.00,0.0000
1424,35,38,0.00,0.00,0.0000
1425,35,39,0.00,0.00,0.0000
1426,35,40,0.00,0.00,0.0000
1427,35,41,0.00,0.00,0.0000
1428,35,42,0.00,0.00,0.0000
1429,35,43,0.00,0.00,0.0000
1430,35,44,0.00,0.00,0.0000
