#,P:N1,P:N2,净利润,年化收益率%,夏普比率
727,17,27,0.00,0.00,0.0000
728,17,28,0.00,0.00,0.0000
729,17,29,0.00,0.00,0.0000
730,17,30,0.00,0.00,0.0000
731,17,31,0.00,0.00,0.0000
732,17,32,0.00,0.00,0.0000
733,17,33,0.00,0.00,0.0000
734,17,34,0.00,0.00,0.0000
735,17,35,0.00,0.00,0.0000
736,17,36,0.00,0.00,0.0000
737,17,37,0.00,0.00,0.0000
738,17,38,0.00,0.00,0.0000
739,17,39,0.00,0.00,0.0000
740,17,40,0.00,0.00,0.0000
741,17,41,0.00,0.00,0.0000
742,17,42,0.00,0.00,0.0000
743,17,43,0.00,0.00,0.0000
744,17,44,0.00,0.00,0.0000
745,17,45,0.00,0.00,0.0000
746,17,46,0.00,0.00,0.0000
747,17,47,0.00,0.00,0.0000
748,17,48,0.00,0.00,0.0000
749,17,49,0.00,0.00,0.0000
750,17,50,0.00,0.00,0.0000
751,18,1,0.00,0.00,0.0000
752,18,3,0.00,0.00,0.0000
753,18,4,0.00,0.00,0.0000
754,18,5,0.00,0.00,0.0000
755,18,6,0.00,0.00,0.0000
756,18,7,0.00,0.00,0.0000
757,18,8,0.00,0.00,0.0000
758,18,9,0.00,0.00,0.0000
759,18,10,0.00,0.00,0.0000
760,18,11,0.00,0.00,0.0000
761,18,12,0.00,0.00,0.0000
762,18,13,0.00,0.00,0.0000
763,18,14,0.00,0.00,0.0000
764,18,15,0.00,0.00,0.0000
765,18,16,0.00,0.00,0.0000
766,18,17,0.00,0.00,0.0000
767,18,18,0.00,0.00,0.0000
768,18,19,0.00,0.00,0.0000
769,18,20,0.00,0.00,0.0000
770,18,21,0.00,0.00,0.0000
771,18,22,0.00,0.00,0.0000
772,18,23,0.00,0.00,0.0000
773,18,24,0.00,0.00,0.0000
774,18,25,0.00,0.00,0.0000
775,18,26,0.00,0.00,0.0000
776,18,27,0.00,0.00,0.0000
777,18,28,0.00,0.00,0.0000
778,18,29,0.00,0.00,0.0000
779,18,30,0.00,0.00,0.0000
780,18,31,0.00,0.00,0.0000
781,18,32,0.00,0.00,0.0000
782,18,33,0.00,0.00,0.0000
783,18,34,0.00,0.00,0.0000
784,18,35,0.00,0.00,0.0000
785,18,36,0.00,0.00,0.0000
786,18,37,0.00,0.00,0.0000
787,18,38,0.00,0.00,0.0000
788,18,39,0.00,0.00,0.0000
789,18,40,0.00,0.00,0.0000
790,18,41,0.00,0.00,0.0000
791,18,42,0.00,0.00,0.0000
792,18,43,0.00,0.00,0.0000
793,18,44,0.00,0.00,0.0000
794,18,45,0.00,0.00,0.0000
795,18,46,0.00,0.00,0.0000
796,18,47,0.00,0.00,0.0000
797,18,48,0.00,0.00,0.0000
798,18,49,0.00,0.00,0.0000
799,18,50,0.00,0.00,0.0000
800,19,1,0.00,0.00,0.0000
801,19,2,0.00,0.00,0.0000
802,19,3,0.00,0.00,0.0000
803,19,4,0.00,0.00,0.0000
804,19,5,0.00,0.00,0.0000
805,19,6,0.00,0.00,0.0000
806,19,7,0.00,0.00,0.0000
807,19,8,0.00,0.00,0.0000
808,19,9,0.00,0.00,0.0000
809,19,10,0.00,0.00,0.0000
810,19,11,0.00,0.00,0.0000
811,19,12,0.00,0.00,0.0000
812,19,13,0.00,0.00,0.0000
813,19,14,0.00,0.00,0.0000
814,19,15,0.00,0.00,0.0000
815,19,16,0.00,0.00,0.0000
816,19,17,0.00,0.00,0.0000
817,19,18,0.00,0.00,0.0000
818,19,19,0.00,0.00,0.0000
819,19,20,0.00,0.00,0.0000
820,19,21,0.00,0.00,0.0000
821,19,22,0.00,0.00,0.0000
822,19,23,0.00,0.00,0.0000
823,19,24,0.00,0.00,0.0000
824,19,25,0.00,0.00,0.0000
825,19,26,0.00,0.00,0.0000
826,19,27,0.00,0.00,0.0000
827,19,28,0.00,0.00,0.0000
828,19,29,0.00,0.00,0.0000
829,19,30,0.00,0.00,0.0000
830,19,31,0.00,0.00,0.0000
831,19,32,0.00,0.00,0.0000
832,19,33,0.00,0.00,0.0000
833,19,34,0.00,0.00,0.0000
834,19,35,0.00,0.00,0.0000
835,19,36,0.00,0.00,0.0000
836,19,37,0.00,0.00,0.0000
837,19,38,0.00,0.00,0.0000
838,19,39,0.00,0.00,0.0000
839,19,40,0.00,0.00,0.0000
840,19,41,0.00,0.00,0.0000
841,19,42,0.00,0.00,0.0000
842,19,43,0.00,0.00,0.0000
843,19,44,0.00,0.00,0.0000
844,19,45,0.00,0.00,0.0000
845,19,46,0.00,0.00,0.0000
846,19,47,0.00,0.00,0.0000
847,19,48,0.00,0.00,0.0000
848,19,49,0.00,0.00,0.0000
849,19,50,0.00,0.00,0.0000
850,20,1,0.00,0.00,0.0000
851,20,4,0.00,0.00,0.0000
852,20,5,0.00,0.00,0.0000
853,20,6,0.00,0.00,0.0000
854,20,7,0.00,0.00,0.0000
855,20,8,0.00,0.00,0.0000
856,20,9,0.00,0.00,0.0000
857,20,10,0.00,0.00,0.0000
858,20,11,0.00,0.00,0.0000
859,20,12,0.00,0.00,0.0000
860,20,13,0.00,0.00,0.0000
861,20,14,0.00,0.00,0.0000
862,20,15,0.00,0.00,0.0000
863,20,16,0.00,0.00,0.0000
864,20,17,0.00,0.00,0.0000
865,20,18,0.00,0.00,0.0000
866,20,19,0.00,0.00,0.0000
867,20,20,0.00,0.00,0.0000
868,20,21,0.00,0.00,0.0000
869,20,22,0.00,0.00,0.0000
870,20,23,0.00,0.00,0.0000
871,20,24,0.00,0.00,0.0000
872,20,25,0.00,0.00,0.0000
873,20,26,0.00,0.00,0.0000
874,20,27,0.00,0.00,0.0000
875,20,28,0.00,0.00,0.0000
876,20,29,0.00,0.00,0.0000
877,20,30,0.00,0.00,0.0000
878,20,31,0.00,0.00,0.0000
879,20,32,0.00,0.00,0.0000
880,20,33,0.00,0.00,0.0000
881,20,34,0.00,0.00,0.0000
882,20,35,0.00,0.00,0.0000
883,20,36,0.00,0.00,0.0000
884,20,37,0.00,0.00,0.0000
885,20,38,0.00,0.00,0.0000
886,20,39,0.00,0.00,0.0000
887,20,40,0.00,0.00,0.0000
888,20,41,0.00,0.00,0.0000
889,20,42,0.00,0.00,0.0000
890,20,43,0.00,0.00,0.0000
891,20,44,0.00,0.00,0.0000
892,20,45,0.00,0.00,0.0000
893,20,46,0.00,0.00,0.0000
894,20,47,0.00,0.00,0.0000
895,20,48,0.00,0.00,0.0000
896,20,49,0.00,0.00,0.0000
897,20,50,0.00,0.00,0.0000
898,21,1,0.00,0.00,0.0000
899,21,2,0.00,0.00,0.0000
900,21,3,0.00,0.00,0.0000
901,21,4,0.00,0.00,0.0000
902,21,5,0.00,0.00,0.0000
903,21,6,0.00,0.00,0.0000
904,21,7,0.00,0.00,0.0000
905,21,8,0.00,0.00,0.0000
906,21,9,0.00,0.00,0.0000
907,21,10,0.00,0.00,0.0000
908,21,11,0.00,0.00,0.0000
909,21,12,0.00,0.00,0.0000
910,21,13,0.00,0.00,0.0000
911,21,14,0.00,0.00,0.0000
912,21,15,0.00,0.00,0.0000
913,21,16,0.00,0.00,0.0000
914,21,17,0.00,0.00,0.0000
915,21,18,0.00,0.00,0.0000
916,21,19,0.00,0.00,0.0000
917,21,20,0.00,0.00,0.0000
918,21,21,0.00,0.00,0.0000
919,21,22,0.00,0.00,0.0000
920,21,23,0.00,0.00,0.0000
921,21,24,0.00,0.00,0.0000
922,21,25,0.00,0.00,0.0000
923,21,26,0.00,0.00,0.0000
924,21,27,0.00,0.00,0.0000
925,21,28,0.00,0.00,0.0000
926,21,29,0.00,0.00,0.0000
927,21,30,0.00,0.00,0.0000
928,21,31,0.00,0.00,0.0000
929,21,32,0.00,0.00,0.0000
930,21,33,0.00,0.00,0.0000
931,21,34,0.00,0.00,0.0000
932,21,35,0.00,0.00,0.0000
933,21,36,0.00,0.00,0.0000
934,21,37,0.00,0.00,0.0000
935,21,38,0.00,0.00,0.0000
936,21,39,0.00,0.00,0.0000
937,21,40,0.00,0.00,0.0000
938,21,41,0.00,0.00,0.0000
939,21,42,0.00,0.00,0.0000
940,21,43,0.00,0.00,0.0000
941,21,44,0.00,0.00,0.0000
942,21,45,0.00,0.00,0.0000
943,21,46,0.00,0.00,0.0000
944,21,47,0.00,0.00,0.0000
945,21,48,0.00,0.00,0.0000
946,21,49,0.00,0.00,0.0000
947,21,50,0.00,0.00,0.0000
948,22,1,0.00,0.00,0.0000
949,22,4,0.00,0.00,0.0000
950,22,5,0.00,0.00,0.0000
951,22,6,0.00,0.00,0.0000
952,22,7,0.00,0.00,0.0000
953,22,8,0.00,0.00,0.0000
954,22,9,0.00,0.00,0.0000
955,22,10,0.00,0.00,0.0000
956,22,11,0.00,0.00,0.0000
957,22,12,0.00,0.00,0.0000
958,22,13,0.00,0.00,0.0000
959,22,14,0.00,0.00,0.0000
960,22,15,0.00,0.00,0.0000
961,22,16,0.00,0.00,0.0000
962,22,17,0.00,0.00,0.0000
963,22,18,0.00,0.00,0.0000
964,22,19,0.00,0.00,0.0000
965,22,20,0.00,0.00,0.0000
966,22,21,0.00,0.00,0.0000
967,22,22,0.00,0.00,0.0000
968,22,23,0.00,0.00,0.0000
969,22,24,0.00,0.00,0.0000
970,22,25,0.00,0.00,0.0000
971,22,26,0.00,0.00,0.0000
972,22,27,0.00,0.00,0.0000
973,22,28,0.00,0.00,0.0000
974,22,29,0.00,0.00,0.0000
975,22,30,0.00,0.00,0.0000
976,22,31,0.00,0.00,0.0000
977,22,32,0.00,0.00,0.0000
978,22,33,0.00,0.00,0.0000
979,22,34,0.00,0.00,0.0000
980,22,35,0.00,0.00,0.0000
981,22,36,0.00,0.00,0.0000
982,22,37,0.00,0.00,0.0000
983,22,38,0.00,0.00,0.0000
984,22,39,0.00,0.00,0.0000
985,22,40,0.00,0.00,0.0000
986,22,41,0.00,0.00,0.0000
987,22,42,0.00,0.00,0.0000
988,22,43,0.00,0.00,0.0000
989,22,44,0.00,0.00,0.0000
990,22,45,0.00,0.00,0.0000
991,22,46,0.00,0.00,0.0000
992,22,47,0.00,0.00,0.0000
993,22,48,0.00,0.00,0.0000
994,22,49,0.00,0.00,0.0000
995,22,50,0.00,0.00,0.0000
996,23,1,0.00,0.00,0.0000
997,23,2,0.00,0.00,0.0000
998,23,3,0.00,0.00,0.0000
999,23,4,0.00,0.00,0.0000
1000,23,5,0.00,0.00,0.0000
1001,23,6,0.00,0.00,0.0000
1002,23,7,0.00,0.00,0.0000
1003,23,8,0.00,0.00,0.0000
1004,23,9,0.00,0.00,0.0000
1005,23,10,0.00,0.00,0.0000
1006,23,11,0.00,0.00,0.0000
1007,23,12,0.00,0.00,0.0000
1008,23,13,0.00,0.00,0.0000
1009,23,14,0.00,0.00,0.0000
1010,23,15,0.00,0.00,0.0000
1011,23,16,0.00,0.00,0.0000
1012,23,17,0.00,0.00,0.0000
1013,23,18,0.00,0.00,0.0000
1014,23,19,0.00,0.00,0.0000
1015,23,20,0.00,0.00,0.0000
1016,23,21,0.00,0.00,0.0000
1017,23,22,0.00,0.00,0.0000
1018,23,23,0.00,0.00,0.0000
1019,23,24,0.00,0.00,0.0000
1020,23,25,0.00,0.00,0.0000
1021,23,26,0.00,0.00,0.0000
1022,23,27,0.00,0.00,0.0000
1023,23,28,0.00,0.00,0.0000
1024,23,29,0.00,0.00,0.0000
1025,23,30,0.00,0.00,0.0000
1026,23,31,0.00,0.00,0.0000
1027,23,32,0.00,0.00,0.0000
1028,23,33,0.00,0.00,0.0000
1029,23,34,0.00,0.00,0.0000
1030,23,35,0.00,0.00,0.0000
1031,23,36,0.00,0.00,0.0000
1032,23,37,0.00,0.00,0.0000
1033,23,38,0.00,0.00,0.0000
1034,23,39,0.00,0.00,0.0000
1035,23,40,0.00,0.00,0.0000
1036,23,41,0.00,0.00,0.0000
1037,23,42,0.00,0.00,0.0000
1038,23,43,0.00,0.00,0.0000
1039,23,44,0.00,0.00,0.0000
1040,23,45,0.00,0.00,0.0000
1041,23,46,0.00,0.00,0.0000
1042,23,47,0.00,0.00,0.0000
1043,23,48,0.00,0.00,0.0000
1044,23,49,0.00,0.00,0.0000
1045,23,50,0.00,0.00,0.0000
1046,24,1,0.00,0.00,0.0000
1047,24,2,0.00,0.00,0.0000
1048,24,3,0.00,0.00,0.0000
1049,24,4,0.00,0.00,0.0000
1050,24,5,0.00,0.00,0.0000
1051,24,6,0.00,0.00,0.0000
1052,24,7,0.00,0.00,0.0000
1053,24,8,0.00,0.00,0.0000
1054,24,9,0.00,0.00,0.0000
1055,24,10,0.00,0.00,0.0000
1056,24,11,0.00,0.00,0.0000
1057,24,12,0.00,0.00,0.0000
1058,24,13,0.00,0.00,0.0000
1059,24,14,0.00,0.00,0.0000
1060,24,15,0.00,0.00,0.0000
1061,24,16,0.00,0.00,0.0000
1062,24,17,0.00,0.00,0.0000
1063,24,18,0.00,0.00,0.0000
1064,24,19,0.00,0.00,0.0000
1065,24,20,0.00,0.00,0.0000
1066,24,21,0.00,0.00,0.0000
1067,24,22,0.00,0.00,0.0000
1068,24,23,0.00,0.00,0.0000
1069,24,24,0.00,0.00,0.0000
1070,24,25,0.00,0.00,0.0000
1071,24,26,0.00,0.00,0.0000
1072,24,27,0.00,0.00,0.0000
1073,24,28,0.00,0.00,0.0000
1074,24,29,0.00,0.00,0.0000
1075,24,30,0.00,0.00,0.0000
1076,24,31,0.00,0.00,0.0000
1077,24,32,0.00,0.00,0.0000
1078,24,33,0.00,0.00,0.0000
1079,24,34,0.00,0.00,0.0000
1080,24,35,0.00,0.00,0.0000
1081,24,36,0.00,0.00,0.0000
1082,24,37,0.00,0.00,0.0000
1083,24,38,0.00,0.00,0.0000
1084,24,39,0.00,0.00,0.0000
1085,24,40,0.00,0.00,0.0000
1086,24,41,0.00,0.00,0.0000
1087,24,42,0.00,0.00,0.0000
1088,24,43,0.00,0.00,0.0000
1089,24,44,0.00,0.00,0.0000
1090,24,45,0.00,0.00,0.0000
1091,24,46,0.00,0.00,0.0000
1092,24,47,0.00,0.00,0.0000
1093,24,48,0.00,0.00,0.0000
1094,24,49,0.00,0.00,0.0000
1095,24,50,0.00,0.00,0.0000
1096,25,1,0.00,0.00,0.0000
1097,25,2,0.00,0.00,0.0000
1098,25,4,0.00,0.00,0.0000
1099,25,5,0.00,0.00,0.0000
1100,25,6,0.00,0.00,0.0000
1101,25,7,0.00,0.00,0.0000
1102,25,8,0.00,0.00,0.0000
1103,25,9,0.00,0.00,0.0000
1104,25,10,0.00,0.00,0.0000
1105,25,11,0.00,0.00,0.0000
1106,25,12,0.00,0.00,0.0000
1107,25,13,0.00,0.00,0.0000
1108,25,14,0.00,0.00,0.0000
1109,25,15,0.00,0.00,0.0000
1110,25,16,0.00,0.00,0.0000
1111,25,17,0.00,0.00,0.0000
1112,25,18,0.00,0.00,0.0000
1113,25,19,0.00,0.00,0.0000
1114,25,20,0.00,0.00,0.0000
1115,25,21,0.00,0.00,0.0000
1116,25,22,0.00,0.00,0.0000
1117,25,23,0.00,0.00,0.0000
1118,25,24,0.00,0.00,0.0000
1119,25,25,0.00,0.00,0.0000
1120,25,26,0.00,0.00,0.0000
1121,25,27,0.00,0.00,0.0000
1122,25,28,0.00,0.00,0.0000
1123,25,29,0.00,0.00,0.0000
1124,25,30,0.00,0.00,0.0000
1125,25,31,0.00,0.00,0.0000
1126,25,32,0.00,0.00,0.0000
1127,25,33,0.00,0.00,0.0000
1128,25,34,0.00,0.00,0.0000
1129,25,35,0.00,0.00,0.0000
1130,25,36,0.00,0.00,0.0000
1131,25,37,0.00,0.00,0.0000
1132,25,38,0.00,0.00,0.0000
1133,25,39,0.00,0.00,0.0000
1134,25,40,0.00,0.00,0.0000
1135,25,41,0.00,0.00,0.0000
1136,25,42,0.00,0.00,0.0000
1137,25,43,0.00,0.00,0.0000
1138,25,44,0.00,0.00,0.0000
1139,25,45,0.00,0.00,0.0000
1140,25,46,0.00,0.00,0.0000
1141,25,47,0.00,0.00,0.0000
1142,25,48,0.00,0.00,0.0000
1143,25,49,0.00,0.00,0.0000
1144,25,50,0.00,0.00,0.0000
1145,26,1,0.00,0.00,0.0000
1146,26,2,0.00,0.00,0.0000
1147,26,3,0.00,0.00,0.0000
1148,26,4,0.00,0.00,0.0000
1149,26,5,0.00,0.00,0.0000
1150,26,6,0.00,0.00,0.0000
1151,26,7,0.00,0.00,0.0000
1152,26,8,0.00,0.00,0.0000
1153,26,9,0.00,0.00,0.0000
1154,26,10,0.00,0.00,0.0000
1155,26,11,0.00,0.00,0.0000
1156,26,12,0.00,0.00,0.0000
1157,26,13,0.00,0.00,0.0000
1158,26,14,0.00,0.00,0.0000
1159,26,15,0.00,0.00,0.0000
1160,26,16,0.00,0.00,0.0000
1161,26,17,0.00,0.00,0.0000
1162,26,18,0.00,0.00,0.0000
1163,26,19,0.00,0.00,0.0000
1164,26,20,0.00,0.00,0.0000
1165,26,21,0.00,0.00,0.0000
1166,26,22,0.00,0.00,0.0000
1167,26,23,0.00,0.00,0.0000
1168,26,24,0.00,0.00,0.0000
1169,26,25,0.00,0.00,0.0000
1170,26,26,0.00,0.00,0.0000
1171,26,27,0.00,0.00,0.0000
1172,26,28,0.00,0.00,0.0000
1173,26,29,0.00,0.00,0.0000
1174,26,30,0.00,0.00,0.0000
1175,26,31,0.00,0.00,0.0000
1176,26,32,0.00,0.00,0.0000
1177,26,33,0.00,0.00,0.0000
1178,26,34,0.00,0.00,0.0000
1179,26,35,0.00,0.00,0.0000
1180,26,36,0.00,0.00,0.0000
1181,26,37,0.00,0.00,0.0000
1182,26,38,0.00,0.00,0.0000
1183,26,39,0.00,0.00,0.0000
1184,26,40,0.00,0.00,0.0000
1185,26,41,0.00,0.00,0.0000
1186,26,42,0.00,0.00,0.0000
1187,26,43,0.00,0.00,0.0000
1188,26,44,0.00,0.00,0.0000
1189,26,45,0.00,0.00,0.0000
1190,26,46,0.00,0.00,0.0000
1191,26,47,0.00,0.00,0.0000
1192,26,48,0.00,0.00,0.0000
1193,26,49,0.00,0.00,0.0000
1194,26,50,0.00,0.00,0.0000
1195,27,1,0.00,0.00,0.0000
1196,27,2,0.00,0.00,0.0000
1197,27,3,0.00,0.00,0.0000
1198,27,4,0.00,0.00,0.0000
1199,27,5,0.00,0.00,0.0000
1200,27,6,0.00,0.00,0.0000
1201,27,7,0.00,0.00,0.0000
1202,27,8,0.00,0.00,0.0000
1203,27,9,0.00,0.00,0.0000
1204,27,10,0.00,0.00,0.0000
1205,27,11,0.00,0.00,0.0000
1206,27,12,0.00,0.00,0.0000
1207,27,13,0.00,0.00,0.0000
1208,27,14,0.00,0.00,0.0000
1209,27,15,0.00,0.00,0.0000
1210,27,16,0.00,0.00,0.0000
1211,27,17,0.00,0.00,0.0000
1212,27,18,0.00,0.00,0.0000
1213,27,19,0.00,0.00,0.0000
1214,27,20,0.00,0.00,0.0000
1215,27,21,0.00,0.00,0.0000
1216,27,22,0.00,0.00,0.0000
1217,27,23,0.00,0.00,0.0000
1218,27,24,0.00,0.00,0.0000
1219,27,25,0.00,0.00,0.0000
1220,27,26,0.00,0.00,0.0000
1221,27,27,0.00,0.00,0.0000
1222,27,28,0.00,0.00,0.0000
1223,27,29,0.00,0.00,0.0000
1224,27,30,0.00,0.00,0.0000
1225,27,31,0.00,0.00,0.0000
1226,27,32,0.00,0.00,0.0000
1227,27,33,0.00,0.00,0.0000
1228,27,34,0.00,0.00,0.0000
1229,27,35,0.00,0.00,0.0000
1230,27,36,0.00,0.00,0.0000
1231,27,37,0.00,0.00,0.0000
1232,27,38,0.00,0.00,0.0000
1233,27,39,0.00,0.00,0.0000
1234,27,40,0.00,0.00,0.0000
1235,27,41,0.00,0.00,0.0000
1236,27,42,0.00,0.00,0.0000
1237,27,43,0.00,0.00,0.0000
1238,27,44,0.00,0.00,0.0000
1239,27,45,0.00,0.00,0.0000
1240,27,46,0.00,0.00,0.0000
1241,27,47,0.00,0.00,0.0000
1242,27,48,0.00,0.00,0.0000
1243,27,49,0.00,0.00,0.0000
1244,27,50,0.00,0.00,0.0000
1245,28,1,0.00,0.00,0.0000
1246,28,2,0.00,0.00,0.0000
1247,28,3,0.00,0.00,0.0000
1248,28,4,0.00,0.00,0.0000
1249,28,5,0.00,0.00,0.0000
1250,28,6,0.00,0.00,0.0000
1251,28,7,0.00,0.00,0.0000
1252,28,8,0.00,0.00,0.0000
1253,28,9,0.00,0.00,0.0000
1254,28,10,0.00,0.00,0.0000
1255,28,11,0.00,0.00,0.0000
1256,28,12,0.00,0.00,0.0000
1257,28,13,0.00,0.00,0.0000
1258,28,14,0.00,0.00,0.0000
1259,28,15,0.00,0.00,0.0000
1260,28,16,0.00,0.00,0.0000
1261,28,17,0.00,0.00,0.0000
1262,28,18,0.00,0.00,0.0000
1263,28,19,0.00,0.00,0.0000
1264,28,20,0.00,0.00,0.0000
1265,28,21,0.00,0.00,0.0000
1266,28,22,0.00,0.00,0.0000
1267,28,23,0.00,0.00,0.0000
1268,28,24,0.00,0.00,0.0000
1269,28,25,0.00,0.00,0.0000
1270,28,26,0.00,0.00,0.0000
1271,28,27,0.00,0.00,0.0000
1272,28,28,0.00,0.00,0.0000
1273,28,29,0.00,0.00,0.0000
1274,28,30,0.00,0.00,0.0000
1275,28,31,0.00,0.00,0.0000
1276,28,32,0.00,0.00,0.0000
1277,28,33,0.00,0.00,0.0000
1278,28,34,0.00,0.00,0.0000
1279,28,35,0.00,0.00,0.0000
1280,28,36,0.00,0.00,0.0000
1281,28,37,0.00,0.00,0.0000
1282,28,38,0.00,0.00,0.0000
1283,28,39,0.00,0.00,0.0000
1284,28,40,0.00,0.00,0.0000
1285,28,41,0.00,0.00,0.0000
1286,28,42,0.00,0.00,0.0000
1287,28,43,0.00,0.00,0.0000
1288,28,44,0.00,0.00,0.0000
1289,28,45,0.00,0.00,0.0000
1290,28,46,0.00,0.00,0.0000
1291,28,47,0.00,0.00,0.0000
1292,28,48,0.00,0.00,0.0000
1293,28,49,0.00,0.00,0.0000
1294,28,50,0.00,0.00,0.0000
1295,29,1,0.00,0.00,0.0000
1296,29,2,0.00,0.00,0.0000
1297,29,3,0.00,0.00,0.0000
1298,29,4,0.00,0.00,0.0000
1299,29,5,0.00,0.00,0.0000
1300,29,6,0.00,0.00,0.0000
1301,29,7,0.00,0.00,0.0000
1302,29,8,0.00,0.00,0.0000
1303,29,9,0.00,0.00,0.0000
1304,29,10,0.00,0.00,0.0000
1305,29,11,0.00,0.00,0.0000
1306,29,12,0.00,0.00,0.0000
1307,29,13,0.00,0.00,0.0000
1308,29,14,0.00,0.00,0.0000
1309,29,15,0.00,0.00,0.0000
1310,29,16,0.00,0.00,0.0000
1311,29,17,0.00,0.00,0.0000
1312,29,18,0.00,0.00,0.0000
1313,29,19,0.00,0.00,0.0000
1314,29,20,0.00,0.00,0.0000
1315,29,21,0.00,0.00,0.0000
1316,29,22,0.00,0.00,0.0000
1317,29,23,0.00,0.00,0.0000
1318,29,24,0.00,0.00,0.0000
1319,29,25,0.00,0.00,0.0000
1320,29,26,0.00,0.00,0.0000
1321,29,27,0.00,0.00,0.0000
1322,29,28,0.00,0.00,0.0000
1323,29,29,0.00,0.00,0.0000
1324,29,30,0.00,0.00,0.0000
1325,29,31,0.00,0.00,0.0000
1326,29,32,0.00,0.00,0.0000
1327,29,33,0.00,0.00,0.0000
1328,29,34,0.00,0.00,0.0000
1329,29,35,0.00,0.00,0.0000
1330,29,36,0.00,0.00,0.0000
1331,29,37,0.00,0.00,0.0000
1332,29,38,0.00,0.00,0.0000
1333,29,39,0.00,0.00,0.0000
1334,29,40,0.00,0.00,0.0000
1335,29,41,0.00,0.00,0.0000
1336,29,42,0.00,0.00,0.0000
1337,29,43,0.00,0.00,0.0000
1338,29,44,0.00,0.00,0.0000
1339,29,45,0.00,0.00,0.0000
1340,29,46,0.00,0.00,0.0000
1341,29,47,0.00,0.00,0.0000
1342,29,48,0.00,0.00,0.0000
1343,29,49,0.00,0.00,0.0000
1344,29,50,0.00,0.00,0.0000
1345,30,1,0.00,0.00,0.0000
1346,30,2,0.00,0.00,0.0000
1347,30,3,0.00,0.00,0.0000
1348,30,4,0.00,0.00,0.0000
1349,30,5,0.00,0.00,0.0000
1350,30,6,0.00,0.00,0.0000
1351,30,7,0.00,0.00,0.0000
1352,30,8,0.00,0.00,0.0000
1353,30,9,0.00,0.00,0.0000
1354,30,10,0.00,0.00,0.0000
1355,30,11,0.00,0.00,0.0000
1356,30,12,0.00,0.00,0.0000
1357,30,13,0.00,0.00,0.0000
1358,30,14,0.00,0.00,0.0000
1359,30,15,0.00,0.00,0.0000
1360,30,16,0.00,0.00,0.0000
1361,30,17,0.00,0.00,0.0000
1362,30,18,0.00,0.00,0.0000
1363,30,19,0.00,0.00,0.0000
1364,30,20,0.00,0.00,0.0000
1365,30,21,0.00,0.00,0.0000
1366,30,22,0.00,0.00,0.0000
1367,30,23,0.00,0.00,0.0000
1368,30,24,0.00,0.00,0.0000
1369,30,25,0.00,0.00,0.0000
1370,30,26,0.00,0.00,0.0000
1371,30,27,0.00,0.00,0.0000
1372,30,28,0.00,0.00,0.0000
1373,30,29,0.00,0.00,0.0000
1374,30,30,0.00,0.00,0.0000
1375,30,31,0.00,0.00,0.0000
1376,30,32,0.00,0.00,0.0000
1377,30,33,0.00,0.00,0.0000
1378,30,34,0.00,0.00,0.0000
1379,30,35,0.00,0.00,0.0000
1380,30,36,0.00,0.00,0.0000
1381,30,37,0.00,0.00,0.0000
1382,30,38,0.00,0.00,0.0000
1383,30,39,0.00,0.00,0.0000
1384,30,40,0.00,0.00,0.0000
1385,30,41,0.00,0.00,0.0000
1386,30,42,0.00,0.00,0.0000
1387,30,43,0.00,0.00,0.0000
1388,30,44,0.00,0.00,0.0000
1389,30,45,0.00,0.00,0.0000
1390,30,46,0.00,0.00,0.0000
1391,30,47,0.00,0.00,0.0000
1392,30,48,0.00,0.00,0.0000
1393,30,49,0.00,0.00,0.0000
1394,30,50,0.00,0.00,0.0000
1395,31,1,0.00,0.00,0.0000
1396,31,2,0.00,0.00,0.0000
1397,31,3,0.00,0.00,0.0000
1398,31,4,0.00,0.00,0.0000
1399,31,5,0.00,0.00,0.0000
1400,31,6,0.00,0.00,0.0000
1401,31,7,0.00,0.00,0.0000
1402,31,8,0.00,0.00,0.0000
1403,31,9,0.00,0.00,0.0000
1404,31,10,0.00,0.00,0.0000
1405,31,11,0.00,0.00,0.0000
1406,31,12,0.00,0.00,0.0000
1407,31,13,0.00,0.00,0.0000
1408,31,14,0.00,0.00,0.0000
1409,31,15,0.00,0.00,0.0000
1410,31,16,0.00,0.00,0.0000
1411,31,17,0.00,0.00,0.0000
1412,31,18,0.00,0.00,0.0000
1413,31,19,0.00,0.00,0.0000
1414,31,20,0.00,0.00,0.0000
1415,31,21,0.00,0.00,0.0000
1416,31,22,0.00,0.00,0.0000
1417,31,23,0.00,0.00,0.0000
1418,31,24,0.00,0.00,0.0000
1419,31,25,0.00,0.00,0.0000
1420,31,26,0.00,0.00,0.0000
1421,31,27,0.00,0.00,0.0000
1422,31,28,0.00,0.00,0.0000
1423,31,29,0.00,0.00,0.0000
1424,31,30,0.00,0.00,0.0000
1425,31,31,0.00,0.00,0.0000
1426,31,32,0.00,0.00,0.0000
1427,31,33,0.00,0.00,0.0000
1428,31,34,0.00,0.00,0.0000
1429,31,35,0.00,0.00,0.0000
1430,31,36,0.00,0.00,0.0000
1431,31,37,0.00,0.00,0.0000
1432,31,38,0.00,0.00,0.0000
1433,31,39,0.00,0.00,0.0000
1434,31,40,0.00,0.00,0.0000
1435,31,41,0.00,0.00,0.0000
1436,31,42,0.00,0.00,0.0000
1437,31,43,0.00,0.00,0.0000
1438,31,44,0.00,0.00,0.0000
