#,P:N1,P:N2,净利润,年化收益率%,夏普比率
1314,35,37,2721735.82,263.26,1.8659
1315,36,37,2721735.82,263.26,1.8659
1316,35,2,2701224.44,253.36,1.6724
1317,21,2,2690873.42,197.91,2.5517
1318,20,2,2679816.21,197.09,2.5589
1319,20,3,2679816.21,197.09,2.5589
1320,7,3,2652756.97,217.13,1.9002
1321,13,3,2620742.77,213.65,2.3059
1322,11,7,2591950.65,211.30,1.4080
1323,15,6,2525356.05,205.87,1.4785
1324,16,8,2507475.64,204.41,1.4701
1325,4,6,2453468.90,200.82,1.3267
1326,24,2,2446553.42,179.94,2.5283
1327,15,7,2443576.82,199.21,1.3767
1328,3,4,2436427.55,199.42,1.2504
1329,21,3,2432284.49,199.08,2.3671
1330,20,4,2395395.65,195.28,2.5050
1331,20,5,2395395.65,195.28,2.5050
1332,20,6,2395395.65,195.28,2.5050
1333,9,5,2388297.22,194.70,1.3329
1334,24,7,2371694.53,191.81,2.4803
1335,24,8,2371694.53,191.81,2.4803
1336,5,2,2341096.66,184.19,1.9287
1337,23,7,2263154.28,184.50,2.3744
1338,10,6,2237827.87,182.43,1.1280
1339,35,3,2204086.90,165.10,2.3282
1340,35,4,2204086.90,165.10,2.3282
1341,36,4,2204086.90,165.10,2.3282
1342,20,7,2198228.43,179.20,2.3458
1343,20,8,2198228.43,179.20,2.3458
1344,27,2,2176978.21,178.19,2.2933
1345,27,3,2176978.21,178.19,2.2933
1346,27,4,2176978.21,178.19,2.2933
1347,27,5,2176978.21,178.19,2.2933
1348,27,6,2176978.21,178.19,2.2933
1349,27,7,2176978.21,178.19,2.2933
1350,27,8,2176978.21,178.19,2.2933
1351,2,5,2173500.62,196.96,1.1884
1352,34,2,2090389.06,156.58,2.1734
1353,36,2,2050336.72,190.05,1.0915
1354,29,9,2037910.23,166.80,2.1844
1355,30,9,1979899.64,162.06,2.1124
1356,31,9,1979899.64,162.06,2.1124
1357,32,9,1979899.64,162.06,2.1124
1358,33,9,1979899.64,162.06,2.1124
1359,28,3,1977270.31,161.84,2.1086
1360,28,4,1977270.31,161.84,2.1086
1361,28,5,1977270.31,161.84,2.1086
1362,28,6,1977270.31,161.84,2.1086
1363,28,7,1977270.31,161.84,2.1086
1364,28,8,1977270.31,161.84,2.1086
1365,29,3,1977270.31,161.84,2.1086
1366,29,4,1977270.31,161.84,2.1086
1367,29,5,1977270.31,161.84,2.1086
1368,29,6,1977270.31,161.84,2.1086
1369,29,7,1977270.31,161.84,2.1086
1370,29,8,1977270.31,161.84,2.1086
1371,21,4,1953344.80,159.88,2.1058
1372,21,5,1953344.80,159.88,2.1058
1373,21,6,1953344.80,159.88,2.1058
1374,34,9,1930230.65,158.63,2.0748
1375,30,3,1919259.71,157.09,2.0373
1376,30,4,1919259.71,157.09,2.0373
1377,30,5,1919259.71,157.09,2.0373
1378,30,6,1919259.71,157.09,2.0373
1379,30,7,1919259.71,157.09,2.0373
1380,30,8,1919259.71,157.09,2.0373
1381,31,4,1919259.71,157.09,2.0373
1382,31,5,1919259.71,157.09,2.0373
1383,31,6,1919259.71,157.09,2.0373
1384,31,7,1919259.71,157.09,2.0373
1385,31,8,1919259.71,157.09,2.0373
1386,32,3,1919259.71,157.09,2.0373
1387,32,4,1919259.71,157.09,2.0373
1388,32,5,1919259.71,157.09,2.0373
1389,32,6,1919259.71,157.09,2.0373
1390,32,7,1919259.71,157.09,2.0373
1391,32,8,1919259.71,157.09,2.0373
1392,33,4,1919259.71,157.09,2.0373
1393,33,5,1919259.71,157.09,2.0373
1394,33,6,1919259.71,157.09,2.0373
1395,33,7,1919259.71,157.09,2.0373
1396,33,8,1919259.71,157.09,2.0373
1397,34,5,1869530.75,153.64,1.9991
1398,34,6,1869530.75,153.64,1.9991
1399,34,7,1869530.75,153.64,1.9991
1400,34,8,1869530.75,153.64,1.9991
1401,15,2,1851886.52,139.75,1.7472
1402,8,2,1793097.11,134.81,1.3803
1403,9,4,1790360.86,147.14,0.9359
1404,19,16,1778211.52,144.96,2.1275
1405,33,2,1755255.43,144.84,1.8459
1406,33,3,1755255.43,144.84,1.8459
1407,34,3,1726790.14,142.49,1.8297
1408,5,39,1711069.17,170.37,2.5777
1409,2,39,1700574.65,168.13,2.5404
1410,3,39,1700574.65,168.13,2.5404
1411,4,39,1700574.65,168.13,2.5404
1412,8,39,1700574.65,168.13,2.5404
1413,9,39,1700574.65,168.13,2.5404
1414,10,39,1700574.65,168.13,2.5404
1415,11,39,1700574.65,168.13,2.5404
1416,12,39,1700574.65,168.13,2.5404
1417,13,39,1700574.65,168.13,2.5404
1418,14,39,1700574.65,168.13,2.5404
1419,15,39,1700574.65,168.13,2.5404
1420,16,39,1700574.65,168.13,2.5404
1421,17,39,1700574.65,168.13,2.5404
1422,18,39,1700574.65,168.13,2.5404
1423,19,39,1700574.65,168.13,2.5404
1424,20,39,1700574.65,168.13,2.5404
1425,21,39,1700574.65,168.13,2.5404
1426,22,39,1700574.65,168.13,2.5404
1427,23,39,1700574.65,168.13,2.5404
1428,24,39,1700574.65,168.13,2.5404
1429,25,39,1700574.65,168.13,2.5404
1430,26,39,1700574.65,168.13,2.5404
1431,27,39,1700574.65,168.13,2.5404
1432,28,39,1700574.65,168.13,2.5404
1433,29,39,1700574.65,168.13,2.5404
1434,30,39,1700574.65,168.13,2.5404
1435,31,39,1700574.65,168.13,2.5404
1436,32,39,1700574.65,168.13,2.5404
1437,33,39,1700574.65,168.13,2.5404
1438,34,39,1700574.65,168.13,2.5404
1439,35,39,1700574.65,168.13,2.5404
1440,36,39,1700574.65,168.13,2.5404
1441,37,39,1700574.65,168.13,2.5404
1442,38,39,1700574.65,168.13,2.5404
1443,9,2,1694602.33,127.88,1.3159
1444,2,38,1634448.20,157.44,2.2239
1445,3,38,1634448.20,157.44,2.2239
1446,4,38,1634448.20,157.44,2.2239
1447,5,38,1634448.20,157.44,2.2239
1448,6,38,1634448.20,157.44,2.2239
1449,7,38,1634448.20,157.44,2.2239
1450,8,38,1634448.20,157.44,2.2239
1451,9,38,1634448.20,157.44,2.2239
1452,10,38,1634448.20,157.44,2.2239
1453,11,38,1634448.20,157.44,2.2239
1454,12,38,1634448.20,157.44,2.2239
1455,13,38,1634448.20,157.44,2.2239
1456,14,38,1634448.20,157.44,2.2239
1457,15,38,1634448.20,157.44,2.2239
1458,16,38,1634448.20,157.44,2.2239
1459,17,38,1634448.20,157.44,2.2239
1460,18,38,1634448.20,157.44,2.2239
1461,19,38,1634448.20,157.44,2.2239
1462,20,38,1634448.20,157.44,2.2239
1463,21,38,1634448.20,157.44,2.2239
1464,22,38,1634448.20,157.44,2.2239
1465,23,38,1634448.20,157.44,2.2239
1466,24,38,1634448.20,157.44,2.2239
1467,25,38,1634448.20,157.44,2.2239
1468,26,38,1634448.20,157.44,2.2239
1469,27,38,1634448.20,157.44,2.2239
1470,28,38,1634448.20,157.44,2.2239
1471,29,38,1634448.20,157.44,2.2239
1472,30,38,1634448.20,157.44,2.2239
1473,31,38,1634448.20,157.44,2.2239
1474,32,38,1634448.20,157.44,2.2239
1475,33,38,1634448.20,157.44,2.2239
1476,34,38,1634448.20,157.44,2.2239
1477,35,38,1634448.20,157.44,2.2239
1478,36,38,1634448.20,157.44,2.2239
1479,37,38,1634448.20,157.44,2.2239
1480,10,3,1603589.10,130.73,1.4194
1481,10,2,1583607.34,130.14,1.2643
1482,18,2,1453376.10,118.48,1.5281
1483,6,39,1425744.25,141.24,2.4283
1484,7,39,1425744.25,141.24,2.4283
1485,15,3,1396903.57,105.41,1.4877
1486,19,2,1372585.08,111.90,1.3850
1487,21,7,1346467.87,110.21,1.5943
1488,21,8,1346467.87,110.21,1.5943
1489,35,9,1274091.16,104.71,1.4176
1490,8,3,1261774.91,102.86,0.8966
1491,24,19,1240639.31,100.33,1.6602
1492,24,16,1225826.71,99.14,1.6394
1493,24,17,1225826.71,99.14,1.6394
1494,24,18,1225826.71,99.14,1.6394
1495,18,3,1215742.89,99.11,1.3079
1496,35,6,1213801.06,99.75,1.3464
1497,35,7,1213801.06,99.75,1.3464
1498,35,8,1213801.06,99.75,1.3464
1499,36,5,1213801.06,99.75,1.3464
1500,36,6,1213801.06,99.75,1.3464
1501,36,7,1213801.06,99.75,1.3464
1502,36,8,1213801.06,99.75,1.3464
1503,37,7,1213801.06,99.75,1.3464
1504,23,19,1132099.06,92.29,1.5236
1505,19,6,1125804.66,91.78,1.1877
1506,19,7,1125804.66,91.78,1.1877
1507,19,8,1125804.66,91.78,1.1877
1508,23,17,1117286.46,91.08,1.5029
1509,23,18,1117286.46,91.08,1.5029
1510,14,3,1105956.67,90.16,1.2401
1511,19,3,1100982.44,89.75,1.1885
1512,24,21,1099887.59,88.95,1.5963
1513,24,22,1099887.59,88.95,1.5963
1514,14,2,1095433.89,89.30,1.0802
1515,23,22,1082756.02,87.92,1.5737
1516,17,2,1061303.22,86.52,1.1775
1517,19,4,1052541.86,85.81,1.1550
1518,27,19,1045922.99,85.61,1.4178
1519,28,19,1045922.99,85.61,1.4178
1520,29,19,1045922.99,85.61,1.4178
1521,23,21,1038300.81,84.64,1.5146
1522,27,9,1031110.39,84.40,1.3970
1523,27,10,1031110.39,84.40,1.3970
1524,27,11,1031110.39,84.40,1.3970
1525,27,12,1031110.39,84.40,1.3970
1526,27,13,1031110.39,84.40,1.3970
1527,27,14,1031110.39,84.40,1.3970
1528,27,15,1031110.39,84.40,1.3970
1529,27,16,1031110.39,84.40,1.3970
1530,27,17,1031110.39,84.40,1.3970
1531,27,18,1031110.39,84.40,1.3970
1532,28,2,1031110.39,84.40,1.3970
1533,28,9,1031110.39,84.40,1.3970
1534,28,10,1031110.39,84.40,1.3970
1535,28,11,1031110.39,84.40,1.3970
1536,28,12,1031110.39,84.40,1.3970
1537,28,13,1031110.39,84.40,1.3970
1538,28,14,1031110.39,84.40,1.3970
1539,28,15,1031110.39,84.40,1.3970
1540,28,16,1031110.39,84.40,1.3970
1541,28,17,1031110.39,84.40,1.3970
1542,28,18,1031110.39,84.40,1.3970
1543,29,2,1031110.39,84.40,1.3970
1544,29,10,1031110.39,84.40,1.3970
1545,29,11,1031110.39,84.40,1.3970
1546,29,12,1031110.39,84.40,1.3970
1547,29,13,1031110.39,84.40,1.3970
1548,29,14,1031110.39,84.40,1.3970
1549,29,15,1031110.39,84.40,1.3970
1550,29,16,1031110.39,84.40,1.3970
1551,29,17,1031110.39,84.40,1.3970
1552,29,18,1031110.39,84.40,1.3970
1553,19,5,1012429.74,82.54,1.0777
1554,20,10,995905.70,81.19,1.4013
1555,20,11,995905.70,81.19,1.4013
1556,27,21,991664.50,81.17,1.4650
1557,27,22,991664.50,81.17,1.4650
1558,28,21,991664.50,81.17,1.4650
1559,28,22,991664.50,81.17,1.4650
1560,29,21,991664.50,81.17,1.4650
1561,29,22,991664.50,81.17,1.4650
1562,30,19,987912.39,80.86,1.3307
1563,31,19,987912.39,80.86,1.3307
1564,32,19,987912.39,80.86,1.3307
1565,30,10,973099.80,79.65,1.3103
1566,30,11,973099.80,79.65,1.3103
1567,30,12,973099.80,79.65,1.3103
1568,30,13,973099.80,79.65,1.3103
1569,30,14,973099.80,79.65,1.3103
1570,30,15,973099.80,79.65,1.3103
1571,30,16,973099.80,79.65,1.3103
1572,30,17,973099.80,79.65,1.3103
1573,30,18,973099.80,79.65,1.3103
1574,31,10,973099.80,79.65,1.3103
1575,31,11,973099.80,79.65,1.3103
1576,31,12,973099.80,79.65,1.3103
1577,31,13,973099.80,79.65,1.3103
1578,31,14,973099.80,79.65,1.3103
1579,31,15,973099.80,79.65,1.3103
1580,31,16,973099.80,79.65,1.3103
1581,31,17,973099.80,79.65,1.3103
1582,31,18,973099.80,79.65,1.3103
1583,32,10,973099.80,79.65,1.3103
1584,32,11,973099.80,79.65,1.3103
1585,32,12,973099.80,79.65,1.3103
1586,32,13,973099.80,79.65,1.3103
1587,32,14,973099.80,79.65,1.3103
1588,32,15,973099.80,79.65,1.3103
1589,32,16,973099.80,79.65,1.3103
1590,32,17,973099.80,79.65,1.3103
1591,32,18,973099.80,79.65,1.3103
1592,33,10,973099.80,79.65,1.3103
1593,33,11,973099.80,79.65,1.3103
1594,33,18,973099.80,79.65,1.3103
1595,20,17,963230.53,78.52,1.3483
1596,20,18,963230.53,78.52,1.3483
1597,2,40,963129.44,97.02,2.0496
1598,3,40,963129.44,97.02,2.0496
1599,4,40,963129.44,97.02,2.0496
1600,5,40,963129.44,97.02,2.0496
1601,6,40,963129.44,97.02,2.0496
1602,7,40,963129.44,97.02,2.0496
1603,8,40,963129.44,97.02,2.0496
1604,9,40,963129.44,97.02,2.0496
1605,10,40,963129.44,97.02,2.0496
1606,11,40,963129.44,97.02,2.0496
1607,12,40,963129.44,97.02,2.0496
1608,13,40,963129.44,97.02,2.0496
1609,14,40,963129.44,97.02,2.0496
1610,15,40,963129.44,97.02,2.0496
1611,16,40,963129.44,97.02,2.0496
1612,17,40,963129.44,97.02,2.0496
1613,18,40,963129.44,97.02,2.0496
1614,19,40,963129.44,97.02,2.0496
1615,20,40,963129.44,97.02,2.0496
1616,21,40,963129.44,97.02,2.0496
1617,22,40,963129.44,97.02,2.0496
1618,23,40,963129.44,97.02,2.0496
1619,24,40,963129.44,97.02,2.0496
1620,25,40,963129.44,97.02,2.0496
1621,26,40,963129.44,97.02,2.0496
1622,27,40,963129.44,97.02,2.0496
1623,28,40,963129.44,97.02,2.0496
1624,29,40,963129.44,97.02,2.0496
1625,30,40,963129.44,97.02,2.0496
1626,31,40,963129.44,97.02,2.0496
1627,32,40,963129.44,97.02,2.0496
1628,33,40,963129.44,97.02,2.0496
1629,34,40,963129.44,97.02,2.0496
1630,35,40,963129.44,97.02,2.0496
1631,36,40,963129.44,97.02,2.0496
1632,37,40,963129.44,97.02,2.0496
1633,38,40,963129.44,97.02,2.0496
1634,39,40,963129.44,97.02,2.0496
1635,22,18,961775.75,78.72,1.2855
1636,20,16,954734.78,77.83,1.3317
1637,30,21,953423.78,78.04,1.3989
1638,30,22,953423.78,78.04,1.3989
1639,31,21,953423.78,78.04,1.3989
1640,20,12,949682.60,77.42,1.3524
1641,20,13,949682.60,77.42,1.3524
1642,24,20,942519.35,76.22,1.3050
1643,24,23,928049.70,76.27,1.3845
1644,27,23,928049.70,76.27,1.3845
1645,28,23,928049.70,76.27,1.3845
1646,29,23,928049.70,76.27,1.3845
1647,34,10,907118.97,74.55,1.2374
1648,19,11,884682.29,72.12,1.0417
1649,21,9,860234.91,70.41,1.2069
1650,21,10,860234.91,70.41,1.2069
1651,21,13,833165.81,68.20,1.1678
1652,21,14,833165.81,68.20,1.1678
1653,23,20,832648.44,67.88,1.1623
1654,21,15,827559.74,67.74,1.1540
1655,21,17,827559.74,67.74,1.1540
1656,20,14,817429.20,66.64,1.1818
1657,20,15,817429.20,66.64,1.1818
1658,21,11,814011.81,66.63,1.1588
1659,21,12,814011.81,66.63,1.1588
1660,8,4,808018.70,65.87,0.5616
1661,13,2,746144.10,60.83,0.7118
1662,27,20,745351.81,61.01,1.0497
1663,28,20,745351.81,61.01,1.0497
1664,29,20,745351.81,61.01,1.0497
1665,30,20,686780.93,56.21,0.9639
1666,31,20,686780.93,56.21,0.9639
1667,32,20,686780.93,56.21,0.9639
1668,16,3,672596.56,54.83,0.8481
1669,17,3,672596.56,54.83,0.8481
1670,21,19,556576.51,45.56,0.8714
1671,21,16,541763.92,44.34,0.8516
1672,21,18,541763.92,44.34,0.8516
1673,14,4,489689.97,39.92,0.6638
1674,18,5,471338.78,38.42,0.6085
1675,18,6,471338.78,38.42,0.6085
1676,18,7,471338.78,38.42,0.6085
1677,18,8,412466.26,33.63,0.5705
1678,16,6,365766.13,29.82,0.5147
1679,17,5,365766.13,29.82,0.5147
1680,20,9,336270.84,27.41,0.6873
1681,11,3,331407.17,27.02,0.3955
1682,16,4,296665.41,24.18,0.4684
1683,16,5,296665.41,24.18,0.4684
1684,17,4,296665.41,24.18,0.4684
1685,9,3,289285.28,23.77,0.1153
1686,22,19,270780.69,22.16,0.5460
1687,17,6,227527.92,18.55,0.3972
1688,17,7,227527.92,18.55,0.3972
1689,18,9,226598.20,18.47,0.4048
1690,18,10,226598.20,18.47,0.4048
1691,19,9,226598.20,18.47,0.4048
1692,19,10,226598.20,18.47,0.4048
1693,23,3,118351.08,10.28,0.3818
1694,24,3,118351.08,10.28,0.3818
1695,23,8,114853.81,9.36,0.1282
1696,22,3,106139.55,9.22,0.3611
1697,22,2,75992.92,6.60,0.3009
1698,23,2,75992.92,6.60,0.3009
1699,1,1,0.00,0.00,0.0000
1700,1,2,0.00,0.00,0.0000
1701,1,3,0.00,0.00,0.0000
1702,1,4,0.00,0.00,0.0000
1703,1,5,0.00,0.00,0.0000
1704,1,6,0.00,0.00,0.0000
1705,1,7,0.00,0.00,0.0000
1706,1,8,0.00,0.00,0.0000
1707,1,9,0.00,0.00,0.0000
1708,1,10,0.00,0.00,0.0000
1709,1,11,0.00,0.00,0.0000
1710,1,12,0.00,0.00,0.0000
1711,1,13,0.00,0.00,0.0000
1712,1,14,0.00,0.00,0.0000
1713,1,15,0.00,0.00,0.0000
1714,1,16,0.00,0.00,0.0000
1715,1,17,0.00,0.00,0.0000
1716,1,18,0.00,0.00,0.0000
1717,1,19,0.00,0.00,0.0000
1718,1,20,0.00,0.00,0.0000
1719,1,21,0.00,0.00,0.0000
1720,1,22,0.00,0.00,0.0000
1721,1,23,0.00,0.00,0.0000
1722,1,24,0.00,0.00,0.0000
1723,1,25,0.00,0.00,0.0000
1724,1,26,0.00,0.00,0.0000
1725,1,27,0.00,0.00,0.0000
1726,1,28,0.00,0.00,0.0000
1727,1,29,0.00,0.00,0.0000
1728,1,30,0.00,0.00,0.0000
1729,1,31,0.00,0.00,0.0000
1730,1,32,0.00,0.00,0.0000
1731,1,33,0.00,0.00,0.0000
1732,1,34,0.00,0.00,0.0000
1733,1,35,0.00,0.00,0.0000
1734,1,36,0.00,0.00,0.0000
1735,1,37,0.00,0.00,0.0000
1736,1,38,0.00,0.00,0.0000
1737,1,39,0.00,0.00,0.0000
1738,1,40,0.00,0.00,0.0000
1739,1,41,0.00,0.00,0.0000
1740,1,42,0.00,0.00,0.0000
1741,1,43,0.00,0.00,0.0000
1742,1,44,0.00,0.00,0.0000
1743,1,45,0.00,0.00,0.0000
1744,1,46,0.00,0.00,0.0000
1745,1,47,0.00,0.00,0.0000
1746,1,48,0.00,0.00,0.0000
1747,1,49,0.00,0.00,0.0000
1748,1,50,0.00,0.00,0.0000
1749,2,1,0.00,0.00,0.0000
1750,2,2,0.00,0.00,0.0000
1751,2,41,0.00,0.00,0.0000
1752,2,42,0.00,0.00,0.0000
1753,2,43,0.00,0.00,0.0000
1754,2,44,0.00,0.00,0.0000
1755,2,45,0.00,0.00,0.0000
1756,2,46,0.00,0.00,0.0000
1757,2,47,0.00,0.00,0.0000
1758,2,48,0.00,0.00,0.0000
1759,2,49,0.00,0.00,0.0000
1760,2,50,0.00,0.00,0.0000
1761,3,1,0.00,0.00,0.0000
1762,3,3,0.00,0.00,0.0000
1763,3,41,0.00,0.00,0.0000
1764,3,42,0.00,0.00,0.0000
1765,3,43,0.00,0.00,0.0000
1766,3,44,0.00,0.00,0.0000
1767,3,45,0.00,0.00,0.0000
1768,3,46,0.00,0.00,0.0000
1769,3,47,0.00,0.00,0.0000
1770,3,48,0.00,0.00,0.0000
1771,3,49,0.00,0.00,0.0000
1772,3,50,0.00,0.00,0.0000
1773,4,1,0.00,0.00,0.0000
1774,4,4,0.00,0.00,0.0000
1775,4,41,0.00,0.00,0.0000
1776,4,42,0.00,0.00,0.0000
1777,4,43,0.00,0.00,0.0000
1778,4,44,0.00,0.00,0.0000
1779,4,45,0.00,0.00,0.0000
1780,4,46,0.00,0.00,0.0000
1781,4,47,0.00,0.00,0.0000
1782,4,48,0.00,0.00,0.0000
1783,4,49,0.00,0.00,0.0000
1784,4,50,0.00,0.00,0.0000
1785,5,1,0.00,0.00,0.0000
1786,5,5,0.00,0.00,0.0000
1787,5,41,0.00,0.00,0.0000
1788,5,42,0.00,0.00,0.0000
1789,5,43,0.00,0.00,0.0000
1790,5,44,0.00,0.00,0.0000
1791,5,45,0.00,0.00,0.0000
1792,5,46,0.00,0.00,0.0000
1793,5,47,0.00,0.00,0.0000
1794,5,48,0.00,0.00,0.0000
1795,5,49,0.00,0.00,0.0000
1796,5,50,0.00,0.00,0.0000
1797,6,1,0.00,0.00,0.0000
1798,6,6,0.00,0.00,0.0000
1799,6,41,0.00,0.00,0.0000
1800,6,42,0.00,0.00,0.0000
1801,6,43,0.00,0.00,0.0000
1802,6,44,0.00,0.00,0.0000
1803,6,45,0.00,0.00,0.0000
1804,6,46,0.00,0.00,0.0000
1805,6,47,0.00,0.00,0.0000
1806,6,48,0.00,0.00,0.0000
1807,6,49,0.00,0.00,0.0000
1808,6,50,0.00,0.00,0.0000
1809,7,1,0.00,0.00,0.0000
1810,7,7,0.00,0.00,0.0000
1811,7,41,0.00,0.00,0.0000
1812,7,42,0.00,0.00,0.0000
1813,7,43,0.00,0.00,0.0000
1814,7,44,0.00,0.00,0.0000
1815,7,45,0.00,0.00,0.0000
1816,7,46,0.00,0.00,0.0000
1817,7,47,0.00,0.00,0.0000
1818,7,48,0.00,0.00,0.0000
1819,7,49,0.00,0.00,0.0000
1820,7,50,0.00,0.00,0.0000
1821,8,1,0.00,0.00,0.0000
1822,8,8,0.00,0.00,0.0000
1823,8,41,0.00,0.00,0.0000
1824,8,42,0.00,0.00,0.0000
1825,8,43,0.00,0.00,0.0000
1826,8,44,0.00,0.00,0.0000
1827,8,45,0.00,0.00,0.0000
1828,8,46,0.00,0.00,0.0000
1829,8,47,0.00,0.00,0.0000
1830,8,48,0.00,0.00,0.0000
1831,8,49,0.00,0.00,0.0000
1832,8,50,0.00,0.00,0.0000
1833,9,1,0.00,0.00,0.0000
1834,9,9,0.00,0.00,0.0000
1835,9,41,0.00,0.00,0.0000
1836,9,42,0.00,0.00,0.0000
1837,9,43,0.00,0.00,0.0000
1838,9,44,0.00,0.00,0.0000
1839,9,45,0.00,0.00,0.0000
1840,9,46,0.00,0.00,0.0000
1841,9,47,0.00,0.00,0.0000
1842,9,48,0.00,0.00,0.0000
1843,9,49,0.00,0.00,0.0000
1844,9,50,0.00,0.00,0.0000
1845,10,1,0.00,0.00,0.0000
1846,10,10,0.00,0.00,0.0000
1847,10,41,0.00,0.00,0.0000
1848,10,42,0.00,0.00,0.0000
1849,10,43,0.00,0.00,0.0000
1850,10,44,0.00,0.00,0.0000
1851,10,45,0.00,0.00,0.0000
1852,10,46,0.00,0.00,0.0000
1853,10,47,0.00,0.00,0.0000
1854,10,48,0.00,0.00,0.0000
1855,10,49,0.00,0.00,0.0000
1856,10,50,0.00,0.00,0.0000
1857,11,1,0.00,0.00,0.0000
1858,11,11,0.00,0.00,0.0000
1859,11,41,0.00,0.00,0.0000
1860,11,42,0.00,0.00,0.0000
1861,11,43,0.00,0.00,0.0000
1862,11,44,0.00,0.00,0.0000
1863,11,45,0.00,0.00,0.0000
1864,11,46,0.00,0.00,0.0000
1865,11,47,0.00,0.00,0.0000
1866,11,48,0.00,0.00,0.0000
1867,11,49,0.00,0.00,0.0000
1868,11,50,0.00,0.00,0.0000
1869,12,1,0.00,0.00,0.0000
1870,12,12,0.00,0.00,0.0000
1871,12,41,0.00,0.00,0.0000
1872,12,42,0.00,0.00,0.0000
1873,12,43,0.00,0.00,0.0000
1874,12,44,0.00,0.00,0.0000
1875,12,45,0.00,0.00,0.0000
1876,12,46,0.00,0.00,0.0000
1877,12,47,0.00,0.00,0.0000
1878,12,48,0.00,0.00,0.0000
1879,12,49,0.00,0.00,0.0000
1880,12,50,0.00,0.00,0.0000
1881,13,1,0.00,0.00,0.0000
1882,13,13,0.00,0.00,0.0000
1883,13,41,0.00,0.00,0.0000
1884,13,42,0.00,0.00,0.0000
1885,13,43,0.00,0.00,0.0000
1886,13,44,0.00,0.00,0.0000
1887,13,45,0.00,0.00,0.0000
1888,13,46,0.00,0.00,0.0000
1889,13,47,0.00,0.00,0.0000
1890,13,48,0.00,0.00,0.0000
1891,13,49,0.00,0.00,0.0000
1892,13,50,0.00,0.00,0.0000
1893,14,1,0.00,0.00,0.0000
1894,14,14,0.00,0.00,0.0000
1895,14,41,0.00,0.00,0.0000
1896,14,42,0.00,0.00,0.0000
1897,14,43,0.00,0.00,0.0000
1898,14,44,0.00,0.00,0.0000
1899,14,45,0.00,0.00,0.0000
1900,14,46,0.00,0.00,0.0000
1901,14,47,0.00,0.00,0.0000
1902,14,48,0.00,0.00,0.0000
1903,14,49,0.00,0.00,0.0000
1904,14,50,0.00,0.00,0.0000
1905,15,1,0.00,0.00,0.0000
1906,15,15,0.00,0.00,0.0000
1907,15,41,0.00,0.00,0.0000
1908,15,42,0.00,0.00,0.0000
1909,15,43,0.00,0.00,0.0000
1910,15,44,0.00,0.00,0.0000
1911,15,45,0.00,0.00,0.0000
1912,15,46,0.00,0.00,0.0000
1913,15,47,0.00,0.00,0.0000
1914,15,48,0.00,0.00,0.0000
1915,15,49,0.00,0.00,0.0000
1916,15,50,0.00,0.00,0.0000
1917,16,1,0.00,0.00,0.0000
1918,16,16,0.00,0.00,0.0000
1919,16,41,0.00,0.00,0.0000
1920,16,42,0.00,0.00,0.0000
1921,16,43,0.00,0.00,0.0000
1922,16,44,0.00,0.00,0.0000
1923,16,45,0.00,0.00,0.0000
1924,16,46,0.00,0.00,0.0000
1925,16,47,0.00,0.00,0.0000
1926,16,48,0.00,0.00,0.0000
1927,16,49,0.00,0.00,0.0000
1928,16,50,0.00,0.00,0.0000
1929,17,1,0.00,0.00,0.0000
1930,17,17,0.00,0.00,0.0000
1931,17,41,0.00,0.00,0.0000
1932,17,42,0.00,0.00,0.0000
1933,17,43,0.00,0.00,0.0000
1934,17,44,0.00,0.00,0.0000
1935,17,45,0.00,0.00,0.0000
1936,17,46,0.00,0.00,0.0000
1937,17,47,0.00,0.00,0.0000
1938,17,48,0.00,0.00,0.0000
1939,17,49,0.00,0.00,0.0000
1940,17,50,0.00,0.00,0.0000
1941,18,1,0.00,0.00,0.0000
1942,18,18,0.00,0.00,0.0000
1943,18,41,0.00,0.00,0.0000
1944,18,42,0.00,0.00,0.0000
1945,18,43,0.00,0.00,0.0000
1946,18,44,0.00,0.00,0.0000
1947,18,45,0.00,0.00,0.0000
1948,18,46,0.00,0.00,0.0000
1949,18,47,0.00,0.00,0.0000
1950,18,48,0.00,0.00,0.0000
1951,18,49,0.00,0.00,0.0000
1952,18,50,0.00,0.00,0.0000
1953,19,1,0.00,0.00,0.0000
1954,19,19,0.00,0.00,0.0000
1955,19,41,0.00,0.00,0.0000
1956,19,42,0.00,0.00,0.0000
1957,19,43,0.00,0.00,0.0000
1958,19,44,0.00,0.00,0.0000
1959,19,45,0.00,0.00,0.0000
1960,19,46,0.00,0.00,0.0000
1961,19,47,0.00,0.00,0.0000
1962,19,48,0.00,0.00,0.0000
1963,19,49,0.00,0.00,0.0000
1964,19,50,0.00,0.00,0.0000
1965,20,1,0.00,0.00,0.0000
1966,20,20,0.00,0.00,0.0000
1967,20,41,0.00,0.00,0.0000
1968,20,42,0.00,0.00,0.0000
1969,20,43,0.00,0.00,0.0000
1970,20,44,0.00,0.00,0.0000
1971,20,45,0.00,0.00,0.0000
1972,20,46,0.00,0.00,0.0000
1973,20,47,0.00,0.00,0.0000
1974,20,48,0.00,0.00,0.0000
1975,20,49,0.00,0.00,0.0000
1976,20,50,0.00,0.00,0.0000
1977,21,1,0.00,0.00,0.0000
1978,21,21,0.00,0.00,0.0000
1979,21,41,0.00,0.00,0.0000
1980,21,42,0.00,0.00,0.0000
