#,P:len1,P:len2,净利润,年化收益率%
572,44,6,-1824507.35,-181.89
573,44,7,-1824507.35,-181.89
574,44,8,-1824507.35,-181.89
575,44,9,-1824507.35,-181.89
576,44,10,-1824507.35,-181.89
577,44,11,-1824507.35,-181.89
578,44,12,-1824507.35,-181.89
579,44,13,-1824507.35,-181.89
580,44,14,-1824507.35,-181.89
581,44,15,-1824507.35,-181.89
582,44,16,-1824507.35,-181.89
583,44,17,-1824507.35,-181.89
584,44,18,-1824507.35,-181.89
585,44,19,-1824507.35,-181.89
586,44,20,-1824507.35,-181.89
587,44,21,-1824507.35,-181.89
588,44,22,-1824507.35,-181.89
589,44,23,-1824507.35,-181.89
590,44,24,-1824507.35,-181.89
591,44,25,-1824507.35,-181.89
592,44,26,-1824507.35,-181.89
593,44,27,-1824507.35,-181.89
594,44,28,-1824507.35,-181.89
595,44,29,-1824507.35,-181.89
596,44,30,-1824507.35,-181.89
597,44,31,-1824507.35,-181.89
598,44,32,-1824507.35,-181.89
599,44,33,-1824507.35,-181.89
600,44,34,-1824507.35,-181.89
601,44,35,-1824507.35,-181.89
602,44,36,-1824507.35,-181.89
603,44,37,-1824507.35,-181.89
604,44,38,-1824507.35,-181.89
605,44,39,-1824507.35,-181.89
606,44,40,-1824507.35,-181.89
607,44,41,-1824507.35,-181.89
608,44,42,-1824507.35,-181.89
609,44,43,-1824507.35,-181.89
610,44,44,-1824507.35,-181.89
611,44,45,-1824507.35,-181.89
612,44,46,-1824507.35,-181.89
613,44,47,-1824507.35,-181.89
614,44,48,-1824507.35,-181.89
615,44,49,-1824507.35,-181.89
616,44,50,-1824507.35,-181.89
617,45,1,-1824507.35,-181.89
618,45,2,-1824507.35,-181.89
619,45,3,-1824507.35,-181.89
620,45,4,-1824507.35,-181.89
621,45,5,-1824507.35,-181.89
622,45,6,-1824507.35,-181.89
623,45,7,-1824507.35,-181.89
624,45,8,-1824507.35,-181.89
625,45,9,-1824507.35,-181.89
626,45,10,-1824507.35,-181.89
627,45,11,-1824507.35,-181.89
628,45,12,-1824507.35,-181.89
629,45,13,-1824507.35,-181.89
630,45,14,-1824507.35,-181.89
631,45,15,-1824507.35,-181.89
632,45,16,-1824507.35,-181.89
633,45,17,-1824507.35,-181.89
634,45,18,-1824507.35,-181.89
635,45,19,-1824507.35,-181.89
636,45,20,-1824507.35,-181.89
637,45,21,-1824507.35,-181.89
638,45,22,-1824507.35,-181.89
639,45,23,-1824507.35,-181.89
640,45,24,-1824507.35,-181.89
641,45,25,-1824507.35,-181.89
642,45,26,-1824507.35,-181.89
643,45,27,-1824507.35,-181.89
644,45,28,-1824507.35,-181.89
645,45,29,-1824507.35,-181.89
646,45,30,-1824507.35,-181.89
647,45,31,-1824507.35,-181.89
648,45,32,-1824507.35,-181.89
649,45,33,-1824507.35,-181.89
650,45,34,-1824507.35,-181.89
651,45,35,-1824507.35,-181.89
652,45,36,-1824507.35,-181.89
653,45,37,-1824507.35,-181.89
654,45,38,-1824507.35,-181.89
655,45,39,-1824507.35,-181.89
656,45,40,-1824507.35,-181.89
657,45,41,-1824507.35,-181.89
658,45,42,-1824507.35,-181.89
659,45,43,-1824507.35,-181.89
660,45,44,-1824507.35,-181.89
661,45,45,-1824507.35,-181.89
662,45,46,-1824507.35,-181.89
663,45,47,-1824507.35,-181.89
664,45,48,-1824507.35,-181.89
665,45,49,-1824507.35,-181.89
666,45,50,-1824507.35,-181.89
667,46,1,-1824507.35,-181.89
668,46,2,-1824507.35,-181.89
669,46,3,-1824507.35,-181.89
670,46,4,-1824507.35,-181.89
671,46,5,-1824507.35,-181.89
672,46,6,-1824507.35,-181.89
673,46,7,-1824507.35,-181.89
674,46,8,-1824507.35,-181.89
675,46,9,-1824507.35,-181.89
676,46,10,-1824507.35,-181.89
677,46,11,-1824507.35,-181.89
678,46,12,-1824507.35,-181.89
679,46,13,-1824507.35,-181.89
680,46,14,-1824507.35,-181.89
681,46,15,-1824507.35,-181.89
682,46,16,-1824507.35,-181.89
683,46,17,-1824507.35,-181.89
684,46,18,-1824507.35,-181.89
685,46,19,-1824507.35,-181.89
686,46,20,-1824507.35,-181.89
687,46,21,-1824507.35,-181.89
688,46,22,-1824507.35,-181.89
689,46,23,-1824507.35,-181.89
690,46,24,-1824507.35,-181.89
691,46,25,-1824507.35,-181.89
692,46,26,-1824507.35,-181.89
693,46,27,-1824507.35,-181.89
694,46,28,-1824507.35,-181.89
695,46,29,-1824507.35,-181.89
696,46,30,-1824507.35,-181.89
697,46,31,-1824507.35,-181.89
698,46,32,-1824507.35,-181.89
699,46,33,-1824507.35,-181.89
700,46,34,-1824507.35,-181.89
701,46,35,-1824507.35,-181.89
702,46,36,-1824507.35,-181.89
703,46,37,-1824507.35,-181.89
704,46,38,-1824507.35,-181.89
705,46,39,-1824507.35,-181.89
706,46,40,-1824507.35,-181.89
707,46,41,-1824507.35,-181.89
708,46,42,-1824507.35,-181.89
709,46,43,-1824507.35,-181.89
710,46,44,-1824507.35,-181.89
711,46,45,-1824507.35,-181.89
712,46,46,-1824507.35,-181.89
713,46,47,-1824507.35,-181.89
714,46,48,-1824507.35,-181.89
715,46,49,-1824507.35,-181.89
716,46,50,-1824507.35,-181.89
717,47,1,-1824507.35,-181.89
718,47,2,-1824507.35,-181.89
719,47,3,-1824507.35,-181.89
720,47,4,-1824507.35,-181.89
721,47,5,-1824507.35,-181.89
722,47,6,-1824507.35,-181.89
723,47,7,-1824507.35,-181.89
724,47,8,-1824507.35,-181.89
725,47,9,-1824507.35,-181.89
726,47,10,-1824507.35,-181.89
727,47,11,-1824507.35,-181.89
728,47,12,-1824507.35,-181.89
729,47,13,-1824507.35,-181.89
730,47,14,-1824507.35,-181.89
731,47,15,-1824507.35,-181.89
732,47,16,-1824507.35,-181.89
733,47,17,-1824507.35,-181.89
734,47,18,-1824507.35,-181.89
735,47,19,-1824507.35,-181.89
736,47,20,-1824507.35,-181.89
737,47,21,-1824507.35,-181.89
738,47,22,-1824507.35,-181.89
739,47,23,-1824507.35,-181.89
740,47,24,-1824507.35,-181.89
741,47,25,-1824507.35,-181.89
742,47,26,-1824507.35,-181.89
743,47,27,-1824507.35,-181.89
744,47,28,-1824507.35,-181.89
745,47,29,-1824507.35,-181.89
746,47,30,-1824507.35,-181.89
747,47,31,-1824507.35,-181.89
748,47,32,-1824507.35,-181.89
749,47,33,-1824507.35,-181.89
750,47,34,-1824507.35,-181.89
751,47,35,-1824507.35,-181.89
752,47,36,-1824507.35,-181.89
753,47,37,-1824507.35,-181.89
754,47,38,-1824507.35,-181.89
755,47,39,-1824507.35,-181.89
756,47,40,-1824507.35,-181.89
757,47,41,-1824507.35,-181.89
758,47,42,-1824507.35,-181.89
759,47,43,-1824507.35,-181.89
760,47,44,-1824507.35,-181.89
761,47,45,-1824507.35,-181.89
762,47,46,-1824507.35,-181.89
763,47,47,-1824507.35,-181.89
764,47,48,-1824507.35,-181.89
765,47,49,-1824507.35,-181.89
766,47,50,-1824507.35,-181.89
767,48,1,-1824507.35,-181.89
768,48,2,-1824507.35,-181.89
769,48,3,-1824507.35,-181.89
770,48,4,-1824507.35,-181.89
771,48,5,-1824507.35,-181.89
772,48,6,-1824507.35,-181.89
773,48,7,-1824507.35,-181.89
774,48,8,-1824507.35,-181.89
775,48,9,-1824507.35,-181.89
776,48,10,-1824507.35,-181.89
