#,P:N1,P:N2,净利润,年化收益率%,夏普比率
685,10,42,0.00,0.00,0.0000
686,10,43,0.00,0.00,0.0000
687,10,44,0.00,0.00,0.0000
688,10,45,0.00,0.00,0.0000
689,10,46,0.00,0.00,0.0000
690,10,47,0.00,0.00,0.0000
691,10,48,0.00,0.00,0.0000
692,10,49,0.00,0.00,0.0000
693,10,50,0.00,0.00,0.0000
694,11,1,0.00,0.00,0.0000
695,11,2,0.00,0.00,0.0000
696,11,4,0.00,0.00,0.0000
697,11,11,0.00,0.00,0.0000
698,11,41,0.00,0.00,0.0000
699,11,42,0.00,0.00,0.0000
700,11,43,0.00,0.00,0.0000
701,11,44,0.00,0.00,0.0000
702,11,45,0.00,0.00,0.0000
703,11,46,0.00,0.00,0.0000
704,11,47,0.00,0.00,0.0000
705,11,48,0.00,0.00,0.0000
706,11,49,0.00,0.00,0.0000
707,11,50,0.00,0.00,0.0000
708,12,1,0.00,0.00,0.0000
709,12,2,0.00,0.00,0.0000
710,12,6,0.00,0.00,0.0000
711,12,12,0.00,0.00,0.0000
712,12,41,0.00,0.00,0.0000
713,12,42,0.00,0.00,0.0000
714,12,43,0.00,0.00,0.0000
715,12,44,0.00,0.00,0.0000
716,12,45,0.00,0.00,0.0000
717,12,46,0.00,0.00,0.0000
718,12,47,0.00,0.00,0.0000
719,12,48,0.00,0.00,0.0000
720,12,49,0.00,0.00,0.0000
721,12,50,0.00,0.00,0.0000
722,13,1,0.00,0.00,0.0000
723,13,4,0.00,0.00,0.0000
724,13,5,0.00,0.00,0.0000
725,13,6,0.00,0.00,0.0000
726,13,7,0.00,0.00,0.0000
727,13,13,0.00,0.00,0.0000
728,13,41,0.00,0.00,0.0000
729,13,42,0.00,0.00,0.0000
730,13,43,0.00,0.00,0.0000
731,13,44,0.00,0.00,0.0000
732,13,45,0.00,0.00,0.0000
733,13,46,0.00,0.00,0.0000
734,13,47,0.00,0.00,0.0000
735,13,48,0.00,0.00,0.0000
736,13,49,0.00,0.00,0.0000
737,13,50,0.00,0.00,0.0000
738,14,1,0.00,0.00,0.0000
739,14,5,0.00,0.00,0.0000
740,14,6,0.00,0.00,0.0000
741,14,14,0.00,0.00,0.0000
742,14,40,0.00,0.00,0.0000
743,14,41,0.00,0.00,0.0000
744,14,42,0.00,0.00,0.0000
745,14,43,0.00,0.00,0.0000
746,14,44,0.00,0.00,0.0000
747,14,45,0.00,0.00,0.0000
748,14,46,0.00,0.00,0.0000
749,14,47,0.00,0.00,0.0000
750,14,48,0.00,0.00,0.0000
751,14,49,0.00,0.00,0.0000
752,14,50,0.00,0.00,0.0000
753,15,1,0.00,0.00,0.0000
754,15,5,0.00,0.00,0.0000
755,15,15,0.00,0.00,0.0000
756,15,36,0.00,0.00,0.0000
757,15,37,0.00,0.00,0.0000
758,15,38,0.00,0.00,0.0000
759,15,39,0.00,0.00,0.0000
760,15,40,0.00,0.00,0.0000
761,15,41,0.00,0.00,0.0000
762,15,42,0.00,0.00,0.0000
763,15,43,0.00,0.00,0.0000
764,15,44,0.00,0.00,0.0000
765,15,45,0.00,0.00,0.0000
766,15,46,0.00,0.00,0.0000
767,15,47,0.00,0.00,0.0000
768,15,48,0.00,0.00,0.0000
769,15,49,0.00,0.00,0.0000
770,15,50,0.00,0.00,0.0000
771,16,1,0.00,0.00,0.0000
772,16,5,0.00,0.00,0.0000
773,16,6,0.00,0.00,0.0000
774,16,7,0.00,0.00,0.0000
775,16,8,0.00,0.00,0.0000
776,16,9,0.00,0.00,0.0000
777,16,16,0.00,0.00,0.0000
778,16,33,0.00,0.00,0.0000
779,16,34,0.00,0.00,0.0000
780,16,35,0.00,0.00,0.0000
781,16,36,0.00,0.00,0.0000
782,16,37,0.00,0.00,0.0000
783,16,38,0.00,0.00,0.0000
784,16,39,0.00,0.00,0.0000
785,16,40,0.00,0.00,0.0000
786,16,41,0.00,0.00,0.0000
787,16,42,0.00,0.00,0.0000
788,16,43,0.00,0.00,0.0000
789,16,44,0.00,0.00,0.0000
790,16,45,0.00,0.00,0.0000
791,16,46,0.00,0.00,0.0000
792,16,47,0.00,0.00,0.0000
793,16,48,0.00,0.00,0.0000
794,16,49,0.00,0.00,0.0000
795,16,50,0.00,0.00,0.0000
796,17,1,0.00,0.00,0.0000
797,17,3,0.00,0.00,0.0000
798,17,4,0.00,0.00,0.0000
799,17,5,0.00,0.00,0.0000
800,17,6,0.00,0.00,0.0000
801,17,7,0.00,0.00,0.0000
802,17,8,0.00,0.00,0.0000
803,17,11,0.00,0.00,0.0000
804,17,17,0.00,0.00,0.0000
805,17,31,0.00,0.00,0.0000
806,17,32,0.00,0.00,0.0000
807,17,33,0.00,0.00,0.0000
808,17,34,0.00,0.00,0.0000
809,17,35,0.00,0.00,0.0000
810,17,36,0.00,0.00,0.0000
811,17,37,0.00,0.00,0.0000
812,17,38,0.00,0.00,0.0000
813,17,39,0.00,0.00,0.0000
814,17,40,0.00,0.00,0.0000
815,17,41,0.00,0.00,0.0000
816,17,42,0.00,0.00,0.0000
817,17,43,0.00,0.00,0.0000
818,17,44,0.00,0.00,0.0000
819,17,45,0.00,0.00,0.0000
820,17,46,0.00,0.00,0.0000
821,17,47,0.00,0.00,0.0000
822,17,48,0.00,0.00,0.0000
823,17,49,0.00,0.00,0.0000
824,17,50,0.00,0.00,0.0000
825,18,1,0.00,0.00,0.0000
826,18,3,0.00,0.00,0.0000
827,18,4,0.00,0.00,0.0000
828,18,5,0.00,0.00,0.0000
829,18,6,0.00,0.00,0.0000
830,18,7,0.00,0.00,0.0000
831,18,8,0.00,0.00,0.0000
832,18,9,0.00,0.00,0.0000
833,18,10,0.00,0.00,0.0000
834,18,18,0.00,0.00,0.0000
835,18,31,0.00,0.00,0.0000
836,18,32,0.00,0.00,0.0000
837,18,33,0.00,0.00,0.0000
838,18,34,0.00,0.00,0.0000
839,18,35,0.00,0.00,0.0000
840,18,36,0.00,0.00,0.0000
841,18,37,0.00,0.00,0.0000
842,18,38,0.00,0.00,0.0000
843,18,39,0.00,0.00,0.0000
844,18,40,0.00,0.00,0.0000
845,18,41,0.00,0.00,0.0000
846,18,42,0.00,0.00,0.0000
847,18,43,0.00,0.00,0.0000
848,18,44,0.00,0.00,0.0000
849,18,45,0.00,0.00,0.0000
850,18,46,0.00,0.00,0.0000
851,18,47,0.00,0.00,0.0000
852,18,48,0.00,0.00,0.0000
853,18,49,0.00,0.00,0.0000
854,18,50,0.00,0.00,0.0000
855,19,1,0.00,0.00,0.0000
856,19,4,0.00,0.00,0.0000
857,19,5,0.00,0.00,0.0000
858,19,6,0.00,0.00,0.0000
859,19,7,0.00,0.00,0.0000
860,19,8,0.00,0.00,0.0000
861,19,9,0.00,0.00,0.0000
862,19,10,0.00,0.00,0.0000
863,19,11,0.00,0.00,0.0000
864,19,16,0.00,0.00,0.0000
865,19,19,0.00,0.00,0.0000
866,19,31,0.00,0.00,0.0000
867,19,32,0.00,0.00,0.0000
868,19,33,0.00,0.00,0.0000
869,19,34,0.00,0.00,0.0000
870,19,35,0.00,0.00,0.0000
871,19,36,0.00,0.00,0.0000
872,19,37,0.00,0.00,0.0000
873,19,38,0.00,0.00,0.0000
874,19,39,0.00,0.00,0.0000
875,19,40,0.00,0.00,0.0000
876,19,41,0.00,0.00,0.0000
877,19,42,0.00,0.00,0.0000
878,19,43,0.00,0.00,0.0000
879,19,44,0.00,0.00,0.0000
880,19,45,0.00,0.00,0.0000
881,19,46,0.00,0.00,0.0000
882,19,47,0.00,0.00,0.0000
883,19,48,0.00,0.00,0.0000
884,19,49,0.00,0.00,0.0000
885,19,50,0.00,0.00,0.0000
886,20,1,0.00,0.00,0.0000
887,20,4,0.00,0.00,0.0000
888,20,5,0.00,0.00,0.0000
889,20,6,0.00,0.00,0.0000
890,20,7,0.00,0.00,0.0000
891,20,8,0.00,0.00,0.0000
892,20,9,0.00,0.00,0.0000
893,20,10,0.00,0.00,0.0000
894,20,11,0.00,0.00,0.0000
895,20,12,0.00,0.00,0.0000
896,20,13,0.00,0.00,0.0000
897,20,14,0.00,0.00,0.0000
898,20,15,0.00,0.00,0.0000
899,20,16,0.00,0.00,0.0000
900,20,17,0.00,0.00,0.0000
901,20,18,0.00,0.00,0.0000
902,20,20,0.00,0.00,0.0000
903,20,31,0.00,0.00,0.0000
904,20,32,0.00,0.00,0.0000
905,20,33,0.00,0.00,0.0000
906,20,34,0.00,0.00,0.0000
907,20,35,0.00,0.00,0.0000
908,20,36,0.00,0.00,0.0000
909,20,37,0.00,0.00,0.0000
910,20,38,0.00,0.00,0.0000
911,20,39,0.00,0.00,0.0000
912,20,40,0.00,0.00,0.0000
913,20,41,0.00,0.00,0.0000
914,20,42,0.00,0.00,0.0000
915,20,43,0.00,0.00,0.0000
916,20,44,0.00,0.00,0.0000
917,20,45,0.00,0.00,0.0000
918,20,46,0.00,0.00,0.0000
919,20,47,0.00,0.00,0.0000
920,20,48,0.00,0.00,0.0000
921,20,49,0.00,0.00,0.0000
922,20,50,0.00,0.00,0.0000
923,21,1,0.00,0.00,0.0000
924,21,4,0.00,0.00,0.0000
925,21,5,0.00,0.00,0.0000
926,21,6,0.00,0.00,0.0000
927,21,7,0.00,0.00,0.0000
928,21,8,0.00,0.00,0.0000
929,21,9,0.00,0.00,0.0000
930,21,10,0.00,0.00,0.0000
931,21,11,0.00,0.00,0.0000
932,21,12,0.00,0.00,0.0000
933,21,13,0.00,0.00,0.0000
934,21,14,0.00,0.00,0.0000
935,21,15,0.00,0.00,0.0000
936,21,16,0.00,0.00,0.0000
937,21,17,0.00,0.00,0.0000
938,21,18,0.00,0.00,0.0000
939,21,19,0.00,0.00,0.0000
940,21,21,0.00,0.00,0.0000
941,21,31,0.00,0.00,0.0000
942,21,32,0.00,0.00,0.0000
943,21,33,0.00,0.00,0.0000
944,21,34,0.00,0.00,0.0000
945,21,35,0.00,0.00,0.0000
946,21,36,0.00,0.00,0.0000
947,21,37,0.00,0.00,0.0000
948,21,38,0.00,0.00,0.0000
949,21,39,0.00,0.00,0.0000
950,21,40,0.00,0.00,0.0000
951,21,41,0.00,0.00,0.0000
952,21,42,0.00,0.00,0.0000
953,21,43,0.00,0.00,0.0000
954,21,44,0.00,0.00,0.0000
955,21,45,0.00,0.00,0.0000
956,21,46,0.00,0.00,0.0000
957,21,47,0.00,0.00,0.0000
958,21,48,0.00,0.00,0.0000
959,21,49,0.00,0.00,0.0000
960,21,50,0.00,0.00,0.0000
961,22,1,0.00,0.00,0.0000
962,22,4,0.00,0.00,0.0000
963,22,5,0.00,0.00,0.0000
964,22,6,0.00,0.00,0.0000
965,22,7,0.00,0.00,0.0000
966,22,8,0.00,0.00,0.0000
967,22,9,0.00,0.00,0.0000
968,22,10,0.00,0.00,0.0000
969,22,11,0.00,0.00,0.0000
970,22,12,0.00,0.00,0.0000
971,22,13,0.00,0.00,0.0000
972,22,14,0.00,0.00,0.0000
973,22,15,0.00,0.00,0.0000
974,22,16,0.00,0.00,0.0000
975,22,17,0.00,0.00,0.0000
976,22,18,0.00,0.00,0.0000
977,22,19,0.00,0.00,0.0000
978,22,20,0.00,0.00,0.0000
979,22,22,0.00,0.00,0.0000
980,22,32,0.00,0.00,0.0000
981,22,33,0.00,0.00,0.0000
982,22,34,0.00,0.00,0.0000
983,22,35,0.00,0.00,0.0000
984,22,36,0.00,0.00,0.0000
985,22,37,0.00,0.00,0.0000
986,22,38,0.00,0.00,0.0000
987,22,39,0.00,0.00,0.0000
988,22,40,0.00,0.00,0.0000
989,22,41,0.00,0.00,0.0000
990,22,42,0.00,0.00,0.0000
991,22,43,0.00,0.00,0.0000
992,22,44,0.00,0.00,0.0000
993,22,45,0.00,0.00,0.0000
994,22,46,0.00,0.00,0.0000
995,22,47,0.00,0.00,0.0000
996,22,48,0.00,0.00,0.0000
997,22,49,0.00,0.00,0.0000
998,22,50,0.00,0.00,0.0000
999,23,1,0.00,0.00,0.0000
1000,23,3,0.00,0.00,0.0000
1001,23,4,0.00,0.00,0.0000
1002,23,5,0.00,0.00,0.0000
1003,23,6,0.00,0.00,0.0000
1004,23,7,0.00,0.00,0.0000
1005,23,8,0.00,0.00,0.0000
1006,23,9,0.00,0.00,0.0000
1007,23,10,0.00,0.00,0.0000
1008,23,11,0.00,0.00,0.0000
1009,23,12,0.00,0.00,0.0000
1010,23,13,0.00,0.00,0.0000
1011,23,14,0.00,0.00,0.0000
1012,23,15,0.00,0.00,0.0000
1013,23,16,0.00,0.00,0.0000
1014,23,17,0.00,0.00,0.0000
1015,23,18,0.00,0.00,0.0000
1016,23,19,0.00,0.00,0.0000
1017,23,20,0.00,0.00,0.0000
1018,23,21,0.00,0.00,0.0000
1019,23,22,0.00,0.00,0.0000
1020,23,23,0.00,0.00,0.0000
1021,23,32,0.00,0.00,0.0000
1022,23,33,0.00,0.00,0.0000
1023,23,34,0.00,0.00,0.0000
1024,23,35,0.00,0.00,0.0000
1025,23,36,0.00,0.00,0.0000
1026,23,37,0.00,0.00,0.0000
1027,23,38,0.00,0.00,0.0000
1028,23,39,0.00,0.00,0.0000
1029,23,40,0.00,0.00,0.0000
1030,23,41,0.00,0.00,0.0000
1031,23,42,0.00,0.00,0.0000
1032,23,43,0.00,0.00,0.0000
1033,23,44,0.00,0.00,0.0000
1034,23,45,0.00,0.00,0.0000
1035,23,46,0.00,0.00,0.0000
1036,23,47,0.00,0.00,0.0000
1037,23,48,0.00,0.00,0.0000
1038,23,49,0.00,0.00,0.0000
1039,23,50,0.00,0.00,0.0000
1040,24,1,0.00,0.00,0.0000
1041,24,2,0.00,0.00,0.0000
1042,24,3,0.00,0.00,0.0000
1043,24,4,0.00,0.00,0.0000
1044,24,5,0.00,0.00,0.0000
1045,24,6,0.00,0.00,0.0000
1046,24,7,0.00,0.00,0.0000
1047,24,8,0.00,0.00,0.0000
1048,24,9,0.00,0.00,0.0000
1049,24,10,0.00,0.00,0.0000
1050,24,11,0.00,0.00,0.0000
1051,24,12,0.00,0.00,0.0000
1052,24,13,0.00,0.00,0.0000
1053,24,14,0.00,0.00,0.0000
1054,24,15,0.00,0.00,0.0000
1055,24,16,0.00,0.00,0.0000
1056,24,17,0.00,0.00,0.0000
1057,24,18,0.00,0.00,0.0000
1058,24,19,0.00,0.00,0.0000
1059,24,20,0.00,0.00,0.0000
1060,24,21,0.00,0.00,0.0000
1061,24,22,0.00,0.00,0.0000
1062,24,23,0.00,0.00,0.0000
1063,24,24,0.00,0.00,0.0000
1064,24,32,0.00,0.00,0.0000
1065,24,33,0.00,0.00,0.0000
1066,24,34,0.00,0.00,0.0000
1067,24,35,0.00,0.00,0.0000
1068,24,36,0.00,0.00,0.0000
1069,24,37,0.00,0.00,0.0000
1070,24,38,0.00,0.00,0.0000
1071,24,39,0.00,0.00,0.0000
1072,24,40,0.00,0.00,0.0000
1073,24,41,0.00,0.00,0.0000
1074,24,42,0.00,0.00,0.0000
1075,24,43,0.00,0.00,0.0000
1076,24,44,0.00,0.00,0.0000
1077,24,45,0.00,0.00,0.0000
1078,24,46,0.00,0.00,0.0000
1079,24,47,0.00,0.00,0.0000
1080,24,48,0.00,0.00,0.0000
1081,24,49,0.00,0.00,0.0000
1082,24,50,0.00,0.00,0.0000
1083,25,1,0.00,0.00,0.0000
1084,25,2,0.00,0.00,0.0000
1085,25,3,0.00,0.00,0.0000
1086,25,4,0.00,0.00,0.0000
1087,25,5,0.00,0.00,0.0000
1088,25,6,0.00,0.00,0.0000
1089,25,7,0.00,0.00,0.0000
1090,25,8,0.00,0.00,0.0000
1091,25,9,0.00,0.00,0.0000
1092,25,10,0.00,0.00,0.0000
1093,25,11,0.00,0.00,0.0000
1094,25,12,0.00,0.00,0.0000
1095,25,13,0.00,0.00,0.0000
1096,25,14,0.00,0.00,0.0000
1097,25,15,0.00,0.00,0.0000
1098,25,16,0.00,0.00,0.0000
1099,25,17,0.00,0.00,0.0000
1100,25,18,0.00,0.00,0.0000
1101,25,19,0.00,0.00,0.0000
1102,25,20,0.00,0.00,0.0000
1103,25,21,0.00,0.00,0.0000
1104,25,22,0.00,0.00,0.0000
1105,25,23,0.00,0.00,0.0000
1106,25,24,0.00,0.00,0.0000
1107,25,25,0.00,0.00,0.0000
1108,25,32,0.00,0.00,0.0000
1109,25,33,0.00,0.00,0.0000
1110,25,34,0.00,0.00,0.0000
1111,25,35,0.00,0.00,0.0000
1112,25,36,0.00,0.00,0.0000
1113,25,37,0.00,0.00,0.0000
1114,25,38,0.00,0.00,0.0000
1115,25,39,0.00,0.00,0.0000
1116,25,40,0.00,0.00,0.0000
1117,25,41,0.00,0.00,0.0000
1118,25,42,0.00,0.00,0.0000
1119,25,43,0.00,0.00,0.0000
1120,25,44,0.00,0.00,0.0000
1121,25,45,0.00,0.00,0.0000
1122,25,46,0.00,0.00,0.0000
1123,25,47,0.00,0.00,0.0000
1124,25,48,0.00,0.00,0.0000
1125,25,49,0.00,0.00,0.0000
1126,25,50,0.00,0.00,0.0000
1127,26,1,0.00,0.00,0.0000
1128,26,2,0.00,0.00,0.0000
1129,26,3,0.00,0.00,0.0000
1130,26,4,0.00,0.00,0.0000
1131,26,5,0.00,0.00,0.0000
1132,26,6,0.00,0.00,0.0000
1133,26,7,0.00,0.00,0.0000
1134,26,8,0.00,0.00,0.0000
1135,26,9,0.00,0.00,0.0000
1136,26,10,0.00,0.00,0.0000
1137,26,11,0.00,0.00,0.0000
1138,26,12,0.00,0.00,0.0000
1139,26,13,0.00,0.00,0.0000
1140,26,14,0.00,0.00,0.0000
1141,26,15,0.00,0.00,0.0000
1142,26,16,0.00,0.00,0.0000
1143,26,17,0.00,0.00,0.0000
1144,26,18,0.00,0.00,0.0000
1145,26,19,0.00,0.00,0.0000
1146,26,20,0.00,0.00,0.0000
1147,26,21,0.00,0.00,0.0000
1148,26,22,0.00,0.00,0.0000
1149,26,23,0.00,0.00,0.0000
1150,26,24,0.00,0.00,0.0000
1151,26,25,0.00,0.00,0.0000
1152,26,26,0.00,0.00,0.0000
1153,26,32,0.00,0.00,0.0000
1154,26,33,0.00,0.00,0.0000
1155,26,34,0.00,0.00,0.0000
1156,26,35,0.00,0.00,0.0000
1157,26,36,0.00,0.00,0.0000
1158,26,37,0.00,0.00,0.0000
1159,26,38,0.00,0.00,0.0000
1160,26,39,0.00,0.00,0.0000
1161,26,40,0.00,0.00,0.0000
1162,26,41,0.00,0.00,0.0000
1163,26,42,0.00,0.00,0.0000
1164,26,43,0.00,0.00,0.0000
1165,26,44,0.00,0.00,0.0000
1166,26,45,0.00,0.00,0.0000
1167,26,46,0.00,0.00,0.0000
1168,26,47,0.00,0.00,0.0000
1169,26,48,0.00,0.00,0.0000
1170,26,49,0.00,0.00,0.0000
1171,26,50,0.00,0.00,0.0000
1172,27,1,0.00,0.00,0.0000
1173,27,2,0.00,0.00,0.0000
1174,27,3,0.00,0.00,0.0000
1175,27,4,0.00,0.00,0.0000
1176,27,5,0.00,0.00,0.0000
1177,27,6,0.00,0.00,0.0000
1178,27,7,0.00,0.00,0.0000
1179,27,8,0.00,0.00,0.0000
1180,27,9,0.00,0.00,0.0000
1181,27,10,0.00,0.00,0.0000
1182,27,11,0.00,0.00,0.0000
1183,27,12,0.00,0.00,0.0000
1184,27,13,0.00,0.00,0.0000
1185,27,14,0.00,0.00,0.0000
1186,27,15,0.00,0.00,0.0000
1187,27,16,0.00,0.00,0.0000
1188,27,17,0.00,0.00,0.0000
1189,27,18,0.00,0.00,0.0000
1190,27,19,0.00,0.00,0.0000
1191,27,20,0.00,0.00,0.0000
1192,27,21,0.00,0.00,0.0000
1193,27,22,0.00,0.00,0.0000
1194,27,23,0.00,0.00,0.0000
1195,27,24,0.00,0.00,0.0000
1196,27,25,0.00,0.00,0.0000
1197,27,26,0.00,0.00,0.0000
1198,27,27,0.00,0.00,0.0000
1199,27,32,0.00,0.00,0.0000
1200,27,33,0.00,0.00,0.0000
1201,27,34,0.00,0.00,0.0000
1202,27,35,0.00,0.00,0.0000
1203,27,36,0.00,0.00,0.0000
1204,27,37,0.00,0.00,0.0000
1205,27,38,0.00,0.00,0.0000
1206,27,39,0.00,0.00,0.0000
1207,27,40,0.00,0.00,0.0000
1208,27,41,0.00,0.00,0.0000
1209,27,42,0.00,0.00,0.0000
1210,27,43,0.00,0.00,0.0000
1211,27,44,0.00,0.00,0.0000
1212,27,45,0.00,0.00,0.0000
1213,27,46,0.00,0.00,0.0000
1214,27,47,0.00,0.00,0.0000
1215,27,48,0.00,0.00,0.0000
1216,27,49,0.00,0.00,0.0000
1217,27,50,0.00,0.00,0.0000
1218,28,1,0.00,0.00,0.0000
1219,28,2,0.00,0.00,0.0000
1220,28,3,0.00,0.00,0.0000
1221,28,4,0.00,0.00,0.0000
1222,28,5,0.00,0.00,0.0000
1223,28,6,0.00,0.00,0.0000
1224,28,7,0.00,0.00,0.0000
1225,28,8,0.00,0.00,0.0000
1226,28,9,0.00,0.00,0.0000
1227,28,10,0.00,0.00,0.0000
1228,28,11,0.00,0.00,0.0000
1229,28,12,0.00,0.00,0.0000
1230,28,13,0.00,0.00,0.0000
1231,28,14,0.00,0.00,0.0000
1232,28,15,0.00,0.00,0.0000
1233,28,16,0.00,0.00,0.0000
1234,28,17,0.00,0.00,0.0000
1235,28,18,0.00,0.00,0.0000
1236,28,19,0.00,0.00,0.0000
1237,28,20,0.00,0.00,0.0000
1238,28,21,0.00,0.00,0.0000
1239,28,22,0.00,0.00,0.0000
1240,28,23,0.00,0.00,0.0000
1241,28,24,0.00,0.00,0.0000
1242,28,25,0.00,0.00,0.0000
1243,28,26,0.00,0.00,0.0000
1244,28,27,0.00,0.00,0.0000
1245,28,28,0.00,0.00,0.0000
1246,28,32,0.00,0.00,0.0000
1247,28,33,0.00,0.00,0.0000
1248,28,34,0.00,0.00,0.0000
1249,28,35,0.00,0.00,0.0000
1250,28,36,0.00,0.00,0.0000
1251,28,37,0.00,0.00,0.0000
1252,28,38,0.00,0.00,0.0000
1253,28,39,0.00,0.00,0.0000
1254,28,40,0.00,0.00,0.0000
1255,28,41,0.00,0.00,0.0000
1256,28,42,0.00,0.00,0.0000
1257,28,43,0.00,0.00,0.0000
1258,28,44,0.00,0.00,0.0000
1259,28,45,0.00,0.00,0.0000
1260,28,46,0.00,0.00,0.0000
1261,28,47,0.00,0.00,0.0000
1262,28,48,0.00,0.00,0.0000
1263,28,49,0.00,0.00,0.0000
1264,28,50,0.00,0.00,0.0000
1265,29,1,0.00,0.00,0.0000
1266,29,2,0.00,0.00,0.0000
1267,29,3,0.00,0.00,0.0000
1268,29,4,0.00,0.00,0.0000
1269,29,5,0.00,0.00,0.0000
1270,29,6,0.00,0.00,0.0000
1271,29,7,0.00,0.00,0.0000
1272,29,8,0.00,0.00,0.0000
1273,29,9,0.00,0.00,0.0000
1274,29,10,0.00,0.00,0.0000
1275,29,11,0.00,0.00,0.0000
1276,29,12,0.00,0.00,0.0000
1277,29,13,0.00,0.00,0.0000
1278,29,14,0.00,0.00,0.0000
1279,29,15,0.00,0.00,0.0000
1280,29,16,0.00,0.00,0.0000
1281,29,17,0.00,0.00,0.0000
1282,29,18,0.00,0.00,0.0000
1283,29,19,0.00,0.00,0.0000
1284,29,20,0.00,0.00,0.0000
1285,29,21,0.00,0.00,0.0000
1286,29,22,0.00,0.00,0.0000
1287,29,23,0.00,0.00,0.0000
1288,29,24,0.00,0.00,0.0000
1289,29,25,0.00,0.00,0.0000
1290,29,26,0.00,0.00,0.0000
1291,29,27,0.00,0.00,0.0000
1292,29,28,0.00,0.00,0.0000
1293,29,29,0.00,0.00,0.0000
1294,29,32,0.00,0.00,0.0000
1295,29,33,0.00,0.00,0.0000
1296,29,34,0.00,0.00,0.0000
1297,29,35,0.00,0.00,0.0000
1298,29,36,0.00,0.00,0.0000
1299,29,37,0.00,0.00,0.0000
1300,29,38,0.00,0.00,0.0000
1301,29,39,0.00,0.00,0.0000
1302,29,40,0.00,0.00,0.0000
1303,29,41,0.00,0.00,0.0000
1304,29,42,0.00,0.00,0.0000
1305,29,43,0.00,0.00,0.0000
1306,29,44,0.00,0.00,0.0000
1307,29,45,0.00,0.00,0.0000
1308,29,46,0.00,0.00,0.0000
1309,29,47,0.00,0.00,0.0000
1310,29,48,0.00,0.00,0.0000
1311,29,49,0.00,0.00,0.0000
1312,29,50,0.00,0.00,0.0000
1313,30,1,0.00,0.00,0.0000
1314,30,2,0.00,0.00,0.0000
1315,30,3,0.00,0.00,0.0000
1316,30,4,0.00,0.00,0.0000
1317,30,5,0.00,0.00,0.0000
1318,30,6,0.00,0.00,0.0000
1319,30,7,0.00,0.00,0.0000
1320,30,8,0.00,0.00,0.0000
1321,30,9,0.00,0.00,0.0000
1322,30,10,0.00,0.00,0.0000
1323,30,11,0.00,0.00,0.0000
1324,30,12,0.00,0.00,0.0000
1325,30,13,0.00,0.00,0.0000
1326,30,14,0.00,0.00,0.0000
1327,30,15,0.00,0.00,0.0000
1328,30,16,0.00,0.00,0.0000
1329,30,17,0.00,0.00,0.0000
1330,30,18,0.00,0.00,0.0000
1331,30,19,0.00,0.00,0.0000
1332,30,20,0.00,0.00,0.0000
1333,30,21,0.00,0.00,0.0000
1334,30,22,0.00,0.00,0.0000
1335,30,23,0.00,0.00,0.0000
1336,30,24,0.00,0.00,0.0000
1337,30,25,0.00,0.00,0.0000
1338,30,26,0.00,0.00,0.0000
1339,30,27,0.00,0.00,0.0000
1340,30,28,0.00,0.00,0.0000
1341,30,29,0.00,0.00,0.0000
1342,30,30,0.00,0.00,0.0000
1343,30,32,0.00,0.00,0.0000
1344,30,33,0.00,0.00,0.0000
1345,30,34,0.00,0.00,0.0000
1346,30,35,0.00,0.00,0.0000
1347,30,36,0.00,0.00,0.0000
1348,30,37,0.00,0.00,0.0000
1349,30,38,0.00,0.00,0.0000
1350,30,39,0.00,0.00,0.0000
1351,30,40,0.00,0.00,0.0000
1352,30,41,0.00,0.00,0.0000
1353,30,42,0.00,0.00,0.0000
1354,30,43,0.00,0.00,0.0000
1355,30,44,0.00,0.00,0.0000
1356,30,45,0.00,0.00,0.0000
1357,30,46,0.00,0.00,0.0000
1358,30,47,0.00,0.00,0.0000
1359,30,48,0.00,0.00,0.0000
1360,30,49,0.00,0.00,0.0000
1361,30,50,0.00,0.00,0.0000
1362,31,1,0.00,0.00,0.0000
1363,31,2,0.00,0.00,0.0000
1364,31,3,0.00,0.00,0.0000
1365,31,4,0.00,0.00,0.0000
1366,31,5,0.00,0.00,0.0000
1367,31,6,0.00,0.00,0.0000
1368,31,7,0.00,0.00,0.0000
1369,31,8,0.00,0.00,0.0000
1370,31,9,0.00,0.00,0.0000
1371,31,10,0.00,0.00,0.0000
1372,31,11,0.00,0.00,0.0000
1373,31,12,0.00,0.00,0.0000
1374,31,13,0.00,0.00,0.0000
1375,31,14,0.00,0.00,0.0000
1376,31,15,0.00,0.00,0.0000
1377,31,16,0.00,0.00,0.0000
1378,31,17,0.00,0.00,0.0000
1379,31,18,0.00,0.00,0.0000
1380,31,19,0.00,0.00,0.0000
1381,31,20,0.00,0.00,0.0000
1382,31,21,0.00,0.00,0.0000
1383,31,22,0.00,0.00,0.0000
1384,31,23,0.00,0.00,0.0000
1385,31,24,0.00,0.00,0.0000
1386,31,25,0.00,0.00,0.0000
1387,31,26,0.00,0.00,0.0000
1388,31,27,0.00,0.00,0.0000
1389,31,28,0.00,0.00,0.0000
1390,31,29,0.00,0.00,0.0000
1391,31,30,0.00,0.00,0.0000
1392,31,31,0.00,0.00,0.0000
1393,31,32,0.00,0.00,0.0000
1394,31,33,0.00,0.00,0.0000
1395,31,34,0.00,0.00,0.0000
1396,31,35,0.00,0.00,0.0000
1397,31,36,0.00,0.00,0.0000
1398,31,37,0.00,0.00,0.0000
